#tail	head
RBX1	NF1
RBX1	TCF3
RBX1	POLE2
RBX1	PARP1
SSBP4	TCF3
SSBP4	ZEB1
SSBP4	LHX1
NFIX	ZEB1
NFIX	RB1
NFIX	NF1
NFIX	POLR3K
NFIX	TCF3
POLR3K	CENPP
AP2A1	AP1B1
AP2A1	SEPT2
AP2A1	HNF4A
ADA	SEPT2
HAS2	CREBBP
HAS2	ZEB1
FABP1	HNF4A
FABP1	CREBBP
CREBBP	NKX2-1
CREBBP	AP1B1
CREBBP	RB1
CREBBP	KPNA2
CREBBP	TCF3
CREBBP	ABCC1
CREBBP	HNF4A
CREBBP	MYOD1
CREBBP	ZEB1
CREBBP	PARP1
TOP1	NKX2-1
TOP1	PARP1
TOP1	POLE2
TOP1	PRB1
TOP1	PRKCA
COL11A2	EBF2
COL11A2	TCF3
COL11A2	MYOD1
COL11A2	ZEB1
COL11A2	NF1
KPNA2	RB1
KPNA2	HNRNPH1
KPNA2	ABCC1
POLE2	PARP1
POLE2	RB1
STARD13	ZEB1
STARD13	NF1
STARD13	MYOD1
STARD13	EBF2
STARD13	TCF3
TCF3	MYOD1
TCF3	PBRM1
TCF3	CCNL2
TCF3	PARP1
TCF3	RB1
TCF3	ZEB1
TCF3	AP1B1
TCF3	HNF4A
TCF3	NKX2-1
RB1	NF1
RB1	MYOD1
RB1	HNF4A
RB1	PARP1
RB1	ABCC1
PARP1	NKX2-1
PARP1	ZEB1
PARP1	PBRM1
PARP1	HNRNPH1
PARP1	ABCC1
ZEB1	NF1
ZEB1	HNF4A
ZEB1	NKX2-1
ZEB1	MYOD1
ZEB1	EBF2
ZEB1	HNRNPH1
HNRNPH1	TNPO3
MYOD1	PRKCA
MYOD1	PBRM1
MYOD1	CCNL2
MYOD1	NKX2-1
MYOD1	LHX1
CCNL2	AP1B1
CCNL2	PRKCA
ABCC1	SEPT2
ABCC1	CENPP
EBF2	HNF4A
EBF2	NF1
NF1	TNPO3
NF1	PRKCA
SEPT2	PLS1
SEPT2	AP1B1
NKX2-1	PLS1
PLS1	HNF4A
LHX1	HNF4A
TNPO3	HNF4A
HNF4A	AP1B1
