#node1	node2	node1type	node2type	relation_type
Q04828	Q16696	gene	gene	compound
O60656|O75310|O75795|P06133|P16662|P19224|P22309|P22310|P35503|P35504|P36537|P54855|Q6UWM9|Q9BY64|Q9HAW7|Q9HAW8|Q9HAW9|Q9Y4X1	P00325|P00326|P07327|P08319|P11766|P28332|P40394	gene	gene	compound
A0A087X1C5|P10635	P04798	gene	gene	compound
P08684	P28845|Q7Z5J1	gene	gene	compound
P04798	P07099	gene	gene	compound
Q16696	O60656|O75310|O75795|P06133|P16662|P19224|P22309|P22310|P35503|P35504|P36537|P54855|Q6UWM9|Q9BY64|Q9HAW7|Q9HAW8|Q9HAW9|Q9Y4X1	gene	gene	compound
	O14880|O15217|O60760|P08263|P09210|P09211|P09488|P0CG29|P0CG30|P10620|P21266|P28161|P30711|P46439|P78417|Q03013|Q16772|Q7RTV2|Q99735|Q9H4Y5|Q9Y2Q3	gene	gene	compound
	O60656|O75310|O75795|P06133|P16662|P19224|P22309|P22310|P35503|P35504|P36537|P54855|Q6UWM9|Q9BY64|Q9HAW7|Q9HAW8|Q9HAW9|Q9Y4X1	gene	gene	compound
O14880|O15217|O60760|P08263|P09210|P09211|P09488|P0CG29|P0CG30|P10620|P21266|P28161|P30711|P46439|P78417|Q03013|Q16772|Q7RTV2|Q99735|Q9H4Y5|Q9Y2Q3	P04798|P05177	gene	gene	compound
P04798		gene	gene	compound
P20813	Q06520	gene	gene	compound
P05181	O60656|O75310|O75795|P06133|P16662|P19224|P22309|P22310|P35503|P35504|P36537|P54855|Q6UWM9|Q9BY64|Q9HAW7|Q9HAW8|Q9HAW9|Q9Y4X1	gene	gene	compound
P11509	O60656|O75310|O75795|P06133|P16662|P19224|P22309|P22310|P35503|P35504|P36537|P54855|Q6UWM9|Q9BY64|Q9HAW7|Q9HAW8|Q9HAW9|Q9Y4X1	gene	gene	compound
O75828|P16152		gene	gene	compound
P28845|Q7Z5J1		gene	gene	compound
P05181	P00325|P00326|P07327|P08319|P11766|P28332|P40394	gene	gene	compound
Q16678		gene	gene	compound
P11509		gene	gene	compound
P05177	P07099	gene	gene	compound
P05181	P30838|P43353	gene	gene	compound
P08684	O75828|P16152	gene	gene	compound
P30838|P43353	P00325|P00326|P07327|P08319|P11766|P28332|P40394	gene	gene	compound
	P11509	gene	gene	compound
P11509	Q16696	gene	gene	compound
P05181	O14880|O15217|O60760|P08263|P09210|P09211|P09488|P0CG29|P0CG30|P10620|P21266|P28161|P30711|P46439|P78417|Q03013|Q16772|Q7RTV2|Q99735|Q9H4Y5|Q9Y2Q3	gene	gene	compound
P05177	P08684|P20815	gene	gene	compound
A0A087X1C5|P10635		gene	gene	compound
O14880|O15217|O60760|P08263|P09210|P09211|P09488|P0CG29|P0CG30|P10620|P21266|P28161|P30711|P46439|P78417|Q03013|Q16772|Q7RTV2|Q99735|Q9H4Y5|Q9Y2Q3	O14880|O15217|O60760|P08263|P09210|P09211|P09488|P0CG29|P0CG30|P10620|P21266|P28161|P30711|P46439|P78417|Q03013|Q16772|Q7RTV2|Q99735|Q9H4Y5|Q9Y2Q3	gene	gene	compound
Q16696	P08684	gene	gene	compound
	P04798	gene	gene	compound
P04798	O14880|O15217|O60760|P08263|P09210|P09211|P09488|P0CG29|P0CG30|P10620|P21266|P28161|P30711|P46439|P78417|Q03013|Q16772|Q7RTV2|Q99735|Q9H4Y5|Q9Y2Q3	gene	gene	compound
O14880|O15217|O60760|P08263|P09210|P09211|P09488|P0CG29|P0CG30|P10620|P21266|P28161|P30711|P46439|P78417|Q03013|Q16772|Q7RTV2|Q99735|Q9H4Y5|Q9Y2Q3		gene	gene	compound
P28845|Q7Z5J1	P11509	gene	gene	compound
