#node1	node2	edge_expansion:relation_type
O00329	P16885	mult_mapping_expansion:activation|indirect effect
O00329	P31749	mult_mapping_expansion:activation|indirect effect
O00329	P31751	mult_mapping_expansion:activation|indirect effect
O00329	Q06187	mult_mapping_expansion:activation|indirect effect
O00329	Q13094	mult_mapping_expansion:activation|indirect effect
O00329	Q9Y243	mult_mapping_expansion:activation|indirect effect
O00459	P16885	mult_mapping_expansion:activation|indirect effect
O00459	P31749	mult_mapping_expansion:activation|indirect effect
O00459	P31751	mult_mapping_expansion:activation|indirect effect
O00459	Q06187	mult_mapping_expansion:activation|indirect effect
O00459	Q13094	mult_mapping_expansion:activation|indirect effect
O00459	Q9Y243	mult_mapping_expansion:activation|indirect effect
O14974	O14950	mult_mapping_expansion:activation|dephosphorylation
O14974	P19105	mult_mapping_expansion:activation|dephosphorylation
O15264	P27361	mult_mapping_expansion:activation
O15264	P28482	mult_mapping_expansion:activation
O75116	O14974	mult_mapping_expansion:activation|phosphorylation
O75116	P36873	mult_mapping_expansion:activation|phosphorylation
O75116	P62136	mult_mapping_expansion:activation|phosphorylation
O75116	P62140	mult_mapping_expansion:activation|phosphorylation
O95267	P0C869	mult_mapping_expansion:activation|indirect effect
O95267	P47712	mult_mapping_expansion:activation|indirect effect
O95267	P61224	mult_mapping_expansion:activation
O95267	P62834	mult_mapping_expansion:activation
O95267	Q3MJ16	mult_mapping_expansion:activation|indirect effect
O95267	Q68DD2	mult_mapping_expansion:activation|indirect effect
O95267	Q86XP0	mult_mapping_expansion:activation|indirect effect
O95267	Q9UP65	mult_mapping_expansion:activation|indirect effect
O95467	O43306	mult_mapping_expansion:activation
O95467	O60266	mult_mapping_expansion:activation
O95467	O60503	mult_mapping_expansion:activation
O95467	O95622	mult_mapping_expansion:activation
O95467	P40145	mult_mapping_expansion:activation
O95467	P51828	mult_mapping_expansion:activation
O95467	Q08462	mult_mapping_expansion:activation
O95467	Q08828	mult_mapping_expansion:activation
O95467	Q8NFM4	mult_mapping_expansion:activation
P00734	P25116	mult_mapping_expansion:activation
P00734	Q96RI0	mult_mapping_expansion:activation
P02452	P05556	mult_mapping_expansion:activation
P02452	P17301	mult_mapping_expansion:activation
P02452	Q9HCN6	mult_mapping_expansion:activation
P02461	P05556	mult_mapping_expansion:activation
P02461	P17301	mult_mapping_expansion:activation
P02461	Q9HCN6	mult_mapping_expansion:activation
P02671	P05106	mult_mapping_expansion:binding/association
P02671	P08514	mult_mapping_expansion:binding/association
P02675	P05106	mult_mapping_expansion:binding/association
P02675	P08514	mult_mapping_expansion:binding/association
P02679	P05106	mult_mapping_expansion:binding/association
P02679	P08514	mult_mapping_expansion:binding/association
P04275	P07359	mult_mapping_expansion:activation
P04275	P13224	mult_mapping_expansion:activation
P04275	P14770	mult_mapping_expansion:activation
P04275	P40197	mult_mapping_expansion:activation
P04899	O43306	mult_mapping_expansion:inhibition
P04899	O60266	mult_mapping_expansion:inhibition
P04899	O60503	mult_mapping_expansion:inhibition
P04899	O95622	mult_mapping_expansion:inhibition
P04899	P40145	mult_mapping_expansion:inhibition
P04899	P48736	mult_mapping_expansion:activation
P04899	P51828	mult_mapping_expansion:inhibition
P04899	Q08462	mult_mapping_expansion:inhibition
P04899	Q08828	mult_mapping_expansion:inhibition
