#node1	node2	edge_expansion:relation_type
O43347	P11940	mult_mapping_expansion:binding/association
O43347	Q13310	mult_mapping_expansion:binding/association
O43347	Q5JQF8	mult_mapping_expansion:binding/association
O43347	Q96DU9	mult_mapping_expansion:binding/association
O43347	Q9H361	mult_mapping_expansion:binding/association
O43809	Q16630	mult_mapping_expansion:binding/association
O43809	Q8N684	mult_mapping_expansion:binding/association
O94913	Q92989	one_to_one_mapping:binding/association
O95639	Q10570	group_expansion
O95639	Q6UN15	group_expansion
O95639	Q6UXN9	mult_mapping_expansion:binding/association
O95639	Q9C0J8	mult_mapping_expansion:binding/association
O95639	Q9NP77	mult_mapping_expansion:binding/association
O95639	Q9P2I0	group_expansion
O95639	Q9UKF6	group_expansion
P11940	O43347	mult_mapping_expansion:binding/association
P11940	P15170	mult_mapping_expansion:binding/association
P11940	Q8IYD1	mult_mapping_expansion:binding/association
P11940	Q96DH6	mult_mapping_expansion:binding/association
P11940	Q96EP5	mult_mapping_expansion:binding/association
P15170	P11940	mult_mapping_expansion:binding/association
P15170	Q13310	mult_mapping_expansion:binding/association
P15170	Q5JQF8	mult_mapping_expansion:binding/association
P15170	Q92900	mult_mapping_expansion:binding/association
P15170	Q96DU9	mult_mapping_expansion:binding/association
P15170	Q9H361	mult_mapping_expansion:binding/association
P15170	Q9HAU5	mult_mapping_expansion:binding/association
P30153	Q86US8	mult_mapping_expansion:binding/association
P30153	Q96Q15	mult_mapping_expansion:binding/association
P30154	Q86US8	mult_mapping_expansion:binding/association
P30154	Q96Q15	mult_mapping_expansion:binding/association
P62495	Q92900	mult_mapping_expansion:binding/association
P62495	Q9HAU5	mult_mapping_expansion:binding/association
P62714	Q86US8	mult_mapping_expansion:binding/association
P62714	Q96Q15	mult_mapping_expansion:binding/association
P63151	Q86US8	mult_mapping_expansion:binding/association
P63151	Q96Q15	mult_mapping_expansion:binding/association
P67775	Q86US8	mult_mapping_expansion:binding/association
P67775	Q96Q15	mult_mapping_expansion:binding/association
Q00005	Q86US8	mult_mapping_expansion:binding/association
Q00005	Q96Q15	mult_mapping_expansion:binding/association
Q05048	Q12996	group_expansion
Q05048	Q92797	mult_mapping_expansion:binding/association
Q06190	Q86US8	mult_mapping_expansion:binding/association
Q06190	Q96Q15	mult_mapping_expansion:binding/association
Q09161	Q92900	one_to_one_mapping:binding/association
Q10570	O95639	group_expansion
Q10570	Q6UN15	group_expansion
Q10570	Q6UXN9	mult_mapping_expansion:binding/association
Q10570	Q9C0J8	mult_mapping_expansion:binding/association
Q10570	Q9NP77	mult_mapping_expansion:binding/association
Q10570	Q9P2I0	group_expansion
Q10570	Q9UKF6	group_expansion
Q12996	Q05048	group_expansion
Q12996	Q92797	mult_mapping_expansion:binding/association
Q13310	O43347	mult_mapping_expansion:binding/association
Q13310	P15170	mult_mapping_expansion:binding/association
Q13310	Q8IYD1	mult_mapping_expansion:binding/association
Q13310	Q96DH6	mult_mapping_expansion:binding/association
Q13310	Q96EP5	mult_mapping_expansion:binding/association
Q13362	Q86US8	mult_mapping_expansion:binding/association
Q13362	Q96Q15	mult_mapping_expansion:binding/association
Q14738	Q86US8	mult_mapping_expansion:binding/association
Q14738	Q96Q15	mult_mapping_expansion:binding/association
Q15172	Q86US8	mult_mapping_expansion:binding/association
Q15172	Q96Q15	mult_mapping_expansion:binding/association
Q15173	Q86US8	mult_mapping_expansion:binding/association
Q15173	Q96Q15	mult_mapping_expansion:binding/association
Q16537	Q86US8	mult_mapping_expansion:binding/association
Q16537	Q96Q15	mult_mapping_expansion:binding/association
Q16630	O43809	mult_mapping_expansion:binding/association
Q5JQF8	O43347	mult_mapping_expansion:binding/association
Q5JQF8	P15170	mult_mapping_expansion:binding/association
Q5JQF8	Q8IYD1	mult_mapping_expansion:binding/association
Q5JQF8	Q96DH6	mult_mapping_expansion:binding/association
Q5JQF8	Q96EP5	mult_mapping_expansion:binding/association
Q66LE6	Q86US8	mult_mapping_expansion:binding/association
Q66LE6	Q96Q15	mult_mapping_expansion:binding/association
Q6UN15	O95639	group_expansion
Q6UN15	Q10570	group_expansion
Q6UN15	Q6UXN9	mult_mapping_expansion:binding/association
Q6UN15	Q9C0J8	mult_mapping_expansion:binding/association
Q6UN15	Q9NP77	mult_mapping_expansion:binding/association
Q6UN15	Q9P2I0	group_expansion
Q6UN15	Q9UKF6	group_expansion
Q6UXN9	O95639	mult_mapping_expansion:binding/association
Q6UXN9	Q10570	mult_mapping_expansion:binding/association
Q6UXN9	Q6UN15	mult_mapping_expansion:binding/association
Q6UXN9	Q9C0J8	group_expansion
Q6UXN9	Q9NP77	group_expansion
Q6UXN9	Q9P2I0	mult_mapping_expansion:binding/association
Q6UXN9	Q9UKF6	mult_mapping_expansion:binding/association
Q86US8	P30153	mult_mapping_expansion:binding/association
Q86US8	P30154	mult_mapping_expansion:binding/association
Q86US8	P62714	mult_mapping_expansion:binding/association
Q86US8	P63151	mult_mapping_expansion:binding/association
Q86US8	P67775	mult_mapping_expansion:binding/association
Q86US8	Q00005	mult_mapping_expansion:binding/association
Q86US8	Q06190	mult_mapping_expansion:binding/association
Q86US8	Q13362	mult_mapping_expansion:binding/association
Q86US8	Q14738	mult_mapping_expansion:binding/association
Q86US8	Q15172	mult_mapping_expansion:binding/association
Q86US8	Q15173	mult_mapping_expansion:binding/association
Q86US8	Q16537	mult_mapping_expansion:binding/association
Q86US8	Q66LE6	mult_mapping_expansion:binding/association
Q86US8	Q969Q6	mult_mapping_expansion:binding/association
Q86US8	Q9Y2T4	mult_mapping_expansion:binding/association
Q86US8	Q9Y5P8	mult_mapping_expansion:binding/association
Q8IYD1	P11940	mult_mapping_expansion:binding/association
Q8IYD1	Q13310	mult_mapping_expansion:binding/association
Q8IYD1	Q5JQF8	mult_mapping_expansion:binding/association
Q8IYD1	Q92900	mult_mapping_expansion:binding/association
Q8IYD1	Q96DU9	mult_mapping_expansion:binding/association
Q8IYD1	Q9H361	mult_mapping_expansion:binding/association
Q8IYD1	Q9HAU5	mult_mapping_expansion:binding/association
Q8N684	O43809	mult_mapping_expansion:binding/association
Q92540	Q9UPR3	one_to_one_mapping:binding/association
Q92797	Q05048	mult_mapping_expansion:binding/association
Q92797	Q12996	mult_mapping_expansion:binding/association
Q92900	P15170	mult_mapping_expansion:binding/association
Q92900	P62495	mult_mapping_expansion:binding/association
Q92900	Q09161	one_to_one_mapping:binding/association
Q92900	Q8IYD1	mult_mapping_expansion:binding/association
Q92900	Q9HAU5	group_expansion
Q92989	O94913	one_to_one_mapping:binding/association
Q969Q6	Q86US8	mult_mapping_expansion:binding/association
Q969Q6	Q96Q15	mult_mapping_expansion:binding/association
Q96DH6	P11940	mult_mapping_expansion:binding/association
Q96DH6	Q13310	mult_mapping_expansion:binding/association
Q96DH6	Q5JQF8	mult_mapping_expansion:binding/association
Q96DH6	Q96DU9	mult_mapping_expansion:binding/association
