#node1	node2	node1type	node2type	relation_type
O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	P17612|P22612|P22694	gene	gene	activation|indirect effect
P31749|P31751|Q9Y243	P49841	gene	gene	inhibition
P05129|P05771|P17252	Q14289	gene	gene	activation|indirect effect
P49841	P35222	gene	gene	inhibition
P00533	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation|indirect effect
P17612|P22612|P22694	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	gene	gene	activation
P49815|Q92574	Q15382	group	gene	inhibition
O15264|P53778|Q15759|Q16539	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	gene	gene	activation|indirect effect
P31749|P31751|Q9Y243	P49815|Q92574	gene	group	inhibition
P24385	P06400	group	gene	activation|phosphorylation
P15153|P60763|P63000	P61586	gene	gene	inhibition
P19438	Q15628	gene	gene	binding/association
Q15628	P19438	gene	gene	binding/association
P04899|P08754|P09471|P63096	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	inhibition
P42771	Q00987	gene	gene	inhibition
	P04637	gene	gene	inhibition
P38936		gene	group	inhibition
P42771		gene	group	inhibition
	O00716|Q01094|Q14209	gene	gene	dissociation
O00716|Q01094|Q14209		gene	gene	dissociation
P25963	P19838|Q04206	gene	gene	dissociation
P19838|Q04206	P25963	gene	gene	dissociation
P42345	Q13541	gene	gene	inhibition|phosphorylation
	P23443|Q9UBS0	gene	gene	activation|phosphorylation
P0DP23|P0DP24|P0DP25|P27482|Q8TD86|Q96GE6|Q9NZT1	P16298|P48454|P63098|Q08209|Q96LZ3	gene	gene	binding/association
P16298|P48454|P63098|Q08209|Q96LZ3	P0DP23|P0DP24|P0DP25|P27482|Q8TD86|Q96GE6|Q9NZT1	gene	gene	binding/association
P16298|P48454|P63098|Q08209|Q96LZ3	O95644|Q12968|Q13469|Q14934	gene	gene	activation|dephosphorylation
O15533	P27797|P30101	group	group	binding/association
P27797|P30101	O15533	group	group	binding/association
P27797|P30101	P01889|P04439|P10321|P13747|P17693|P30511	group	gene	binding/association
P01889|P04439|P10321|P13747|P17693|P30511	P27797|P30101	gene	group	binding/association
P01889|P04439|P10321|P13747|P17693|P30511	P61769	gene	gene	binding/association
P61769	P01889|P04439|P10321|P13747|P17693|P30511	gene	gene	binding/association
O95467|P63092	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	activation
P34995|P35408|P43115|P43116	P04899|P08754|P09471|P63096	gene	gene	activation
