#node1	node2	node1type	node2type	relation_type
P62993	Q07889|Q07890	gene	gene	activation
Q05397	P62993	gene	gene	activation
Q07889|Q07890	P01112	gene	gene	activation
P01112	P04049	gene	gene	activation
P17655	Q9Y490|Q9Y4G6	gene	gene	inhibition
P15153|P60763|P63000	P60709|P63261	gene	gene	activation|indirect effect
Q13418	P49023	gene	gene	binding/association
P49023	Q13418	gene	gene	binding/association
P60953	P60709|P63261	gene	gene	activation|indirect effect
P12931	Q13017|Q9NRY4	gene	gene	phosphorylation
P60953	P15153|P60763|P63000	gene	gene	activation|indirect effect
	P12931	gene	gene	phosphorylation
	Q13972	gene	gene	phosphorylation
O75116|Q13464	O14950|P10916|P19105|P24844|Q01449|Q02045|Q96A32|Q9BUA6	gene	gene	phosphorylation
O15530	P31749|P31751|Q9Y243	gene	gene	phosphorylation
	P18206	gene	gene	binding/association
P18206		gene	gene	binding/association
	P31749|P31751|Q9Y243	gene	gene	phosphorylation
	Q9HBI0|Q9HBI1|Q9NVD7	gene	gene	binding/association
Q9HBI0|Q9HBI1|Q9NVD7		gene	gene	binding/association
	P56945	gene	gene	phosphorylation
P45983|P45984|P53779	P05412	gene	gene	phosphorylation
O75914|O96013|Q13153|Q13177|Q9NQU5|Q9P286		gene	gene	phosphorylation
P15056	Q02750	gene	gene	phosphorylation
		gene	gene	activation|phosphorylation
	P27361|P28482	gene	gene	phosphorylation
P27361|P28482	P19419	gene	gene	phosphorylation
P27361|P28482	P10415	gene	gene	phosphorylation
O75116|Q13464	O14974|O60237|P36873|P62136|P62140|Q9BZL4	gene	gene	inhibition|phosphorylation
O75914|O96013|Q13153|Q13177|Q9NQU5|Q9P286	Q15746|Q32MK0|Q86YV6|Q9H1R3	gene	gene	inhibition|phosphorylation
P31749|P31751|Q9Y243	P49841	gene	gene	inhibition|phosphorylation
P49841	P35222	gene	gene	inhibition|phosphorylation
	Q92934	gene	gene	inhibition|phosphorylation
O14974|O60237|P36873|P62136|P62140|Q9BZL4	O14950|P10916|P19105|P24844|Q01449|Q02045|Q96A32|Q9BUA6	gene	gene	dephosphorylation|inhibition
Q15746|Q32MK0|Q86YV6|Q9H1R3	O14950|P10916|P19105|P24844|Q01449|Q02045|Q96A32|Q9BUA6	gene	gene	activation|phosphorylation
