#node1	node2	edge_expansion:relation_type
O75916	P11488	mult_mapping_expansion:inhibition
O75916	P19087	mult_mapping_expansion:inhibition
O75916	P62873	mult_mapping_expansion:inhibition
O75916	P63211	mult_mapping_expansion:inhibition
O95843	P51841	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O95843	Q02846	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
P0DP23	P29973	mult_mapping_expansion:inhibition
P0DP23	Q14028	mult_mapping_expansion:inhibition
P0DP24	P29973	mult_mapping_expansion:inhibition
P0DP24	Q14028	mult_mapping_expansion:inhibition
P0DP25	P29973	mult_mapping_expansion:inhibition
P0DP25	Q14028	mult_mapping_expansion:inhibition
P10523	P08100	one_to_one_mapping:inhibition
P11488	P16499	mult_mapping_expansion:activation
P11488	P18545	mult_mapping_expansion:activation
P11488	P35913	mult_mapping_expansion:activation
P19087	P16499	mult_mapping_expansion:activation
P19087	P18545	mult_mapping_expansion:activation
P19087	P35913	mult_mapping_expansion:activation
P27482	P29973	mult_mapping_expansion:inhibition
P27482	Q14028	mult_mapping_expansion:inhibition
P35243	Q15835	mult_mapping_expansion:inhibition
P35243	Q8WTQ7	mult_mapping_expansion:inhibition
P43080	P51841	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
P43080	Q02846	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
P62873	P16499	mult_mapping_expansion:activation
P62873	P18545	mult_mapping_expansion:activation
P62873	P35913	mult_mapping_expansion:activation
P63211	P16499	mult_mapping_expansion:activation
P63211	P18545	mult_mapping_expansion:activation
P63211	P35913	mult_mapping_expansion:activation
Q15835	P08100	mult_mapping_expansion:inhibition|phosphorylation
Q8TD86	P29973	mult_mapping_expansion:inhibition
Q8TD86	Q14028	mult_mapping_expansion:inhibition
Q8WTQ7	P08100	mult_mapping_expansion:inhibition|phosphorylation
Q96GE6	P29973	mult_mapping_expansion:inhibition
Q96GE6	Q14028	mult_mapping_expansion:inhibition
Q9NZT1	P29973	mult_mapping_expansion:inhibition
Q9NZT1	Q14028	mult_mapping_expansion:inhibition
Q9UMX6	P51841	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
Q9UMX6	Q02846	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
