#node1	node2	edge_expansion:relation_type
O14610	O00555	mult_mapping_expansion:inhibition
O14610	O95622	mult_mapping_expansion:inhibition
O14610	P48051	mult_mapping_expansion:activation
O14610	P48544	mult_mapping_expansion:activation
O14610	P48549	mult_mapping_expansion:activation
O14610	Q00722	mult_mapping_expansion:activation
O14610	Q00975	mult_mapping_expansion:inhibition
O14610	Q01970	mult_mapping_expansion:activation
O14610	Q15147	mult_mapping_expansion:activation
O14610	Q92806	mult_mapping_expansion:activation
O14610	Q9NQ66	mult_mapping_expansion:activation
O14775	O00555	mult_mapping_expansion:inhibition
O14775	O95622	mult_mapping_expansion:inhibition
O14775	P48051	mult_mapping_expansion:activation
O14775	P48544	mult_mapping_expansion:activation
O14775	P48549	mult_mapping_expansion:activation
O14775	Q00722	mult_mapping_expansion:activation
O14775	Q00975	mult_mapping_expansion:inhibition
O14775	Q01970	mult_mapping_expansion:activation
O14775	Q15147	mult_mapping_expansion:activation
O14775	Q92806	mult_mapping_expansion:activation
O14775	Q9NQ66	mult_mapping_expansion:activation
O60262	O00555	mult_mapping_expansion:inhibition
O60262	O95622	mult_mapping_expansion:inhibition
O60262	P48051	mult_mapping_expansion:activation
O60262	P48544	mult_mapping_expansion:activation
O60262	P48549	mult_mapping_expansion:activation
O60262	Q00722	mult_mapping_expansion:activation
O60262	Q00975	mult_mapping_expansion:inhibition
O60262	Q01970	mult_mapping_expansion:activation
O60262	Q15147	mult_mapping_expansion:activation
O60262	Q92806	mult_mapping_expansion:activation
O60262	Q9NQ66	mult_mapping_expansion:activation
O95467	O95622	mult_mapping_expansion:activation
P01111	P04049	mult_mapping_expansion:activation
P01111	P10398	mult_mapping_expansion:activation
P01111	P15056	mult_mapping_expansion:activation
P01112	P04049	mult_mapping_expansion:activation
P01112	P10398	mult_mapping_expansion:activation
P01112	P15056	mult_mapping_expansion:activation
P01116	P04049	mult_mapping_expansion:activation
P01116	P10398	mult_mapping_expansion:activation
P01116	P15056	mult_mapping_expansion:activation
P04049	Q02750	mult_mapping_expansion:activation
P04899	O00555	mult_mapping_expansion:inhibition
P04899	O95622	mult_mapping_expansion:inhibition
P04899	P48051	mult_mapping_expansion:activation
P04899	P48544	mult_mapping_expansion:activation
P04899	P48549	mult_mapping_expansion:activation
P04899	Q00722	mult_mapping_expansion:activation
P04899	Q00975	mult_mapping_expansion:inhibition
P04899	Q01970	mult_mapping_expansion:activation
P04899	Q15147	mult_mapping_expansion:activation
P04899	Q92806	mult_mapping_expansion:activation
P04899	Q9NQ66	mult_mapping_expansion:activation
P05129	P42574	mult_mapping_expansion:inhibition
P05771	P42574	mult_mapping_expansion:inhibition
P08754	O00555	mult_mapping_expansion:inhibition
P08754	O95622	mult_mapping_expansion:inhibition
P08754	P48051	mult_mapping_expansion:activation
P08754	P48544	mult_mapping_expansion:activation
P08754	P48549	mult_mapping_expansion:activation
P08754	Q00722	mult_mapping_expansion:activation
P08754	Q00975	mult_mapping_expansion:inhibition
P08754	Q01970	mult_mapping_expansion:activation
P08754	Q15147	mult_mapping_expansion:activation
P08754	Q92806	mult_mapping_expansion:activation
P08754	Q9NQ66	mult_mapping_expansion:activation
P08908	O14610	mult_mapping_expansion:activation
P08908	O14775	mult_mapping_expansion:activation
P08908	O60262	mult_mapping_expansion:activation
P08908	P04899	mult_mapping_expansion:activation
P08908	P08754	mult_mapping_expansion:activation
