#node1	node2	node1type	node2type	relation_type
P01574	P17181|P48551	gene	gene	activation
P17181|P48551	P42224	gene	gene	activation
O15111	Q92985	gene	gene	phosphorylation
P10451		gene	gene	activation
P27361|P28482	P01100|P05412	gene	gene	activation
Q99836	P51617|Q9NWZ3	gene	group	activation
O15264|P53778|Q15759|Q16539	P01100|P05412	gene	gene	activation
P63000	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
P45983|P45984|P53779	P01100|P05412	gene	gene	phosphorylation
O14733|P45985	P45983|P45984|P53779	gene	gene	phosphorylation
P08571	O00206	gene	gene	activation
P46734|P52564	O15264|P53778|Q15759|Q16539	gene	gene	phosphorylation
	Q99836	gene	gene	activation
O60603	P63000	gene	gene	activation
P36507|Q02750	P27361|P28482	gene	gene	phosphorylation
P41279	P36507|Q02750	gene	gene	phosphorylation
P41279	P19838	gene	gene	inhibition
Q13158	Q14790	gene	gene	activation
Q9Y4K3	O43318	gene	gene	activation
Q15750		gene	gene	binding/association
	Q15750	gene	gene	binding/association
	P58753|Q99836|Q9H0E2	gene	group	activation
Q15750	Q9NYJ8	gene	gene	binding/association
Q9NYJ8	Q15750	gene	gene	binding/association
P58753|Q99836		group	gene	activation
Q13546	Q9Y4K3	gene	gene	inhibition
Q9NR97|Q9NYK1	Q99836	gene	gene	binding/association
Q99836	Q9NR97|Q9NYK1	gene	gene	binding/association
O60603	P58753|Q99836|Q9H0E2	gene	group	activation
P25963	P19838|Q04206	gene	gene	inhibition
Q99836		gene	gene	activation
Q9Y6Y9		gene	gene	binding/association
	Q9Y6Y9	gene	gene	binding/association
Q15399		gene	gene	binding/association
	Q15399	gene	gene	binding/association
Q8IUC6	Q13546|Q9Y4K3	gene	group	activation
Q14164|Q9UHD2	Q14653	group	gene	activation|phosphorylation
Q14164|Q9UHD2		group	gene	activation|phosphorylation
O60603		gene	gene	activation
P31749|P31751|Q9Y243	P19838|Q04206	gene	gene	activation|indirect effect
P51617		gene	gene	activation|phosphorylation
Q9NWZ3	P51617	gene	gene	activation|phosphorylation
	Q9Y4K3	gene	gene	binding/association
Q9Y4K3		gene	gene	activation|binding/association|phosphorylation
Q9Y4K3	Q13568	gene	gene	activation
O14920|O15111|Q9Y6K9		group	gene	activation
O00329|O00459|P27986|P42336|P42338|Q92569	P31749|P31751|Q9Y243	gene	gene	activation|indirect effect
Q13546|Q9Y4K3		group	gene	activation
	O14733|P45985	gene	gene	activation|phosphorylation
Q13114	Q14164|Q9UHD2	gene	group	activation
Q8IUC6	Q13114	gene	gene	activation
O15455		gene	gene	activation
	P46734|P52564	gene	gene	activation|phosphorylation
Q9NR96	Q99836	gene	gene	activation
	O14920	gene	gene	activation|phosphorylation
O14920	P25963	gene	gene	phosphorylation
	P51617	gene	gene	activation
P51617|Q9NWZ3		group	gene	activation
O60602	Q99836	gene	gene	activation
Q86XR7		gene	gene	activation
	Q86XR7	gene	gene	activation
		gene	gene	activation
Q9Y2C9	O60603	gene	gene	binding/association
O60603	Q9Y2C9	gene	gene	binding/association
