#node1	node2	edge_expansion:relation_type
O00329	P31749	mult_mapping_expansion:activation|phosphorylation
O00329	P31751	mult_mapping_expansion:activation|phosphorylation
O00329	Q9Y243	mult_mapping_expansion:activation|phosphorylation
O00459	P31749	mult_mapping_expansion:activation|phosphorylation
O00459	P31751	mult_mapping_expansion:activation|phosphorylation
O00459	Q9Y243	mult_mapping_expansion:activation|phosphorylation
O14610	O00555	mult_mapping_expansion:inhibition
O14610	O43306	mult_mapping_expansion:inhibition
O14610	O60266	mult_mapping_expansion:inhibition
O14610	O60503	mult_mapping_expansion:inhibition
O14610	O95622	mult_mapping_expansion:inhibition
O14610	P40145	mult_mapping_expansion:inhibition
O14610	P48051	mult_mapping_expansion:activation
O14610	P48549	mult_mapping_expansion:activation
O14610	P48736	mult_mapping_expansion:activation
O14610	P51828	mult_mapping_expansion:inhibition
O14610	Q00975	mult_mapping_expansion:inhibition
O14610	Q08462	mult_mapping_expansion:inhibition
O14610	Q08828	mult_mapping_expansion:inhibition
O14610	Q5UE93	mult_mapping_expansion:activation
O14610	Q8NFM4	mult_mapping_expansion:inhibition
O14610	Q8WYR1	mult_mapping_expansion:activation
O14775	O00555	mult_mapping_expansion:inhibition
O14775	O43306	mult_mapping_expansion:inhibition
O14775	O60266	mult_mapping_expansion:inhibition
O14775	O60503	mult_mapping_expansion:inhibition
O14775	O95622	mult_mapping_expansion:inhibition
O14775	P40145	mult_mapping_expansion:inhibition
O14775	P48051	mult_mapping_expansion:activation
O14775	P48549	mult_mapping_expansion:activation
O14775	P48736	mult_mapping_expansion:activation
O14775	P51828	mult_mapping_expansion:inhibition
O14775	Q00975	mult_mapping_expansion:inhibition
O14775	Q08462	mult_mapping_expansion:inhibition
O14775	Q08828	mult_mapping_expansion:inhibition
O14775	Q5UE93	mult_mapping_expansion:activation
O14775	Q8NFM4	mult_mapping_expansion:inhibition
O14775	Q8WYR1	mult_mapping_expansion:activation
O60262	O00555	mult_mapping_expansion:inhibition
O60262	O43306	mult_mapping_expansion:inhibition
O60262	O60266	mult_mapping_expansion:inhibition
O60262	O60503	mult_mapping_expansion:inhibition
O60262	O95622	mult_mapping_expansion:inhibition
O60262	P40145	mult_mapping_expansion:inhibition
O60262	P48051	mult_mapping_expansion:activation
O60262	P48549	mult_mapping_expansion:activation
O60262	P48736	mult_mapping_expansion:activation
O60262	P51828	mult_mapping_expansion:inhibition
O60262	Q00975	mult_mapping_expansion:inhibition
O60262	Q08462	mult_mapping_expansion:inhibition
O60262	Q08828	mult_mapping_expansion:inhibition
O60262	Q5UE93	mult_mapping_expansion:activation
O60262	Q8NFM4	mult_mapping_expansion:inhibition
O60262	Q8WYR1	mult_mapping_expansion:activation
O60674	O00329	mult_mapping_expansion:activation
O60674	O00459	mult_mapping_expansion:activation
O60674	P27986	mult_mapping_expansion:activation
O60674	P42336	mult_mapping_expansion:activation
O60674	P42338	mult_mapping_expansion:activation
O60674	Q92569	mult_mapping_expansion:activation
P01111	Q02750	mult_mapping_expansion:activation|indirect effect
P01112	Q02750	mult_mapping_expansion:activation|indirect effect
P01116	Q02750	mult_mapping_expansion:activation|indirect effect
P04899	O00555	mult_mapping_expansion:inhibition
P04899	O43306	mult_mapping_expansion:inhibition
P04899	O60266	mult_mapping_expansion:inhibition
P04899	O60503	mult_mapping_expansion:inhibition
P04899	O95622	mult_mapping_expansion:inhibition
P04899	P40145	mult_mapping_expansion:inhibition
P04899	P48051	mult_mapping_expansion:activation
P04899	P48549	mult_mapping_expansion:activation
P04899	P48736	mult_mapping_expansion:activation
P04899	P51828	mult_mapping_expansion:inhibition
P04899	Q00975	mult_mapping_expansion:inhibition
P04899	Q08462	mult_mapping_expansion:inhibition
P04899	Q08828	mult_mapping_expansion:inhibition
P04899	Q5UE93	mult_mapping_expansion:activation
P04899	Q8NFM4	mult_mapping_expansion:inhibition
P04899	Q8WYR1	mult_mapping_expansion:activation
P06241	O00329	mult_mapping_expansion:activation
P06241	O00459	mult_mapping_expansion:activation
P06241	P27986	mult_mapping_expansion:activation
P06241	P42336	mult_mapping_expansion:activation
P06241	P42338	mult_mapping_expansion:activation
P06241	Q92569	mult_mapping_expansion:activation
P08172	O14610	mult_mapping_expansion:activation
P08172	O14775	mult_mapping_expansion:activation
P08172	O60262	mult_mapping_expansion:activation
P08172	P04899	mult_mapping_expansion:activation
P08172	P08754	mult_mapping_expansion:activation
P08172	P09471	mult_mapping_expansion:activation
P08172	P16520	mult_mapping_expansion:activation
P08172	P50150	mult_mapping_expansion:activation
P08172	P50151	mult_mapping_expansion:activation
P08172	P59768	mult_mapping_expansion:activation
P08172	P61952	mult_mapping_expansion:activation
P08172	P62873	mult_mapping_expansion:activation
P08172	P62879	mult_mapping_expansion:activation
P08172	P63096	mult_mapping_expansion:activation
P08172	P63211	mult_mapping_expansion:activation
P08172	P63215	mult_mapping_expansion:activation
P08172	P63218	mult_mapping_expansion:activation
P08172	Q9HAV0	mult_mapping_expansion:activation
P08172	Q9P2W3	mult_mapping_expansion:activation
P08172	Q9UBI6	mult_mapping_expansion:activation
P08172	Q9UK08	mult_mapping_expansion:activation
P08173	O14610	mult_mapping_expansion:activation
P08173	O14775	mult_mapping_expansion:activation
P08173	O60262	mult_mapping_expansion:activation
P08173	P04899	mult_mapping_expansion:activation
P08173	P08754	mult_mapping_expansion:activation
P08173	P09471	mult_mapping_expansion:activation
P08173	P16520	mult_mapping_expansion:activation
P08173	P50150	mult_mapping_expansion:activation
P08173	P50151	mult_mapping_expansion:activation
P08173	P59768	mult_mapping_expansion:activation
P08173	P61952	mult_mapping_expansion:activation
P08173	P62873	mult_mapping_expansion:activation
P08173	P62879	mult_mapping_expansion:activation
P08173	P63096	mult_mapping_expansion:activation
P08173	P63211	mult_mapping_expansion:activation
P08173	P63215	mult_mapping_expansion:activation
P08173	P63218	mult_mapping_expansion:activation
P08173	Q9HAV0	mult_mapping_expansion:activation
P08173	Q9P2W3	mult_mapping_expansion:activation
P08173	Q9UBI6	mult_mapping_expansion:activation
P08173	Q9UK08	mult_mapping_expansion:activation
P08754	O00555	mult_mapping_expansion:inhibition
P08754	O43306	mult_mapping_expansion:inhibition
P08754	O60266	mult_mapping_expansion:inhibition
P08754	O60503	mult_mapping_expansion:inhibition
P08754	O95622	mult_mapping_expansion:inhibition
P08754	P40145	mult_mapping_expansion:inhibition
P08754	P48051	mult_mapping_expansion:activation
P08754	P48549	mult_mapping_expansion:activation
P08754	P48736	mult_mapping_expansion:activation
P08754	P51828	mult_mapping_expansion:inhibition
P08754	Q00975	mult_mapping_expansion:inhibition
P08754	Q08462	mult_mapping_expansion:inhibition
P08754	Q08828	mult_mapping_expansion:inhibition
P08754	Q5UE93	mult_mapping_expansion:activation
P08754	Q8NFM4	mult_mapping_expansion:inhibition
P08754	Q8WYR1	mult_mapping_expansion:activation
P08912	P29992	mult_mapping_expansion:activation
P08912	P50148	mult_mapping_expansion:activation
P09471	O00555	mult_mapping_expansion:inhibition
P09471	O43306	mult_mapping_expansion:inhibition
P09471	O60266	mult_mapping_expansion:inhibition
P09471	O60503	mult_mapping_expansion:inhibition
P09471	O95622	mult_mapping_expansion:inhibition
P09471	P40145	mult_mapping_expansion:inhibition
P09471	P48051	mult_mapping_expansion:activation
P09471	P48549	mult_mapping_expansion:activation
P09471	P48736	mult_mapping_expansion:activation
P09471	P51828	mult_mapping_expansion:inhibition
P09471	Q00975	mult_mapping_expansion:inhibition
P09471	Q08462	mult_mapping_expansion:inhibition
P09471	Q08828	mult_mapping_expansion:inhibition
P09471	Q5UE93	mult_mapping_expansion:activation
P09471	Q8NFM4	mult_mapping_expansion:inhibition
P09471	Q8WYR1	mult_mapping_expansion:activation
P11229	P29992	mult_mapping_expansion:activation
P11229	P50148	mult_mapping_expansion:activation
P16520	O00555	mult_mapping_expansion:inhibition
P16520	O43306	mult_mapping_expansion:inhibition
P16520	O60266	mult_mapping_expansion:inhibition
P16520	O60503	mult_mapping_expansion:inhibition
P16520	O95622	mult_mapping_expansion:inhibition
P16520	P40145	mult_mapping_expansion:inhibition
P16520	P48051	mult_mapping_expansion:activation
P16520	P48549	mult_mapping_expansion:activation
P16520	P48736	mult_mapping_expansion:activation
P16520	P51828	mult_mapping_expansion:inhibition
P16520	Q00975	mult_mapping_expansion:inhibition
P16520	Q08462	mult_mapping_expansion:inhibition
P16520	Q08828	mult_mapping_expansion:inhibition
P16520	Q5UE93	mult_mapping_expansion:activation
P16520	Q8NFM4	mult_mapping_expansion:inhibition
P16520	Q8WYR1	mult_mapping_expansion:activation
P17612	O43306	mult_mapping_expansion:activation
P17612	O60266	mult_mapping_expansion:activation
P17612	O60503	mult_mapping_expansion:activation
P17612	O95622	mult_mapping_expansion:activation
P17612	P27361	mult_mapping_expansion:activation|indirect effect
P17612	P28482	mult_mapping_expansion:activation|indirect effect
P17612	P40145	mult_mapping_expansion:activation
P17612	P51828	mult_mapping_expansion:activation
P17612	Q08462	mult_mapping_expansion:activation
P17612	Q08828	mult_mapping_expansion:activation
P17612	Q8NFM4	mult_mapping_expansion:activation
P17787	O60674	mult_mapping_expansion:activation
P20309	P29992	mult_mapping_expansion:activation
P20309	P50148	mult_mapping_expansion:activation
P22612	O43306	mult_mapping_expansion:activation
P22612	O60266	mult_mapping_expansion:activation
P22612	O60503	mult_mapping_expansion:activation
P22612	O95622	mult_mapping_expansion:activation
P22612	P27361	mult_mapping_expansion:activation|indirect effect
P22612	P28482	mult_mapping_expansion:activation|indirect effect
P22612	P40145	mult_mapping_expansion:activation
P22612	P51828	mult_mapping_expansion:activation
P22612	Q08462	mult_mapping_expansion:activation
P22612	Q08828	mult_mapping_expansion:activation
P22612	Q8NFM4	mult_mapping_expansion:activation
P22694	O43306	mult_mapping_expansion:activation
P22694	O60266	mult_mapping_expansion:activation
P22694	O60503	mult_mapping_expansion:activation
P22694	O95622	mult_mapping_expansion:activation
P22694	P27361	mult_mapping_expansion:activation|indirect effect
P22694	P28482	mult_mapping_expansion:activation|indirect effect
P22694	P40145	mult_mapping_expansion:activation
P22694	P51828	mult_mapping_expansion:activation
P22694	Q08462	mult_mapping_expansion:activation
P22694	Q08828	mult_mapping_expansion:activation
P22694	Q8NFM4	mult_mapping_expansion:activation
P27361	O43889	mult_mapping_expansion:activation|indirect effect
P27361	P01100	mult_mapping_expansion:activation
P27361	P16220	mult_mapping_expansion:activation|indirect effect
P27361	P18848	mult_mapping_expansion:activation|indirect effect
P27361	Q02930	mult_mapping_expansion:activation|indirect effect
P27361	Q68CJ9	mult_mapping_expansion:activation|indirect effect
P27361	Q70SY1	mult_mapping_expansion:activation|indirect effect
P27361	Q8TEY5	mult_mapping_expansion:activation|indirect effect
P27361	Q96BA8	mult_mapping_expansion:activation|indirect effect
P27986	P31749	mult_mapping_expansion:activation|phosphorylation
P27986	P31751	mult_mapping_expansion:activation|phosphorylation
P27986	Q9Y243	mult_mapping_expansion:activation|phosphorylation
P28482	O43889	mult_mapping_expansion:activation|indirect effect
P28482	P01100	mult_mapping_expansion:activation
P28482	P16220	mult_mapping_expansion:activation|indirect effect
P28482	P18848	mult_mapping_expansion:activation|indirect effect
P28482	Q02930	mult_mapping_expansion:activation|indirect effect
P28482	Q68CJ9	mult_mapping_expansion:activation|indirect effect
P28482	Q70SY1	mult_mapping_expansion:activation|indirect effect
P28482	Q8TEY5	mult_mapping_expansion:activation|indirect effect
P28482	Q96BA8	mult_mapping_expansion:activation|indirect effect
P29992	Q00722	mult_mapping_expansion:activation
P29992	Q01970	mult_mapping_expansion:activation
P29992	Q15147	mult_mapping_expansion:activation
P29992	Q9NQ66	mult_mapping_expansion:activation
P30926	O60674	mult_mapping_expansion:activation
P31749	P10415	mult_mapping_expansion:activation
P31751	P10415	mult_mapping_expansion:activation
P32297	O60674	mult_mapping_expansion:activation
P36544	O60674	mult_mapping_expansion:activation
P42336	P31749	mult_mapping_expansion:activation|phosphorylation
P42336	P31751	mult_mapping_expansion:activation|phosphorylation
P42336	Q9Y243	mult_mapping_expansion:activation|phosphorylation
