#node1	node2	node1type	node2type	relation_type
P46531|Q04721|Q99466|Q9UM47	Q86UW9|Q86Y01|Q8N9I9|Q8TDB6|Q9Y2E6	gene	gene	activation
O00548|Q9NR61|Q9NYJ7	P46531|Q04721|Q99466|Q9UM47	gene	gene	activation
P78536	P46531|Q04721|Q99466|Q9UM47	gene	gene	activation
Q13547|Q92769	Q06330|Q9UBG7	gene	gene	inhibition
Q92542|Q9NZ42	P46531|Q04721|Q99466|Q9UM47	group	gene	activation
Q86X95|Q9Y618	Q06330|Q9UBG7	group	gene	inhibition
P78504|Q9Y219	P46531|Q04721|Q99466|Q9UM47	gene	gene	inhibition
O00587|Q8NES3|Q9Y644	P46531|Q04721|Q99466|Q9UM47	gene	gene	activation
Q06330|Q9UBG7	Q13573	gene	gene	binding/association
Q13573	Q06330|Q9UBG7	gene	gene	binding/association
O14640|O14641|Q92997	P46531|Q04721|Q99466|Q9UM47	gene	gene	inhibition
P46531|Q04721|Q99466|Q9UM47	Q06330|Q9UBG7	gene	gene	activation
P0C7T5|P54253	Q06330|Q9UBG7	gene	gene	inhibition
P49757|Q9Y6R0	P46531|Q04721|Q99466|Q9UM47	gene	gene	inhibition
