#node1	node2	edge_expansion:relation_type
O00329	O15530	mult_mapping_expansion:activation
O00459	O15530	mult_mapping_expansion:activation
O14727	P55211	mult_mapping_expansion:activation
O14727	P99999	group_expansion|one_to_one_mapping:binding/association
O15392	P55211	mult_mapping_expansion:inhibition
O15530	P31749	mult_mapping_expansion:activation
O15530	P31751	mult_mapping_expansion:activation
O15530	Q9Y243	mult_mapping_expansion:activation
P04626	O00329	mult_mapping_expansion:activation
P04626	O00459	mult_mapping_expansion:activation
P04626	P27361	mult_mapping_expansion:activation|indirect effect
P04626	P27986	mult_mapping_expansion:activation
P04626	P28482	mult_mapping_expansion:activation|indirect effect
P04626	P42336	mult_mapping_expansion:activation
P04626	P42338	mult_mapping_expansion:activation
P04626	Q92569	mult_mapping_expansion:activation
P10415	Q07812	one_to_one_mapping:inhibition
P25445	Q13158	one_to_one_mapping:activation
P27361	Q92934	mult_mapping_expansion:inhibition|phosphorylation
P27986	O15530	mult_mapping_expansion:activation
P28482	Q92934	mult_mapping_expansion:inhibition|phosphorylation
P31749	O15392	mult_mapping_expansion:activation|indirect effect
P31749	P38936	mult_mapping_expansion:activation|phosphorylation
P31749	P55211	mult_mapping_expansion:inhibition|phosphorylation
P31749	P98170	mult_mapping_expansion:activation|indirect effect
P31749	Q13489	mult_mapping_expansion:activation|indirect effect
P31749	Q13490	mult_mapping_expansion:activation|indirect effect
P31749	Q92934	mult_mapping_expansion:inhibition|phosphorylation
P31751	O15392	mult_mapping_expansion:activation|indirect effect
P31751	P38936	mult_mapping_expansion:activation|phosphorylation
P31751	P55211	mult_mapping_expansion:inhibition|phosphorylation
P31751	P98170	mult_mapping_expansion:activation|indirect effect
P31751	Q13489	mult_mapping_expansion:activation|indirect effect
P31751	Q13490	mult_mapping_expansion:activation|indirect effect
P31751	Q92934	mult_mapping_expansion:inhibition|phosphorylation
P38936	Q99683	one_to_one_mapping:inhibition
P42336	O15530	mult_mapping_expansion:activation
P42338	O15530	mult_mapping_expansion:activation
P42771	Q00987	one_to_one_mapping:inhibition
P98170	P55211	mult_mapping_expansion:inhibition
P99999	O14727	group_expansion|one_to_one_mapping:binding/association
P99999	P55211	mult_mapping_expansion:activation
Q13315	P04637	one_to_one_mapping:activation|phosphorylation
Q13489	P55211	mult_mapping_expansion:inhibition
Q13490	P55211	mult_mapping_expansion:inhibition
Q14790	P42574	one_to_one_mapping:activation
Q92569	O15530	mult_mapping_expansion:activation
Q92934	Q07817	one_to_one_mapping:inhibition
Q96PG8	P10415	mult_mapping_expansion:inhibition
Q9BXH1	P10415	mult_mapping_expansion:inhibition
Q9Y243	O15392	mult_mapping_expansion:activation|indirect effect
Q9Y243	P38936	mult_mapping_expansion:activation|phosphorylation
Q9Y243	P55211	mult_mapping_expansion:inhibition|phosphorylation
Q9Y243	P98170	mult_mapping_expansion:activation|indirect effect
Q9Y243	Q13489	mult_mapping_expansion:activation|indirect effect
Q9Y243	Q13490	mult_mapping_expansion:activation|indirect effect
Q9Y243	Q92934	mult_mapping_expansion:inhibition|phosphorylation
