#node1	node2	node1type	node2type	relation_type
Q14258	O95786	gene	gene	activation|ubiquitination
	Q7Z434	gene	gene	activation
Q9BYX4	Q7Z434	gene	gene	activation
Q13137	Q9UHD2	gene	gene	inhibition
O15455	Q8IUC6	gene	gene	activation
	O14920|O15111|Q9Y6K9	gene	gene	activation|indirect effect
Q8WXG1	P14324	gene	gene	inhibition
O00206		gene	gene	activation
	Q13114	gene	gene	activation
Q13114	Q14164|Q9UHD2	gene	group	activation
Q9NWZ3	O15111	gene	gene	activation
P25685	Q13217	gene	gene	inhibition
	P19525	gene	gene	inhibition
P17181|P48551	P23458|P29597	gene	gene	binding/association
P23458|P29597	P17181|P48551	gene	gene	binding/association
O14543	P42224|P52630	gene	gene	inhibition
P15260|P38484	O60674|P23458	gene	gene	binding/association
O60674|P23458	P15260|P38484	gene	gene	binding/association
P19525	P05198	gene	gene	activation|phosphorylation
P42224|P52630	Q00978	gene	gene	binding/association
Q00978	P42224|P52630	gene	gene	binding/association
O14920|O15111|Q9Y6K9	P25963|Q15653	gene	gene	activation|phosphorylation
P23458|P29597	P42224|P52630	gene	gene	activation|phosphorylation
Q14164|Q9UHD2	Q14653	group	gene	activation|phosphorylation
O60674|P23458	P42224	gene	gene	activation|phosphorylation
O14920|O15111	P25963|Q15653	gene	gene	activation|phosphorylation
P29466	P01584	gene	gene	activation|indirect effect
Q9NYK1	Q99836	gene	gene	activation
	Q14116	gene	gene	activation|indirect effect
	O95760	gene	gene	activation|indirect effect
		gene	gene	activation
	O14920|O15111	gene	gene	activation
P25963|Q15653	P19838|Q04206	gene	gene	dissociation
P19838|Q04206	P25963|Q15653	gene	gene	dissociation
O00220|O14763	Q13158|Q15628	gene	group	activation
P25445	Q13158|Q15628	gene	group	activation
Q13158|Q15628	Q14790	group	gene	activation
Q14790	P55957	gene	gene	activation
	P42574	gene	gene	activation
	Q07812	gene	gene	activation
	Q16611	gene	gene	activation
Q07812	P99999	gene	gene	activation
Q16611		gene	gene	activation
	P55211	gene	gene	activation
O14727	P55211	gene	gene	activation
P17252	P04049	gene	gene	activation|indirect effect
	P36507|Q02750	gene	gene	activation|phosphorylation
P36507|Q02750	P27361|P28482	gene	gene	activation|phosphorylation
P01562|P01563|P01566|P01567|P01568|P01569|P01570|P01571|P05013|P05014|P05015|P32881	P17181|P48551	gene	gene	activation
P01574	P17181|P48551	gene	gene	activation
P01579	P15260|P38484	gene	gene	activation
P50591	O00220|O14763	gene	gene	activation
P48023	P25445	gene	gene	activation
