#node1	node2	edge_expansion:relation_type
O00400	Q00973	one_to_one_mapping:compound
O15466	O00400	one_to_one_mapping:compound
O15466	Q11201	mult_mapping_expansion:compound
O15466	Q16842	mult_mapping_expansion:compound
O15466	Q8NDV1	one_to_one_mapping:compound
O15466	Q969X2	one_to_one_mapping:compound
O96024	Q00973	one_to_one_mapping:compound
P06865	O96024	mult_mapping_expansion:compound
P07686	O96024	mult_mapping_expansion:compound
P16278	P06865	mult_mapping_expansion:compound
P16278	P07686	mult_mapping_expansion:compound
P16278	Q11201	mult_mapping_expansion:compound
P16278	Q16842	mult_mapping_expansion:compound
Q00973	O96024	one_to_one_mapping:compound
Q11201	O15466	mult_mapping_expansion:compound
Q11201	O96024	mult_mapping_expansion:compound
Q11201	Q969X2	mult_mapping_expansion:compound
Q11201	Q9BVH7	mult_mapping_expansion:compound
Q16842	O15466	mult_mapping_expansion:compound
Q16842	O96024	mult_mapping_expansion:compound
Q16842	Q969X2	mult_mapping_expansion:compound
Q16842	Q9BVH7	mult_mapping_expansion:compound
Q8NDV1	Q11201	mult_mapping_expansion:compound
Q8NDV1	Q16842	mult_mapping_expansion:compound
Q92185	Q92185	one_to_one_mapping:compound
Q969X2	O15466	one_to_one_mapping:compound
Q969X2	Q11201	mult_mapping_expansion:compound
Q969X2	Q16842	mult_mapping_expansion:compound
Q9H4F1	Q11201	mult_mapping_expansion:compound
Q9H4F1	Q16842	mult_mapping_expansion:compound
Q9UNP4	Q00973	one_to_one_mapping:compound
