#node1	node2	edge_expansion:relation_type
O14654	O00329	mult_mapping_expansion:activation
O14654	O00459	mult_mapping_expansion:activation
O14654	P27986	mult_mapping_expansion:activation
O14654	P42336	mult_mapping_expansion:activation
O14654	P42338	mult_mapping_expansion:activation
O14654	Q92569	mult_mapping_expansion:activation
O43741	O43524	mult_mapping_expansion:activation
O43741	P42345	mult_mapping_expansion:inhibition
O43741	P49815	mult_mapping_expansion:activation|phosphorylation
O43741	Q12778	mult_mapping_expansion:activation
O43741	Q8N122	mult_mapping_expansion:inhibition
O43741	Q92574	mult_mapping_expansion:activation|phosphorylation
O43741	Q96B36	mult_mapping_expansion:inhibition
O75143	O75385	group_expansion
O75143	Q8TDY2	group_expansion
O75143	Q9BSB4	group_expansion
O75385	O75143	group_expansion
O75385	Q8TDY2	group_expansion
O75385	Q9BSB4	group_expansion
P01111	O00329	mult_mapping_expansion:activation
P01111	O00459	mult_mapping_expansion:activation
P01111	P27986	mult_mapping_expansion:activation
P01111	P42336	mult_mapping_expansion:activation
P01111	P42338	mult_mapping_expansion:activation
P01111	Q92569	mult_mapping_expansion:activation
P01112	O00329	mult_mapping_expansion:activation
P01112	O00459	mult_mapping_expansion:activation
P01112	P27986	mult_mapping_expansion:activation
P01112	P42336	mult_mapping_expansion:activation
P01112	P42338	mult_mapping_expansion:activation
P01112	Q92569	mult_mapping_expansion:activation
P01116	O00329	mult_mapping_expansion:activation
P01116	O00459	mult_mapping_expansion:activation
P01116	P27986	mult_mapping_expansion:activation
P01116	P42336	mult_mapping_expansion:activation
P01116	P42338	mult_mapping_expansion:activation
P01116	Q92569	mult_mapping_expansion:activation
P01308	P06213	one_to_one_mapping:activation
P05019	P08069	one_to_one_mapping:activation
P17612	O43524	mult_mapping_expansion:inhibition|phosphorylation
P17612	Q12778	mult_mapping_expansion:inhibition|phosphorylation
P22612	O43524	mult_mapping_expansion:inhibition|phosphorylation
P22612	Q12778	mult_mapping_expansion:inhibition|phosphorylation
P22694	O43524	mult_mapping_expansion:inhibition|phosphorylation
P22694	Q12778	mult_mapping_expansion:inhibition|phosphorylation
P31749	O43306	mult_mapping_expansion:activation
P31749	O43524	mult_mapping_expansion:inhibition|phosphorylation
