#node1	node2	node1type	node2type	relation_type
O75038|P16885|P19174|P51178|Q00722|Q01970|Q15147|Q4KWH8|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	P48426|P78356|Q8TBX8	gene	gene	compound
P48426|P78356|Q8TBX8	O14986|O60331|Q5T9C9|Q99755	gene	gene	compound
O14732|P29218	O14735	gene	gene	compound
P48426|P78356|Q8TBX8	O15056|O43426|P32019|Q01968|Q9NRR6	gene	gene	compound
Q9UGB7	O14735	gene	gene	compound
Q13496|Q13613|Q13614|Q13615|Q8NCE2|Q96EF0|Q9NYA4|Q9Y216|Q9Y217	Q9Y2I7	gene	gene	compound
O14732|P29218		gene	gene	compound
O00329|P42336|P42338|P48736	O15056|O43426|P32019|Q01968|Q9NRR6	gene	gene	compound
O75038|P16885|P19174|P51178|Q00722|Q01970|Q15147|Q4KWH8|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	P60484	gene	gene	compound
Q92562	Q8NEB9	gene	gene	compound
	Q13496|Q13613|Q13614|Q13615|Q8NCE2|Q96EF0|Q9NYA4|Q9Y216|Q9Y217	gene	gene	compound
P48426|P78356|Q8TBX8	O00329|P42336|P42338|P48736	gene	gene	compound
O15327|Q96PE3		gene	gene	compound
Q13496|Q13613|Q13614|Q13615|Q8NCE2|Q96EF0|Q9NYA4|Q9Y216|Q9Y217		gene	gene	compound
Q9NTJ5|Q9Y2H2	O15056|O43426|P32019|Q01968|Q9NRR6	gene	gene	compound
Q9NTJ5|Q9Y2H2	O14986|O60331|Q5T9C9|Q99755	gene	gene	compound
P60484	O15056|O43426|P32019|Q01968|Q9NRR6	gene	gene	compound
Q9NTJ5|Q9Y2H2	O00443|O00750|O75747	gene	gene	compound
P23677|P27987|Q96DU7	Q14642|Q15735|Q9BT40	gene	gene	compound
Q9NTJ5|Q9Y2H2		gene	gene	compound
	Q9NTJ5|Q9Y2H2	gene	gene	compound
Q14642|Q15735|Q9BT40	P23677|P27987|Q96DU7	gene	gene	compound
Q13496|Q13613|Q13614|Q13615|Q8NCE2|Q96EF0|Q9NYA4|Q9Y216|Q9Y217	Q9NTJ5|Q9Y2H2	gene	gene	compound
Q14642|Q15735|Q9BT40	Q9UNW1	gene	gene	compound
