#node1	node2	edge_expansion:relation_type
O14638	Q8TE04	mult_mapping_expansion:compound
O14638	Q9BZ23	mult_mapping_expansion:compound
O14638	Q9H999	mult_mapping_expansion:compound
P05091	Q6ZQY3	mult_mapping_expansion:compound
P05091	Q9UBR1	mult_mapping_expansion:compound
P22413	Q8TE04	mult_mapping_expansion:compound
P22413	Q9BZ23	mult_mapping_expansion:compound
P22413	Q9H999	mult_mapping_expansion:compound
P30837	Q6ZQY3	mult_mapping_expansion:compound
P30837	Q9UBR1	mult_mapping_expansion:compound
P51648	Q6ZQY3	mult_mapping_expansion:compound
P51648	Q9UBR1	mult_mapping_expansion:compound
Q13057	Q13057	one_to_one_mapping:compound
Q8TE04	O95497	mult_mapping_expansion:compound
Q8TE04	O95498	mult_mapping_expansion:compound
Q8TE04	Q13057	mult_mapping_expansion:compound
Q8TE04	Q9NY84	mult_mapping_expansion:compound
Q96CD2	Q8TE04	mult_mapping_expansion:compound
Q96CD2	Q9BZ23	mult_mapping_expansion:compound
Q96CD2	Q9H999	mult_mapping_expansion:compound
Q9BZ23	O95497	mult_mapping_expansion:compound
Q9BZ23	O95498	mult_mapping_expansion:compound
Q9BZ23	Q13057	mult_mapping_expansion:compound
Q9BZ23	Q9NY84	mult_mapping_expansion:compound
Q9H999	O95497	mult_mapping_expansion:compound
Q9H999	O95498	mult_mapping_expansion:compound
Q9H999	Q13057	mult_mapping_expansion:compound
Q9H999	Q9NY84	mult_mapping_expansion:compound
Q9HAB8	Q96CD2	one_to_one_mapping:compound
Q9UBR1	Q14117	one_to_one_mapping:compound
