#node1	node2	edge_expansion:relation_type
O14920	O00221	mult_mapping_expansion:activation|phosphorylation
O14920	P25963	mult_mapping_expansion:activation|phosphorylation
O14920	Q15653	mult_mapping_expansion:activation|phosphorylation
O15111	O00221	mult_mapping_expansion:activation|phosphorylation
O15111	P25963	mult_mapping_expansion:activation|phosphorylation
O15111	Q15653	mult_mapping_expansion:activation|phosphorylation
O15264	P05412	mult_mapping_expansion:activation|phosphorylation
O43561	O15264	mult_mapping_expansion:activation|indirect effect
O43561	P19174	one_to_one_mapping:activation
O43561	P27361	mult_mapping_expansion:activation|indirect effect
O43561	P28482	mult_mapping_expansion:activation|indirect effect
O43561	P45983	mult_mapping_expansion:activation|indirect effect
O43561	P45984	mult_mapping_expansion:activation|indirect effect
O43561	P53778	mult_mapping_expansion:activation|indirect effect
O43561	P53779	mult_mapping_expansion:activation|indirect effect
O43561	Q15759	mult_mapping_expansion:activation|indirect effect
O43561	Q16539	mult_mapping_expansion:activation|indirect effect
O60674	P29597	group_expansion
P01137	P36897	mult_mapping_expansion:activation
P01137	P37173	mult_mapping_expansion:activation
P01584	P14778	mult_mapping_expansion:activation
P01584	Q9NPH3	mult_mapping_expansion:activation
P01589	P42229	mult_mapping_expansion:activation
P01589	P51692	mult_mapping_expansion:activation
P04234	P07766	group_expansion
P04234	P09693	group_expansion
P04234	P20963	group_expansion
P06239	P43403	one_to_one_mapping:activation
P07766	P04234	group_expansion
P07766	P09693	group_expansion
P07766	P20963	group_expansion
P08887	P40763	mult_mapping_expansion:activation
P09693	P04234	group_expansion
P09693	P07766	group_expansion
P09693	P20963	group_expansion
P14778	O15264	mult_mapping_expansion:activation|indirect effect
P14778	P42345	mult_mapping_expansion:activation|indirect effect
P14778	P53778	mult_mapping_expansion:activation|indirect effect
P14778	Q15759	mult_mapping_expansion:activation|indirect effect
P14778	Q16539	mult_mapping_expansion:activation|indirect effect
P14784	P42229	mult_mapping_expansion:activation
P14784	P51692	mult_mapping_expansion:activation
P16298	O95644	mult_mapping_expansion:activation|dephosphorylation
P16298	Q12968	mult_mapping_expansion:activation|dephosphorylation
P16298	Q13469	mult_mapping_expansion:activation|dephosphorylation
P20963	P04234	group_expansion
P20963	P07766	group_expansion
P20963	P09693	group_expansion
P24394	P42226	mult_mapping_expansion:activation
P27361	P01100	mult_mapping_expansion:activation|phosphorylation
P28482	P01100	mult_mapping_expansion:activation|phosphorylation
P29597	O60674	group_expansion
P29597	Q6UWB1	group_expansion
P31785	P40763	mult_mapping_expansion:activation
P31785	P42226	mult_mapping_expansion:activation
P31785	P42229	mult_mapping_expansion:activation
P31785	P51692	mult_mapping_expansion:activation
P35869	Q16552	one_to_one_mapping:activation|indirect effect
P36897	P84022	mult_mapping_expansion:activation
P36897	Q13485	mult_mapping_expansion:activation
P36897	Q15796	mult_mapping_expansion:activation
P37173	P84022	mult_mapping_expansion:activation
P37173	Q13485	mult_mapping_expansion:activation
P37173	Q15796	mult_mapping_expansion:activation
P40189	P40763	mult_mapping_expansion:activation
P42701	P40763	mult_mapping_expansion:activation
P45983	P05412	mult_mapping_expansion:activation|phosphorylation
P45984	P05412	mult_mapping_expansion:activation|phosphorylation
P48454	O95644	mult_mapping_expansion:activation|dephosphorylation
P48454	Q12968	mult_mapping_expansion:activation|dephosphorylation
P48454	Q13469	mult_mapping_expansion:activation|dephosphorylation
P53778	P05412	mult_mapping_expansion:activation|phosphorylation
P53779	P05412	mult_mapping_expansion:activation|phosphorylation
P63098	O95644	mult_mapping_expansion:activation|dephosphorylation
P63098	Q12968	mult_mapping_expansion:activation|dephosphorylation
P63098	Q13469	mult_mapping_expansion:activation|dephosphorylation
Q01196	Q9BZS1	one_to_one_mapping:binding/association
Q08209	O95644	mult_mapping_expansion:activation|dephosphorylation
Q08209	Q12968	mult_mapping_expansion:activation|dephosphorylation
Q08209	Q13469	mult_mapping_expansion:activation|dephosphorylation
Q15759	P05412	mult_mapping_expansion:activation|phosphorylation
Q16539	P05412	mult_mapping_expansion:activation|phosphorylation
Q5VWK5	P40763	mult_mapping_expansion:activation
Q6UWB1	P29597	group_expansion
Q6UWB1	P42224	one_to_one_mapping:activation
Q8TAD2	P29597	mult_mapping_expansion:activation
Q8TAD2	Q6UWB1	mult_mapping_expansion:activation
Q96LZ3	O95644	mult_mapping_expansion:activation|dephosphorylation
Q96LZ3	Q12968	mult_mapping_expansion:activation|dephosphorylation
Q96LZ3	Q13469	mult_mapping_expansion:activation|dephosphorylation
Q9BZS1	Q01196	one_to_one_mapping:binding/association
Q9HBE5	P40763	mult_mapping_expansion:activation
Q9NPF7	O60674	mult_mapping_expansion:activation
Q9NPF7	P29597	mult_mapping_expansion:activation
Q9NPH3	O15264	mult_mapping_expansion:activation|indirect effect
Q9NPH3	P42345	mult_mapping_expansion:activation|indirect effect
Q9NPH3	P53778	mult_mapping_expansion:activation|indirect effect
Q9NPH3	Q15759	mult_mapping_expansion:activation|indirect effect
Q9NPH3	Q16539	mult_mapping_expansion:activation|indirect effect
Q9UL17	Q01196	one_to_one_mapping:inhibition
Q9Y6K9	O00221	mult_mapping_expansion:activation|phosphorylation
Q9Y6K9	P25963	mult_mapping_expansion:activation|phosphorylation
Q9Y6K9	Q15653	mult_mapping_expansion:activation|phosphorylation
