#node1	node2	node1type	node2type	relation_type
P01236|P01241|P01242|P01588|P09919|P0DML2|P0DML3|P26441|P40225|P41159	P00533|P01589|P08887|P09619|P10912|P14784|P15260|P15509|P16234|P16471|P16871|P17181|P19235|P24394|P26951|P26992|P31785|P32927|P38484|P40189|P40238|P42701|P42702|P48357|P48551|P78552|Q01113|Q01344|Q08334|Q13261|Q13651|Q14626|Q14627|Q5VWK5|Q6UWB1|Q6UXL0|Q8IU57|Q8N6P7|Q969J5|Q99062|Q99650|Q99665|Q9HBE5|Q9HC73|Q9UHF4	gene	gene	activation
P00533|P01589|P08887|P09619|P10912|P14784|P15260|P15509|P16234|P16471|P16871|P17181|P19235|P24394|P26951|P26992|P31785|P32927|P38484|P40189|P40238|P42701|P42702|P48357|P48551|P78552|Q01113|Q01344|Q08334|Q13261|Q13651|Q14626|Q14627|Q5VWK5|Q6UWB1|Q6UXL0|Q8IU57|Q8N6P7|Q969J5|Q99062|Q99650|Q99665|Q9HBE5|Q9HC73|Q9UHF4	O60674|P23458|P29597|P52333	gene	gene	binding/association
O60674|P23458|P29597|P52333	P00533|P01589|P08887|P09619|P10912|P14784|P15260|P15509|P16234|P16471|P16871|P17181|P19235|P24394|P26951|P26992|P31785|P32927|P38484|P40189|P40238|P42701|P42702|P48357|P48551|P78552|Q01113|Q01344|Q08334|Q13261|Q13651|Q14626|Q14627|Q5VWK5|Q6UWB1|Q6UXL0|Q8IU57|Q8N6P7|Q969J5|Q99062|Q99650|Q99665|Q9HBE5|Q9HC73|Q9UHF4	gene	gene	binding/association
P62993|Q06124	Q07889|Q07890	group	gene	activation
Q07889|Q07890	P01112	gene	gene	activation
P01112	P04049	gene	gene	activation
P17706	O60674|P23458|P29597|P52333	gene	gene	dephosphorylation|inhibition
O60674|P23458|P29597|P52333	P40763|P42224|P42226|P42229|P51692|P52630|Q14765	gene	gene	activation|phosphorylation
P29350	O60674|P23458|P29597|P52333	gene	gene	dephosphorylation|inhibition
O60674|P23458|P29597|P52333	Q06124	gene	gene	activation|phosphorylation
O60674|P23458|P29597|P52333	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation|phosphorylation
Q9NSE2	P40763|P42224|P42226|P42229|P51692|P52630|Q14765	gene	gene	inhibition
O00329|O00459|P27986|P42336|P42338|Q92569	P31749|P31751|Q9Y243	gene	gene	activation|indirect effect
O14508|O14512|O14543|O14544|O15524|O75159|Q8WXH5	O60674|P23458|P29597|P52333	gene	gene	inhibition
P31749|P31751|Q9Y243	P42345	gene	gene	activation|indirect effect
O75886|Q92783	O60674|P23458|P29597|P52333	gene	gene	activation
P01562|P01563|P01566|P01567|P01568|P01569|P01570|P01571|P01574|P01579|P04141|P05000|P05013|P05014|P05015|P05112|P05113|P05231|P08700|P13232|P13725|P15018|P15248|P20809|P22301|P29459|P29460|P32881|P35225|P40933|P60568|Q13007|Q16619|Q86WN2|Q8IU54|Q8IZI9|Q8IZJ0|Q8TAD2|Q969D9|Q9GZX6|Q9HBE4|Q9NPF7|Q9NYY1|Q9P0W0|Q9UHD0	P00533|P01589|P08887|P09619|P10912|P14784|P15260|P15509|P16234|P16471|P16871|P17181|P19235|P24394|P26951|P26992|P31785|P32927|P38484|P40189|P40238|P42701|P42702|P48357|P48551|P78552|Q01113|Q01344|Q08334|Q13261|Q13651|Q14626|Q14627|Q5VWK5|Q6UWB1|Q6UXL0|Q8IU57|Q8N6P7|Q969J5|Q99062|Q99650|Q99665|Q9HBE5|Q9HC73|Q9UHF4	gene	gene	activation
