#node1	node2	node1type	node2type	relation_type
P41231	P50148	gene	gene	activation
P35367		gene	gene	activation
	O60733|P0C869|P47712|Q3MJ16|Q68DD2|Q86XP0|Q9UP65	gene	gene	activation
P30411|P46663		gene	gene	activation
P28223|P28335|P41595		gene	gene	activation
Q05655	P12931	gene	gene	activation
	Q8NER1	gene	gene	activation|phosphorylation
P05129|P05771|P17252|P24723|Q02156|Q04759|Q05655	Q9HBA0	gene	gene	activation|phosphorylation
Q8NER1	Q8NER1	gene	gene	activation|indirect effect
P01042	P30411|P46663	gene	gene	activation
P17612|P22612|P22694	Q9HBA0	gene	gene	activation|indirect effect
P0DP23|P0DP24|P0DP25|P27482|Q8TD86|Q96GE6|Q9NZT1	Q13554|Q13555|Q13557|Q9UQM7	gene	gene	activation
P36873|P62136|P62140	Q7Z2W7	gene	gene	dephosphorylation|inhibition
P17612|P22612|P22694	Q7Z2W7	gene	gene	indirect effect|inhibition
Q02156	O75762	gene	gene	activation|phosphorylation
P05019	Q9Y5S1	gene	gene	activation
P50148	Q00722|Q01970|Q15147|Q9NQ66	gene	gene	activation
O95467|P63092	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	activation
P01584	P14778|Q9NPH3	gene	gene	activation
		gene	gene	activation
P14778|Q9NPH3	P46734|P52564	gene	gene	activation|indirect effect
P46734|P52564	O15264|P45983|P45984|P53778|P53779|Q15759|Q16539	gene	gene	activation
O15264|P45983|P45984|P53778|P53779|Q15759|Q16539		gene	gene	activation|indirect effect
P01138	P04629	gene	gene	activation
	P16885|P19174	gene	gene	activation
	Q00722|Q01970|Q15147|Q9NQ66	gene	gene	activation
P55085	P50148	gene	gene	activation
	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
Q02156		gene	gene	activation|phosphorylation
P17612|P22612|P22694		gene	gene	activation|phosphorylation
O00329|O00459|P27986|P42336|P42338|Q92569		gene	gene	activation
Q13554|Q13555|Q13557|Q9UQM7		gene	gene	activation|phosphorylation
	P36873|P62136|P62140	gene	gene	activation
P35408|P43116	O95467|P63092	gene	gene	activation
