#node1	node2	edge_expansion:relation_type
O00144	O14640	mult_mapping_expansion:activation
O00144	O14641	mult_mapping_expansion:activation
O00144	Q92997	mult_mapping_expansion:activation
O00238	O15198	mult_mapping_expansion:activation
O00238	O15264	mult_mapping_expansion:indirect effect|inhibition
O00238	P27361	mult_mapping_expansion:indirect effect|inhibition
O00238	P28482	mult_mapping_expansion:indirect effect|inhibition
O00238	P53778	mult_mapping_expansion:indirect effect|inhibition
O00238	Q15759	mult_mapping_expansion:indirect effect|inhibition
O00238	Q15797	mult_mapping_expansion:activation
O00238	Q16539	mult_mapping_expansion:indirect effect|inhibition
O00238	Q99717	mult_mapping_expansion:activation
O00329	P31749	mult_mapping_expansion:activation|indirect effect
O00329	P31751	mult_mapping_expansion:activation|indirect effect
O00329	Q9Y243	mult_mapping_expansion:activation|indirect effect
O00459	P31749	mult_mapping_expansion:activation|indirect effect
O00459	P31751	mult_mapping_expansion:activation|indirect effect
O00459	Q9Y243	mult_mapping_expansion:activation|indirect effect
O00744	O00144	mult_mapping_expansion:activation
O00744	O60353	mult_mapping_expansion:activation
O00744	O75084	mult_mapping_expansion:activation
O00744	Q13467	mult_mapping_expansion:activation
O00744	Q14332	mult_mapping_expansion:activation
O00744	Q9H461	mult_mapping_expansion:activation
O00744	Q9NPG1	mult_mapping_expansion:activation
O00744	Q9ULV1	mult_mapping_expansion:activation
O00744	Q9ULW2	mult_mapping_expansion:activation
O00744	Q9UP38	mult_mapping_expansion:activation
O00755	O00144	mult_mapping_expansion:activation
O00755	O60353	mult_mapping_expansion:activation
O00755	O75084	mult_mapping_expansion:activation
O00755	Q13467	mult_mapping_expansion:activation
O00755	Q14332	mult_mapping_expansion:activation
O00755	Q9H461	mult_mapping_expansion:activation
O00755	Q9NPG1	mult_mapping_expansion:activation
O00755	Q9ULV1	mult_mapping_expansion:activation
O00755	Q9ULW2	mult_mapping_expansion:activation
O00755	Q9UP38	mult_mapping_expansion:activation
O14640	P49841	mult_mapping_expansion:inhibition
O14641	P49841	mult_mapping_expansion:inhibition
O14904	O00144	mult_mapping_expansion:activation
O14904	O60353	mult_mapping_expansion:activation
O14904	O75084	mult_mapping_expansion:activation
O14904	Q13467	mult_mapping_expansion:activation
O14904	Q14332	mult_mapping_expansion:activation
O14904	Q9H461	mult_mapping_expansion:activation
O14904	Q9NPG1	mult_mapping_expansion:activation
O14904	Q9ULV1	mult_mapping_expansion:activation
O14904	Q9ULW2	mult_mapping_expansion:activation
O14904	Q9UP38	mult_mapping_expansion:activation
O14905	O00144	mult_mapping_expansion:activation
O14905	O60353	mult_mapping_expansion:activation
O14905	O75084	mult_mapping_expansion:activation
O14905	Q13467	mult_mapping_expansion:activation
O14905	Q14332	mult_mapping_expansion:activation
O14905	Q9H461	mult_mapping_expansion:activation
O14905	Q9NPG1	mult_mapping_expansion:activation
O14905	Q9ULV1	mult_mapping_expansion:activation
O14905	Q9ULW2	mult_mapping_expansion:activation
O14905	Q9UP38	mult_mapping_expansion:activation
O15198	Q13485	mult_mapping_expansion:binding/association
O60353	O14640	mult_mapping_expansion:activation
O60353	O14641	mult_mapping_expansion:activation
O60353	Q92997	mult_mapping_expansion:activation
O60674	P40763	mult_mapping_expansion:activation
O75084	O14640	mult_mapping_expansion:activation
O75084	O14641	mult_mapping_expansion:activation
O75084	Q92997	mult_mapping_expansion:activation
O96014	O00144	mult_mapping_expansion:activation
O96014	O60353	mult_mapping_expansion:activation
O96014	O75084	mult_mapping_expansion:activation
O96014	Q13467	mult_mapping_expansion:activation
O96014	Q14332	mult_mapping_expansion:activation
O96014	Q9H461	mult_mapping_expansion:activation
