#node1	node2	node1type	node2type	relation_type
P04049|P10398|P15056	P36507|Q02750	gene	gene	activation|phosphorylation
P36507|Q02750	P27361|P28482	gene	gene	activation|phosphorylation
P01111|P01112|P01116	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
P24385	P06400	group	gene	activation|phosphorylation
P31749|P31751|Q9Y243	Q92934	gene	gene	inhibition
Q00987	P04637	gene	gene	inhibition
P38936		gene	group	inhibition
O00716|Q01094|Q14209		gene	gene	dissociation
	O00716|Q01094|Q14209	gene	gene	dissociation
P00533|P08069|P08581|P09619|P11362|P16234	P01111|P01112|P01116	gene	gene	activation
O00329|O00459|P27986|P42336|P42338|Q92569	P31749|P31751|Q9Y243	gene	gene	activation|compound
O15520|O43320|O60258|O76093|O95750|P01127|P01133|P04085|P05019|P05230|P08620|P09038|P10767|P11487|P12034|P14210|P21781|P31371|P55075|Q9GZP0|Q9GZV9|Q9HCT0|Q9NP95|Q9NRA1|Q9NSA1	P00533|P08069|P08581|P09619|P11362|P16234	gene	gene	activation
P01111|P01112|P01116	P04049|P10398|P15056	gene	gene	activation
P01111	P04049|P10398|P15056	gene	gene	activation
P01111	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
P15056	P36507|Q02750	gene	gene	activation|phosphorylation
