#node1	node2	edge_expansion:relation_type
O00220	Q13158	mult_mapping_expansion:activation
O00220	Q15628	mult_mapping_expansion:activation
O14543	P42224	mult_mapping_expansion:inhibition
O14543	P52630	mult_mapping_expansion:inhibition
O14727	P55211	one_to_one_mapping:activation
O14763	Q13158	mult_mapping_expansion:activation
O14763	Q15628	mult_mapping_expansion:activation
O14920	P25963	mult_mapping_expansion:activation|phosphorylation
O14920	Q15653	mult_mapping_expansion:activation|phosphorylation
O15111	P25963	mult_mapping_expansion:activation|phosphorylation
O15111	Q15653	mult_mapping_expansion:activation|phosphorylation
O15455	Q8IUC6	one_to_one_mapping:activation
O60674	P15260	mult_mapping_expansion:binding/association
O60674	P38484	mult_mapping_expansion:binding/association
O60674	P42224	mult_mapping_expansion:activation|phosphorylation
P01562	P17181	mult_mapping_expansion:activation
P01562	P48551	mult_mapping_expansion:activation
P01563	P17181	mult_mapping_expansion:activation
P01563	P48551	mult_mapping_expansion:activation
P01566	P17181	mult_mapping_expansion:activation
P01566	P48551	mult_mapping_expansion:activation
P01567	P17181	mult_mapping_expansion:activation
P01567	P48551	mult_mapping_expansion:activation
P01568	P17181	mult_mapping_expansion:activation
P01568	P48551	mult_mapping_expansion:activation
P01569	P17181	mult_mapping_expansion:activation
P01569	P48551	mult_mapping_expansion:activation
P01570	P17181	mult_mapping_expansion:activation
P01570	P48551	mult_mapping_expansion:activation
P01571	P17181	mult_mapping_expansion:activation
P01571	P48551	mult_mapping_expansion:activation
P01574	P17181	mult_mapping_expansion:activation
P01574	P48551	mult_mapping_expansion:activation
P01579	P15260	mult_mapping_expansion:activation
P01579	P38484	mult_mapping_expansion:activation
P05013	P17181	mult_mapping_expansion:activation
P05013	P48551	mult_mapping_expansion:activation
P05014	P17181	mult_mapping_expansion:activation
P05014	P48551	mult_mapping_expansion:activation
P05015	P17181	mult_mapping_expansion:activation
P05015	P48551	mult_mapping_expansion:activation
P15260	O60674	mult_mapping_expansion:binding/association
P15260	P23458	mult_mapping_expansion:binding/association
P17181	P23458	mult_mapping_expansion:binding/association
P17181	P29597	mult_mapping_expansion:binding/association
P17252	P04049	one_to_one_mapping:activation|indirect effect
P19525	P05198	one_to_one_mapping:activation|phosphorylation
P19838	P25963	mult_mapping_expansion:dissociation
P19838	Q15653	mult_mapping_expansion:dissociation
P23458	P15260	mult_mapping_expansion:binding/association
P23458	P17181	mult_mapping_expansion:binding/association
P23458	P38484	mult_mapping_expansion:binding/association
P23458	P42224	mult_mapping_expansion:activation|phosphorylation
P23458	P48551	mult_mapping_expansion:binding/association
P23458	P52630	mult_mapping_expansion:activation|phosphorylation
P25445	Q13158	mult_mapping_expansion:activation
P25445	Q15628	mult_mapping_expansion:activation
P25685	Q13217	one_to_one_mapping:inhibition
P25963	P19838	mult_mapping_expansion:dissociation
P25963	Q04206	mult_mapping_expansion:dissociation
P29466	P01584	one_to_one_mapping:activation|indirect effect
P29597	P17181	mult_mapping_expansion:binding/association
P29597	P42224	mult_mapping_expansion:activation|phosphorylation
P29597	P48551	mult_mapping_expansion:binding/association
P29597	P52630	mult_mapping_expansion:activation|phosphorylation
P32881	P17181	mult_mapping_expansion:activation
P32881	P48551	mult_mapping_expansion:activation
P36507	P27361	mult_mapping_expansion:activation|phosphorylation
P36507	P28482	mult_mapping_expansion:activation|phosphorylation
P38484	O60674	mult_mapping_expansion:binding/association
P38484	P23458	mult_mapping_expansion:binding/association
P42224	Q00978	mult_mapping_expansion:binding/association
P48023	P25445	one_to_one_mapping:activation
P48551	P23458	mult_mapping_expansion:binding/association
P48551	P29597	mult_mapping_expansion:binding/association
P50591	O00220	mult_mapping_expansion:activation
P50591	O14763	mult_mapping_expansion:activation
P52630	Q00978	mult_mapping_expansion:binding/association
Q00978	P42224	mult_mapping_expansion:binding/association
Q00978	P52630	mult_mapping_expansion:binding/association
Q02750	P27361	mult_mapping_expansion:activation|phosphorylation
Q02750	P28482	mult_mapping_expansion:activation|phosphorylation
Q04206	P25963	mult_mapping_expansion:dissociation
Q04206	Q15653	mult_mapping_expansion:dissociation
Q07812	P99999	one_to_one_mapping:activation
Q13114	Q14164	mult_mapping_expansion:activation
Q13114	Q9UHD2	mult_mapping_expansion:activation
Q13137	Q9UHD2	one_to_one_mapping:inhibition
Q13158	Q14790	mult_mapping_expansion:activation
Q13158	Q15628	group_expansion
Q14164	Q14653	mult_mapping_expansion:activation|phosphorylation
Q14164	Q9UHD2	group_expansion
Q14258	O95786	one_to_one_mapping:activation|ubiquitination
Q14790	P55957	one_to_one_mapping:activation
Q15628	Q13158	group_expansion
Q15628	Q14790	mult_mapping_expansion:activation
Q15653	P19838	mult_mapping_expansion:dissociation
Q15653	Q04206	mult_mapping_expansion:dissociation
Q8WXG1	P14324	one_to_one_mapping:inhibition
Q9BYX4	Q7Z434	one_to_one_mapping:activation
Q9NWZ3	O15111	one_to_one_mapping:activation
Q9NYK1	Q99836	one_to_one_mapping:activation
Q9UHD2	Q14164	group_expansion
Q9UHD2	Q14653	mult_mapping_expansion:activation|phosphorylation
Q9Y6K9	P25963	mult_mapping_expansion:activation|phosphorylation
Q9Y6K9	Q15653	mult_mapping_expansion:activation|phosphorylation
