#node1	node2	edge_expansion:relation_type
O95467	O43306	mult_mapping_expansion:activation
O95467	O60266	mult_mapping_expansion:activation
O95467	O60503	mult_mapping_expansion:activation
O95467	O95622	mult_mapping_expansion:activation
O95467	P40145	mult_mapping_expansion:activation
O95467	P51828	mult_mapping_expansion:activation
O95467	Q08462	mult_mapping_expansion:activation
O95467	Q08828	mult_mapping_expansion:activation
O95467	Q8NFM4	mult_mapping_expansion:activation
P01042	P30411	mult_mapping_expansion:activation
P01042	P46663	mult_mapping_expansion:activation
P01138	P04629	one_to_one_mapping:activation
P01584	P14778	mult_mapping_expansion:activation
P01584	Q9NPH3	mult_mapping_expansion:activation
P05019	Q9Y5S1	one_to_one_mapping:activation
P05129	Q9HBA0	mult_mapping_expansion:activation|phosphorylation
P05771	Q9HBA0	mult_mapping_expansion:activation|phosphorylation
P0DP23	Q13554	mult_mapping_expansion:activation
P0DP23	Q13555	mult_mapping_expansion:activation
P0DP23	Q13557	mult_mapping_expansion:activation
P0DP23	Q9UQM7	mult_mapping_expansion:activation
P0DP24	Q13554	mult_mapping_expansion:activation
P0DP24	Q13555	mult_mapping_expansion:activation
P0DP24	Q13557	mult_mapping_expansion:activation
P0DP24	Q9UQM7	mult_mapping_expansion:activation
P0DP25	Q13554	mult_mapping_expansion:activation
P0DP25	Q13555	mult_mapping_expansion:activation
P0DP25	Q13557	mult_mapping_expansion:activation
P0DP25	Q9UQM7	mult_mapping_expansion:activation
P14778	P46734	mult_mapping_expansion:activation|indirect effect
P14778	P52564	mult_mapping_expansion:activation|indirect effect
P17252	Q9HBA0	mult_mapping_expansion:activation|phosphorylation
P17612	Q7Z2W7	mult_mapping_expansion:indirect effect|inhibition
P17612	Q9HBA0	mult_mapping_expansion:activation|indirect effect
P22612	Q7Z2W7	mult_mapping_expansion:indirect effect|inhibition
P22612	Q9HBA0	mult_mapping_expansion:activation|indirect effect
P22694	Q7Z2W7	mult_mapping_expansion:indirect effect|inhibition
P22694	Q9HBA0	mult_mapping_expansion:activation|indirect effect
P24723	Q9HBA0	mult_mapping_expansion:activation|phosphorylation
P27482	Q13554	mult_mapping_expansion:activation
P27482	Q13555	mult_mapping_expansion:activation
P27482	Q13557	mult_mapping_expansion:activation
P27482	Q9UQM7	mult_mapping_expansion:activation
P35408	O95467	mult_mapping_expansion:activation
P35408	P63092	mult_mapping_expansion:activation
P36873	Q7Z2W7	mult_mapping_expansion:dephosphorylation|inhibition
P41231	P50148	one_to_one_mapping:activation
P43116	O95467	mult_mapping_expansion:activation
P43116	P63092	mult_mapping_expansion:activation
P46734	O15264	mult_mapping_expansion:activation
P46734	P45983	mult_mapping_expansion:activation
P46734	P45984	mult_mapping_expansion:activation
P46734	P53778	mult_mapping_expansion:activation
P46734	P53779	mult_mapping_expansion:activation
P46734	Q15759	mult_mapping_expansion:activation
P46734	Q16539	mult_mapping_expansion:activation
P50148	Q00722	mult_mapping_expansion:activation
P50148	Q01970	mult_mapping_expansion:activation
P50148	Q15147	mult_mapping_expansion:activation
P50148	Q9NQ66	mult_mapping_expansion:activation
P52564	O15264	mult_mapping_expansion:activation
P52564	P45983	mult_mapping_expansion:activation
P52564	P45984	mult_mapping_expansion:activation
P52564	P53778	mult_mapping_expansion:activation
P52564	P53779	mult_mapping_expansion:activation
P52564	Q15759	mult_mapping_expansion:activation
P52564	Q16539	mult_mapping_expansion:activation
P55085	P50148	one_to_one_mapping:activation
P62136	Q7Z2W7	mult_mapping_expansion:dephosphorylation|inhibition
P62140	Q7Z2W7	mult_mapping_expansion:dephosphorylation|inhibition
P63092	O43306	mult_mapping_expansion:activation
P63092	O60266	mult_mapping_expansion:activation
P63092	O60503	mult_mapping_expansion:activation
P63092	O95622	mult_mapping_expansion:activation
P63092	P40145	mult_mapping_expansion:activation
P63092	P51828	mult_mapping_expansion:activation
P63092	Q08462	mult_mapping_expansion:activation
P63092	Q08828	mult_mapping_expansion:activation
P63092	Q8NFM4	mult_mapping_expansion:activation
Q02156	O75762	one_to_one_mapping:activation|phosphorylation
Q02156	Q9HBA0	mult_mapping_expansion:activation|phosphorylation
Q04759	Q9HBA0	mult_mapping_expansion:activation|phosphorylation
Q05655	P12931	one_to_one_mapping:activation
Q05655	Q9HBA0	mult_mapping_expansion:activation|phosphorylation
Q8NER1	Q8NER1	one_to_one_mapping:activation|indirect effect
Q8TD86	Q13554	mult_mapping_expansion:activation
Q8TD86	Q13555	mult_mapping_expansion:activation
Q8TD86	Q13557	mult_mapping_expansion:activation
Q8TD86	Q9UQM7	mult_mapping_expansion:activation
Q96GE6	Q13554	mult_mapping_expansion:activation
Q96GE6	Q13555	mult_mapping_expansion:activation
Q96GE6	Q13557	mult_mapping_expansion:activation
Q96GE6	Q9UQM7	mult_mapping_expansion:activation
Q9NPH3	P46734	mult_mapping_expansion:activation|indirect effect
Q9NPH3	P52564	mult_mapping_expansion:activation|indirect effect
Q9NZT1	Q13554	mult_mapping_expansion:activation
Q9NZT1	Q13555	mult_mapping_expansion:activation
Q9NZT1	Q13557	mult_mapping_expansion:activation
Q9NZT1	Q9UQM7	mult_mapping_expansion:activation
