#node1	node2	node1type	node2type	relation_type
Q96EB6	O43524|Q12778	gene	gene	activation
P31749|P31751|Q9Y243	O43524|Q12778	gene	gene	inhibition|phosphorylation
P31749|P31751|Q9Y243	P42345|Q8N122|Q96B36	gene	gene	activation|phosphorylation
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	O43524|Q12778	gene	gene	activation
Q96EB6	P37231	gene	gene	inhibition
P42345|Q8N122|Q96B36	P23443|Q9UBS0	gene	gene	activation|phosphorylation
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	P49815|Q92574	gene	group	activation|phosphorylation
Q15382	P42345|Q8N122|Q96B36	gene	gene	activation
Q15848	Q86V24|Q96A54	gene	gene	activation
	Q9UBK2	gene	gene	activation
Q86V24|Q96A54	Q9UKG1	gene	gene	activation
P01308	P06213	gene	gene	activation
P58004|P58005|Q9Y6P5	O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	gene	gene	activation
Q96RR4	O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	gene	gene	activation|phosphorylation
Q15831	O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	gene	gene	activation|phosphorylation
	O14654|P35568|Q9Y4H2	gene	gene	activation
Q96RR4	Q16566	gene	gene	activation|phosphorylation
O14654|P35568|Q9Y4H2	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
P31749|P31751|Q9Y243	P49815|Q92574	gene	group	inhibition
P05019	P08069	gene	gene	activation
Q9UEF7		gene	gene	inhibition
P49815|Q92574	Q15382	group	gene	inhibition
	P01111|P01112|P01116	gene	gene	activation
Q9UEF7	O14654|P35568|Q9Y4H2	gene	gene	inhibition
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	P42345|Q8N122|Q96B36	gene	gene	inhibition
P01111|P01112|P01116	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
P42345|Q8N122|Q96B36	O75143|O75385|Q8TDY2|Q9BSB4	gene	group	inhibition|phosphorylation
	Q07812	gene	gene	inhibition
P42345|Q8N122|Q96B36	Q13541	gene	gene	inhibition|phosphorylation
	P19838|Q04206	gene	gene	inhibition
	P04637	gene	gene	inhibition
Q13541	A6NMX2|O60573|P06730	gene	gene	inhibition
P31749|P31751|Q9Y243	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	activation
P17612|P22612|P22694	O43524|Q12778	gene	gene	inhibition|phosphorylation
