#node1	node2	edge_expansion:relation_type
O14733	P45983	mult_mapping_expansion:activation
O14733	P45984	mult_mapping_expansion:activation
O14733	P53779	mult_mapping_expansion:activation
O75460	P17861	one_to_one_mapping:activation
O76024	P18850	mult_mapping_expansion:inhibition
O76024	Q99941	mult_mapping_expansion:inhibition
O94855	O94979	mult_mapping_expansion:binding/association
O94855	P55735	mult_mapping_expansion:binding/association
O94855	Q9NQW1	mult_mapping_expansion:binding/association
O94979	O94855	mult_mapping_expansion:binding/association
O94979	O95486	mult_mapping_expansion:binding/association
O94979	O95487	mult_mapping_expansion:binding/association
O94979	P53992	mult_mapping_expansion:binding/association
O94979	Q15436	mult_mapping_expansion:binding/association
O94979	Q15437	mult_mapping_expansion:binding/association
O94979	Q9NR31	mult_mapping_expansion:binding/association
O94979	Q9Y6B6	mult_mapping_expansion:binding/association
O95486	O94979	mult_mapping_expansion:binding/association
O95486	P55735	mult_mapping_expansion:binding/association
O95486	Q9NQW1	mult_mapping_expansion:binding/association
O95487	O94979	mult_mapping_expansion:binding/association
O95487	P55735	mult_mapping_expansion:binding/association
O95487	Q9NQW1	mult_mapping_expansion:binding/association
P07384	Q6UXS9	mult_mapping_expansion:activation
P10415	Q07812	mult_mapping_expansion:inhibition
P10415	Q16611	mult_mapping_expansion:inhibition
P17655	Q6UXS9	mult_mapping_expansion:activation
P18848	O75807	one_to_one_mapping:activation
P19525	P05198	mult_mapping_expansion:activation|phosphorylation
P19525	Q16236	mult_mapping_expansion:activation
P35638	P10415	one_to_one_mapping:inhibition
P53992	O94979	mult_mapping_expansion:binding/association
P53992	P55735	mult_mapping_expansion:binding/association
P53992	Q9NQW1	mult_mapping_expansion:binding/association
P55072	Q8NHG7	one_to_one_mapping:binding/association
P55735	O94855	mult_mapping_expansion:binding/association
P55735	O95486	mult_mapping_expansion:binding/association
P55735	O95487	mult_mapping_expansion:binding/association
P55735	P53992	mult_mapping_expansion:binding/association
P55735	Q15436	mult_mapping_expansion:binding/association
P55735	Q15437	mult_mapping_expansion:binding/association
P55735	Q9NR31	mult_mapping_expansion:binding/association
P55735	Q9Y6B6	mult_mapping_expansion:binding/association
Q07812	P07384	mult_mapping_expansion:activation
Q07812	P17655	mult_mapping_expansion:activation
Q12933	Q99683	one_to_one_mapping:activation
Q15436	O94979	mult_mapping_expansion:binding/association
Q15436	P55735	mult_mapping_expansion:binding/association
Q15436	Q9NQW1	mult_mapping_expansion:binding/association
Q15437	O94979	mult_mapping_expansion:binding/association
Q15437	P55735	mult_mapping_expansion:binding/association
Q15437	Q9NQW1	mult_mapping_expansion:binding/association
Q16611	P07384	mult_mapping_expansion:activation
Q16611	P17655	mult_mapping_expansion:activation
Q86YB8	P07237	mult_mapping_expansion:activation
Q86YB8	P13667	mult_mapping_expansion:activation
Q86YB8	P30040	mult_mapping_expansion:activation
Q86YB8	Q15084	mult_mapping_expansion:activation
Q86YB8	Q8NBS9	mult_mapping_expansion:activation
Q8NHG7	P55072	one_to_one_mapping:binding/association
Q8NHG7	Q9BZV1	mult_mapping_expansion:inhibition
Q8NHG7	Q9UNZ2	mult_mapping_expansion:inhibition
Q8TAT6	Q92890	one_to_one_mapping:binding/association
Q92890	Q8TAT6	one_to_one_mapping:binding/association
Q96HE7	P07237	mult_mapping_expansion:activation
Q96HE7	P13667	mult_mapping_expansion:activation
Q96HE7	P30040	mult_mapping_expansion:activation
Q96HE7	Q15084	mult_mapping_expansion:activation
Q96HE7	Q8NBS9	mult_mapping_expansion:activation
Q9BQI3	P05198	mult_mapping_expansion:activation|phosphorylation
Q9BQI3	Q16236	mult_mapping_expansion:activation
Q9HCU5	Q9NR31	mult_mapping_expansion:activation
Q9HCU5	Q9Y6B6	mult_mapping_expansion:activation
Q9NQW1	O94855	mult_mapping_expansion:binding/association
Q9NQW1	O95486	mult_mapping_expansion:binding/association
Q9NQW1	O95487	mult_mapping_expansion:binding/association
Q9NQW1	P53992	mult_mapping_expansion:binding/association
Q9NQW1	Q15436	mult_mapping_expansion:binding/association
Q9NQW1	Q15437	mult_mapping_expansion:binding/association
Q9NQW1	Q9NR31	mult_mapping_expansion:binding/association
Q9NQW1	Q9Y6B6	mult_mapping_expansion:binding/association
Q9NR31	O94979	mult_mapping_expansion:binding/association
Q9NR31	P55735	mult_mapping_expansion:binding/association
Q9NR31	Q9NQW1	mult_mapping_expansion:binding/association
Q9NZJ5	P05198	mult_mapping_expansion:activation|phosphorylation
Q9NZJ5	Q16236	mult_mapping_expansion:activation
Q9P2K8	P05198	mult_mapping_expansion:activation|phosphorylation
Q9P2K8	Q16236	mult_mapping_expansion:activation
Q9Y6B6	O94979	mult_mapping_expansion:binding/association
Q9Y6B6	P55735	mult_mapping_expansion:binding/association
Q9Y6B6	Q9NQW1	mult_mapping_expansion:binding/association
