#node1	node2	edge_expansion:relation_type
O00401	O15143	mult_mapping_expansion:activation
O00401	O15144	mult_mapping_expansion:activation
O00401	O15145	mult_mapping_expansion:activation
O00401	O15511	mult_mapping_expansion:activation
O00401	P59998	mult_mapping_expansion:activation
O00401	Q92747	mult_mapping_expansion:activation
O00401	Q9BPX5	mult_mapping_expansion:activation
O14604	P60709	mult_mapping_expansion:binding/association
O14604	P63261	mult_mapping_expansion:binding/association
O14807	O00329	mult_mapping_expansion:activation
O14807	O00459	mult_mapping_expansion:activation
O14807	P00540	mult_mapping_expansion:activation
O14807	P04049	mult_mapping_expansion:activation
O14807	P10398	mult_mapping_expansion:activation
O14807	P15056	mult_mapping_expansion:activation
O14807	P27986	mult_mapping_expansion:activation
O14807	P42336	mult_mapping_expansion:activation
O14807	P42338	mult_mapping_expansion:activation
O14807	Q15052	mult_mapping_expansion:activation
O14807	Q92569	mult_mapping_expansion:activation
O14950	P35579	mult_mapping_expansion:binding/association
O14950	P35580	mult_mapping_expansion:binding/association
O14950	P35749	mult_mapping_expansion:binding/association
O14950	Q7Z406	mult_mapping_expansion:binding/association
O14974	O14950	mult_mapping_expansion:dephosphorylation|inhibition
O14974	P10916	mult_mapping_expansion:dephosphorylation|inhibition
O14974	P19105	mult_mapping_expansion:dephosphorylation|inhibition
O14974	P24844	mult_mapping_expansion:dephosphorylation|inhibition
O14974	Q01449	mult_mapping_expansion:dephosphorylation|inhibition
O14974	Q02045	mult_mapping_expansion:dephosphorylation|inhibition
O14974	Q96A32	mult_mapping_expansion:dephosphorylation|inhibition
O14974	Q9BUA6	mult_mapping_expansion:dephosphorylation|inhibition
O14986	O43707	mult_mapping_expansion:compound
O14986	P06396	mult_mapping_expansion:inhibition
O14986	P12814	mult_mapping_expansion:compound
O14986	P18206	mult_mapping_expansion:compound
O14986	Q9Y6U3	mult_mapping_expansion:inhibition
O15143	P60709	mult_mapping_expansion:binding/association
O15143	P63261	mult_mapping_expansion:binding/association
O15144	P60709	mult_mapping_expansion:binding/association
O15144	P63261	mult_mapping_expansion:binding/association
O15145	P60709	mult_mapping_expansion:binding/association
O15145	P63261	mult_mapping_expansion:binding/association
O15511	P60709	mult_mapping_expansion:binding/association
O15511	P63261	mult_mapping_expansion:binding/association
O15520	P00533	mult_mapping_expansion:activation
O15520	P09619	mult_mapping_expansion:activation
O15520	P11362	mult_mapping_expansion:activation
O15520	P14616	mult_mapping_expansion:activation
O15520	P16234	mult_mapping_expansion:activation
O15520	P21802	mult_mapping_expansion:activation
O15520	P22455	mult_mapping_expansion:activation
O15520	P22607	mult_mapping_expansion:activation
O43320	P00533	mult_mapping_expansion:activation
O43320	P09619	mult_mapping_expansion:activation
O43320	P11362	mult_mapping_expansion:activation
O43320	P14616	mult_mapping_expansion:activation
O43320	P16234	mult_mapping_expansion:activation
O43320	P21802	mult_mapping_expansion:activation
O43320	P22455	mult_mapping_expansion:activation
O43320	P22607	mult_mapping_expansion:activation
O60237	O14950	mult_mapping_expansion:dephosphorylation|inhibition
O60237	P10916	mult_mapping_expansion:dephosphorylation|inhibition
O60237	P19105	mult_mapping_expansion:dephosphorylation|inhibition
O60237	P24844	mult_mapping_expansion:dephosphorylation|inhibition
O60237	Q01449	mult_mapping_expansion:dephosphorylation|inhibition
O60237	Q02045	mult_mapping_expansion:dephosphorylation|inhibition
O60237	Q96A32	mult_mapping_expansion:dephosphorylation|inhibition
O60237	Q9BUA6	mult_mapping_expansion:dephosphorylation|inhibition
O60258	P00533	mult_mapping_expansion:activation
O60258	P09619	mult_mapping_expansion:activation
O60258	P11362	mult_mapping_expansion:activation
O60258	P14616	mult_mapping_expansion:activation
O60258	P16234	mult_mapping_expansion:activation
O60258	P21802	mult_mapping_expansion:activation
O60258	P22455	mult_mapping_expansion:activation
O60258	P22607	mult_mapping_expansion:activation
O60331	O43707	mult_mapping_expansion:compound
O60331	P06396	mult_mapping_expansion:inhibition
O60331	P12814	mult_mapping_expansion:compound
O60331	P18206	mult_mapping_expansion:compound
O60331	Q9Y6U3	mult_mapping_expansion:inhibition
O60610	P07737	mult_mapping_expansion:activation
O60610	P35080	mult_mapping_expansion:activation
O60610	P60673	mult_mapping_expansion:activation
O60610	Q8NHR9	mult_mapping_expansion:activation
O60879	P07737	mult_mapping_expansion:activation
O60879	P35080	mult_mapping_expansion:activation
O60879	P60673	mult_mapping_expansion:activation
O60879	Q8NHR9	mult_mapping_expansion:activation
O75116	O14950	mult_mapping_expansion:activation
O75116	O14974	mult_mapping_expansion:inhibition|phosphorylation
O75116	O14986	mult_mapping_expansion:phosphorylation
O75116	O60237	mult_mapping_expansion:inhibition|phosphorylation
O75116	O60331	mult_mapping_expansion:phosphorylation
O75116	P10916	mult_mapping_expansion:activation
O75116	P19105	mult_mapping_expansion:activation
O75116	P19634	mult_mapping_expansion:phosphorylation
O75116	P24844	mult_mapping_expansion:activation
O75116	P36873	mult_mapping_expansion:inhibition|phosphorylation
O75116	P48426	mult_mapping_expansion:phosphorylation
O75116	P53667	mult_mapping_expansion:phosphorylation
O75116	P53671	mult_mapping_expansion:phosphorylation
O75116	P62136	mult_mapping_expansion:inhibition|phosphorylation
O75116	P62140	mult_mapping_expansion:inhibition|phosphorylation
O75116	P78356	mult_mapping_expansion:phosphorylation
O75116	Q01449	mult_mapping_expansion:activation
O75116	Q02045	mult_mapping_expansion:activation
O75116	Q8TBX8	mult_mapping_expansion:phosphorylation
O75116	Q96A32	mult_mapping_expansion:activation
O75116	Q99755	mult_mapping_expansion:phosphorylation
O75116	Q9BUA6	mult_mapping_expansion:activation
O75116	Q9BZL4	mult_mapping_expansion:inhibition|phosphorylation
O75116	Q9Y2I7	mult_mapping_expansion:phosphorylation
O75578	P12931	mult_mapping_expansion:activation
O75578	P56945	mult_mapping_expansion:activation
O75578	Q05397	mult_mapping_expansion:activation
O75914	P53667	mult_mapping_expansion:phosphorylation
O75914	P53671	mult_mapping_expansion:phosphorylation
O75914	Q14155	mult_mapping_expansion:phosphorylation
O75914	Q15052	mult_mapping_expansion:phosphorylation
O75914	Q15746	mult_mapping_expansion:inhibition|phosphorylation
O75914	Q32MK0	mult_mapping_expansion:inhibition|phosphorylation
O75914	Q86YV6	mult_mapping_expansion:inhibition|phosphorylation
O75914	Q9H1R3	mult_mapping_expansion:inhibition|phosphorylation
O76093	P00533	mult_mapping_expansion:activation
O76093	P09619	mult_mapping_expansion:activation
O76093	P11362	mult_mapping_expansion:activation
O76093	P14616	mult_mapping_expansion:activation
O76093	P16234	mult_mapping_expansion:activation
O76093	P21802	mult_mapping_expansion:activation
O76093	P22455	mult_mapping_expansion:activation
O76093	P22607	mult_mapping_expansion:activation
O95750	P00533	mult_mapping_expansion:activation
O95750	P09619	mult_mapping_expansion:activation
O95750	P11362	mult_mapping_expansion:activation
O95750	P14616	mult_mapping_expansion:activation
O95750	P16234	mult_mapping_expansion:activation
O95750	P21802	mult_mapping_expansion:activation
O95750	P22455	mult_mapping_expansion:activation
O95750	P22607	mult_mapping_expansion:activation
O95996	Q96N96	mult_mapping_expansion:activation
O95996	Q9NR80	mult_mapping_expansion:activation
O96013	P53667	mult_mapping_expansion:phosphorylation
O96013	P53671	mult_mapping_expansion:phosphorylation
O96013	Q14155	mult_mapping_expansion:phosphorylation
O96013	Q15052	mult_mapping_expansion:phosphorylation
O96013	Q15746	mult_mapping_expansion:inhibition|phosphorylation
O96013	Q32MK0	mult_mapping_expansion:inhibition|phosphorylation
O96013	Q86YV6	mult_mapping_expansion:inhibition|phosphorylation
O96013	Q9H1R3	mult_mapping_expansion:inhibition|phosphorylation
P00533	Q07889	mult_mapping_expansion:activation
P00533	Q07890	mult_mapping_expansion:activation
P00540	P36507	mult_mapping_expansion:phosphorylation
P00540	Q02750	mult_mapping_expansion:phosphorylation
P00734	P25116	one_to_one_mapping:activation
P01042	P08172	mult_mapping_expansion:activation
P01042	P08173	mult_mapping_expansion:activation
P01042	P08912	mult_mapping_expansion:activation
P01042	P11229	mult_mapping_expansion:activation
P01042	P20309	mult_mapping_expansion:activation
P01042	P30411	mult_mapping_expansion:activation
P01042	P46663	mult_mapping_expansion:activation
P01111	O00329	mult_mapping_expansion:activation
P01111	O00459	mult_mapping_expansion:activation
P01111	P00540	mult_mapping_expansion:activation
P01111	P04049	mult_mapping_expansion:activation
P01111	P10398	mult_mapping_expansion:activation
P01111	P15056	mult_mapping_expansion:activation
P01111	P27986	mult_mapping_expansion:activation
P01111	P42336	mult_mapping_expansion:activation
P01111	P42338	mult_mapping_expansion:activation
P01111	Q15052	mult_mapping_expansion:activation
P01111	Q92569	mult_mapping_expansion:activation
P01112	O00329	mult_mapping_expansion:activation
P01112	O00459	mult_mapping_expansion:activation
P01112	P00540	mult_mapping_expansion:activation
P01112	P04049	mult_mapping_expansion:activation
P01112	P10398	mult_mapping_expansion:activation
