#node1	node2	edge_expansion:relation_type
O00144	P09471	mult_mapping_expansion:activation|phosphorylation
O00144	P50148	mult_mapping_expansion:activation|phosphorylation
O00744	O00144	mult_mapping_expansion:activation|phosphorylation
O00744	O60353	mult_mapping_expansion:activation|phosphorylation
O00744	O75084	mult_mapping_expansion:activation|phosphorylation
O00744	Q13467	mult_mapping_expansion:activation|phosphorylation
O00744	Q14332	mult_mapping_expansion:activation|phosphorylation
O00744	Q9H461	mult_mapping_expansion:activation|phosphorylation
O00744	Q9NPG1	mult_mapping_expansion:activation|phosphorylation
O00744	Q9ULV1	mult_mapping_expansion:activation|phosphorylation
O00744	Q9ULW2	mult_mapping_expansion:activation|phosphorylation
O00744	Q9UP38	mult_mapping_expansion:activation|phosphorylation
O00755	O00144	mult_mapping_expansion:activation|phosphorylation
O00755	O60353	mult_mapping_expansion:activation|phosphorylation
O00755	O75084	mult_mapping_expansion:activation|phosphorylation
O00755	Q13467	mult_mapping_expansion:activation|phosphorylation
O00755	Q14332	mult_mapping_expansion:activation|phosphorylation
O00755	Q9H461	mult_mapping_expansion:activation|phosphorylation
O00755	Q9NPG1	mult_mapping_expansion:activation|phosphorylation
O00755	Q9ULV1	mult_mapping_expansion:activation|phosphorylation
O00755	Q9ULW2	mult_mapping_expansion:activation|phosphorylation
O00755	Q9UP38	mult_mapping_expansion:activation|phosphorylation
O14904	O00144	mult_mapping_expansion:activation|phosphorylation
O14904	O60353	mult_mapping_expansion:activation|phosphorylation
O14904	O75084	mult_mapping_expansion:activation|phosphorylation
O14904	Q13467	mult_mapping_expansion:activation|phosphorylation
O14904	Q14332	mult_mapping_expansion:activation|phosphorylation
O14904	Q9H461	mult_mapping_expansion:activation|phosphorylation
O14904	Q9NPG1	mult_mapping_expansion:activation|phosphorylation
O14904	Q9ULV1	mult_mapping_expansion:activation|phosphorylation
O14904	Q9ULW2	mult_mapping_expansion:activation|phosphorylation
O14904	Q9UP38	mult_mapping_expansion:activation|phosphorylation
O14905	O00144	mult_mapping_expansion:activation|phosphorylation
O14905	O60353	mult_mapping_expansion:activation|phosphorylation
O14905	O75084	mult_mapping_expansion:activation|phosphorylation
O14905	Q13467	mult_mapping_expansion:activation|phosphorylation
O14905	Q14332	mult_mapping_expansion:activation|phosphorylation
O14905	Q9H461	mult_mapping_expansion:activation|phosphorylation
O14905	Q9NPG1	mult_mapping_expansion:activation|phosphorylation
O14905	Q9ULV1	mult_mapping_expansion:activation|phosphorylation
O14905	Q9ULW2	mult_mapping_expansion:activation|phosphorylation
O14905	Q9UP38	mult_mapping_expansion:activation|phosphorylation
O60353	P09471	mult_mapping_expansion:activation|phosphorylation
O60353	P50148	mult_mapping_expansion:activation|phosphorylation
O75084	P09471	mult_mapping_expansion:activation|phosphorylation
O75084	P50148	mult_mapping_expansion:activation|phosphorylation
O95467	O43306	mult_mapping_expansion:activation
O95467	O60266	mult_mapping_expansion:activation
O95467	O60503	mult_mapping_expansion:activation
O95467	O95622	mult_mapping_expansion:activation
O95467	P40145	mult_mapping_expansion:activation
O95467	P51828	mult_mapping_expansion:activation
O95467	Q08462	mult_mapping_expansion:activation
O95467	Q08828	mult_mapping_expansion:activation
O95467	Q8NFM4	mult_mapping_expansion:activation
O96014	O00144	mult_mapping_expansion:activation|phosphorylation
O96014	O60353	mult_mapping_expansion:activation|phosphorylation
O96014	O75084	mult_mapping_expansion:activation|phosphorylation
O96014	Q13467	mult_mapping_expansion:activation|phosphorylation
O96014	Q14332	mult_mapping_expansion:activation|phosphorylation
O96014	Q9H461	mult_mapping_expansion:activation|phosphorylation
