#node1	node2	edge_expansion:relation_type
A8MW95	O95166	mult_mapping_expansion:activation
A8MW95	P60520	mult_mapping_expansion:activation
A8MW95	Q8NEB9	mult_mapping_expansion:binding/association
A8MW95	Q99570	mult_mapping_expansion:binding/association
A8MW95	Q9H0R8	mult_mapping_expansion:activation
O14610	O14807	mult_mapping_expansion:activation
O14610	O43306	mult_mapping_expansion:inhibition
O14610	O43741	mult_mapping_expansion:activation
O14610	O60266	mult_mapping_expansion:inhibition
O14610	O60503	mult_mapping_expansion:inhibition
O14610	O95622	mult_mapping_expansion:inhibition
O14610	P01111	mult_mapping_expansion:activation
O14610	P01112	mult_mapping_expansion:activation
O14610	P01116	mult_mapping_expansion:activation
O14610	P10301	mult_mapping_expansion:activation
O14610	P35414	mult_mapping_expansion:binding/association
O14610	P40145	mult_mapping_expansion:inhibition
O14610	P48736	mult_mapping_expansion:activation
O14610	P51828	mult_mapping_expansion:inhibition
O14610	P54619	mult_mapping_expansion:activation
O14610	P54646	mult_mapping_expansion:activation
O14610	P62070	mult_mapping_expansion:activation
O14610	Q00722	mult_mapping_expansion:activation
O14610	Q01970	mult_mapping_expansion:activation
O14610	Q08462	mult_mapping_expansion:inhibition
O14610	Q08828	mult_mapping_expansion:inhibition
O14610	Q13131	mult_mapping_expansion:activation
O14610	Q15147	mult_mapping_expansion:activation
O14610	Q16566	mult_mapping_expansion:activation|indirect effect
O14610	Q5UE93	mult_mapping_expansion:activation
O14610	Q8NFM4	mult_mapping_expansion:inhibition
O14610	Q8WYR1	mult_mapping_expansion:activation
O14610	Q96PN6	mult_mapping_expansion:inhibition
O14610	Q9NQ66	mult_mapping_expansion:activation
O14610	Q9UGI9	mult_mapping_expansion:activation
O14610	Q9UGJ0	mult_mapping_expansion:activation
O14610	Q9Y478	mult_mapping_expansion:activation
O14775	O14807	mult_mapping_expansion:activation
O14775	O43306	mult_mapping_expansion:inhibition
O14775	O43741	mult_mapping_expansion:activation
O14775	O60266	mult_mapping_expansion:inhibition
O14775	O60503	mult_mapping_expansion:inhibition
O14775	O95622	mult_mapping_expansion:inhibition
O14775	P01111	mult_mapping_expansion:activation
O14775	P01112	mult_mapping_expansion:activation
O14775	P01116	mult_mapping_expansion:activation
O14775	P10301	mult_mapping_expansion:activation
O14775	P35414	mult_mapping_expansion:binding/association
O14775	P40145	mult_mapping_expansion:inhibition
O14775	P48736	mult_mapping_expansion:activation
O14775	P51828	mult_mapping_expansion:inhibition
O14775	P54619	mult_mapping_expansion:activation
O14775	P54646	mult_mapping_expansion:activation
O14775	P62070	mult_mapping_expansion:activation
O14775	Q00722	mult_mapping_expansion:activation
O14775	Q01970	mult_mapping_expansion:activation
O14775	Q08462	mult_mapping_expansion:inhibition
O14775	Q08828	mult_mapping_expansion:inhibition
O14775	Q13131	mult_mapping_expansion:activation
O14775	Q15147	mult_mapping_expansion:activation
O14775	Q16566	mult_mapping_expansion:activation|indirect effect
O14775	Q5UE93	mult_mapping_expansion:activation
O14775	Q8NFM4	mult_mapping_expansion:inhibition
O14775	Q8WYR1	mult_mapping_expansion:activation
O14775	Q96PN6	mult_mapping_expansion:inhibition
O14775	Q9NQ66	mult_mapping_expansion:activation
O14775	Q9UGI9	mult_mapping_expansion:activation
O14775	Q9UGJ0	mult_mapping_expansion:activation
O14775	Q9Y478	mult_mapping_expansion:activation
O14807	P04049	mult_mapping_expansion:activation
O60262	O14807	mult_mapping_expansion:activation
