#node1	node2	edge_expansion:relation_type
O15533	P01889	mult_mapping_expansion:binding/association
O15533	P04439	mult_mapping_expansion:binding/association
O15533	P10321	mult_mapping_expansion:binding/association
O15533	P13747	mult_mapping_expansion:binding/association
O15533	P17693	mult_mapping_expansion:binding/association
O15533	P30511	mult_mapping_expansion:binding/association
O15533	Q03518	mult_mapping_expansion:binding/association
O15533	Q03519	mult_mapping_expansion:binding/association
P01375	P61289	mult_mapping_expansion:activation
P01375	Q06323	mult_mapping_expansion:activation
P01375	Q9UL46	mult_mapping_expansion:activation
P01579	P61289	mult_mapping_expansion:activation
P01579	Q06323	mult_mapping_expansion:activation
P01579	Q9UL46	mult_mapping_expansion:activation
P01730	P01903	mult_mapping_expansion:binding/association
P01730	P01906	mult_mapping_expansion:binding/association
P01730	P01909	mult_mapping_expansion:binding/association
P01730	P01911	mult_mapping_expansion:binding/association
P01730	P01920	mult_mapping_expansion:binding/association
P01730	P04440	mult_mapping_expansion:binding/association
P01730	P06340	mult_mapping_expansion:binding/association
P01730	P13762	mult_mapping_expansion:binding/association
P01730	P13765	mult_mapping_expansion:binding/association
P01730	P20036	mult_mapping_expansion:binding/association
P01730	P28068	mult_mapping_expansion:binding/association
P01730	P79483	mult_mapping_expansion:binding/association
P01730	Q30154	mult_mapping_expansion:binding/association
P01732	P01889	mult_mapping_expansion:binding/association
P01732	P04439	mult_mapping_expansion:binding/association
P01732	P10321	mult_mapping_expansion:binding/association
P01732	P13747	mult_mapping_expansion:binding/association
P01732	P17693	mult_mapping_expansion:binding/association
P01732	P30511	mult_mapping_expansion:binding/association
P01889	O15533	mult_mapping_expansion:binding/association
P01889	O43908	mult_mapping_expansion:activation
P01889	P01732	mult_mapping_expansion:binding/association
P01889	P10966	mult_mapping_expansion:binding/association
P01889	P26715	mult_mapping_expansion:activation
P01889	P26717	mult_mapping_expansion:activation
P01889	P43626	mult_mapping_expansion:activation
P01889	P43627	mult_mapping_expansion:activation
P01889	P43628	mult_mapping_expansion:activation
P01889	P43629	mult_mapping_expansion:activation
P01889	P43630	mult_mapping_expansion:activation
P01889	P43631	mult_mapping_expansion:activation
P01889	P43632	mult_mapping_expansion:activation
P01889	Q07444	mult_mapping_expansion:activation
P01889	Q13241	mult_mapping_expansion:activation
P01889	Q14952	mult_mapping_expansion:activation
P01889	Q14953	mult_mapping_expansion:activation
P01889	Q14954	mult_mapping_expansion:activation
P01889	Q8N109	mult_mapping_expansion:activation
P01889	Q99706	mult_mapping_expansion:activation
P01903	P01730	mult_mapping_expansion:binding/association
P01906	P01730	mult_mapping_expansion:binding/association
P01909	P01730	mult_mapping_expansion:binding/association
P01911	P01730	mult_mapping_expansion:binding/association
P01920	P01730	mult_mapping_expansion:binding/association
P04439	O15533	mult_mapping_expansion:binding/association
P04439	O43908	mult_mapping_expansion:activation
P04439	P01732	mult_mapping_expansion:binding/association
P04439	P10966	mult_mapping_expansion:binding/association
P04439	P26715	mult_mapping_expansion:activation
P04439	P26717	mult_mapping_expansion:activation
P04439	P43626	mult_mapping_expansion:activation
P04439	P43627	mult_mapping_expansion:activation
P04439	P43628	mult_mapping_expansion:activation
P04439	P43629	mult_mapping_expansion:activation
P04439	P43630	mult_mapping_expansion:activation
P04439	P43631	mult_mapping_expansion:activation
P04439	P43632	mult_mapping_expansion:activation
P04439	Q07444	mult_mapping_expansion:activation
P04439	Q13241	mult_mapping_expansion:activation
P04439	Q14952	mult_mapping_expansion:activation
P04439	Q14953	mult_mapping_expansion:activation
P04439	Q14954	mult_mapping_expansion:activation
P04439	Q8N109	mult_mapping_expansion:activation
P04439	Q99706	mult_mapping_expansion:activation
P04440	P01730	mult_mapping_expansion:binding/association
P06340	P01730	mult_mapping_expansion:binding/association
P07711	P04233	mult_mapping_expansion:activation
P07858	P04233	mult_mapping_expansion:activation
P10321	O15533	mult_mapping_expansion:binding/association
P10321	O43908	mult_mapping_expansion:activation
P10321	P01732	mult_mapping_expansion:binding/association
P10321	P10966	mult_mapping_expansion:binding/association
P10321	P26715	mult_mapping_expansion:activation
P10321	P26717	mult_mapping_expansion:activation
P10321	P43626	mult_mapping_expansion:activation
P10321	P43627	mult_mapping_expansion:activation
P10321	P43628	mult_mapping_expansion:activation
P10321	P43629	mult_mapping_expansion:activation
P10321	P43630	mult_mapping_expansion:activation
P10321	P43631	mult_mapping_expansion:activation
P10321	P43632	mult_mapping_expansion:activation
P10321	Q07444	mult_mapping_expansion:activation
P10321	Q13241	mult_mapping_expansion:activation
P10321	Q14952	mult_mapping_expansion:activation
P10321	Q14953	mult_mapping_expansion:activation
P10321	Q14954	mult_mapping_expansion:activation
P10321	Q8N109	mult_mapping_expansion:activation
P10321	Q99706	mult_mapping_expansion:activation
P10966	P01889	mult_mapping_expansion:binding/association
P10966	P04439	mult_mapping_expansion:binding/association
P10966	P10321	mult_mapping_expansion:binding/association
P10966	P13747	mult_mapping_expansion:binding/association
P10966	P17693	mult_mapping_expansion:binding/association
P10966	P30511	mult_mapping_expansion:binding/association
P13747	O15533	mult_mapping_expansion:binding/association
P13747	O43908	mult_mapping_expansion:activation
P13747	P01732	mult_mapping_expansion:binding/association
P13747	P10966	mult_mapping_expansion:binding/association
P13747	P26715	mult_mapping_expansion:activation
P13747	P26717	mult_mapping_expansion:activation
P13747	P43626	mult_mapping_expansion:activation
P13747	P43627	mult_mapping_expansion:activation
P13747	P43628	mult_mapping_expansion:activation
P13747	P43629	mult_mapping_expansion:activation
P13747	P43630	mult_mapping_expansion:activation
P13747	P43631	mult_mapping_expansion:activation
P13747	P43632	mult_mapping_expansion:activation
P13747	Q07444	mult_mapping_expansion:activation
P13747	Q13241	mult_mapping_expansion:activation
P13747	Q14952	mult_mapping_expansion:activation
P13747	Q14953	mult_mapping_expansion:activation
P13747	Q14954	mult_mapping_expansion:activation
P13747	Q8N109	mult_mapping_expansion:activation
P13747	Q99706	mult_mapping_expansion:activation
P13762	P01730	mult_mapping_expansion:binding/association
P13765	P01730	mult_mapping_expansion:binding/association
P17693	O15533	mult_mapping_expansion:binding/association
P17693	O43908	mult_mapping_expansion:activation
P17693	P01732	mult_mapping_expansion:binding/association
P17693	P10966	mult_mapping_expansion:binding/association
P17693	P26715	mult_mapping_expansion:activation
P17693	P26717	mult_mapping_expansion:activation
P17693	P43626	mult_mapping_expansion:activation
P17693	P43627	mult_mapping_expansion:activation
P17693	P43628	mult_mapping_expansion:activation
P17693	P43629	mult_mapping_expansion:activation
P17693	P43630	mult_mapping_expansion:activation
P17693	P43631	mult_mapping_expansion:activation
P17693	P43632	mult_mapping_expansion:activation
P17693	Q07444	mult_mapping_expansion:activation
P17693	Q13241	mult_mapping_expansion:activation
P17693	Q14952	mult_mapping_expansion:activation
P17693	Q14953	mult_mapping_expansion:activation
P17693	Q14954	mult_mapping_expansion:activation
P17693	Q8N109	mult_mapping_expansion:activation
P17693	Q99706	mult_mapping_expansion:activation
P20036	P01730	mult_mapping_expansion:binding/association
P25774	P04233	mult_mapping_expansion:activation
P28068	P01730	mult_mapping_expansion:binding/association
P28068	P04233	one_to_one_mapping:activation
P30511	O15533	mult_mapping_expansion:binding/association
P30511	O43908	mult_mapping_expansion:activation
P30511	P01732	mult_mapping_expansion:binding/association
P30511	P10966	mult_mapping_expansion:binding/association
P30511	P26715	mult_mapping_expansion:activation
P30511	P26717	mult_mapping_expansion:activation
P30511	P43626	mult_mapping_expansion:activation
P30511	P43627	mult_mapping_expansion:activation
P30511	P43628	mult_mapping_expansion:activation
P30511	P43629	mult_mapping_expansion:activation
P30511	P43630	mult_mapping_expansion:activation
P30511	P43631	mult_mapping_expansion:activation
P30511	P43632	mult_mapping_expansion:activation
P30511	Q07444	mult_mapping_expansion:activation
P30511	Q13241	mult_mapping_expansion:activation
P30511	Q14952	mult_mapping_expansion:activation
P30511	Q14953	mult_mapping_expansion:activation
P30511	Q14954	mult_mapping_expansion:activation
P30511	Q8N109	mult_mapping_expansion:activation
P30511	Q99706	mult_mapping_expansion:activation
P33076	O00287	mult_mapping_expansion:activation
P33076	O14593	mult_mapping_expansion:activation
P33076	P16220	one_to_one_mapping:activation
P33076	P48382	mult_mapping_expansion:activation
P79483	P01730	mult_mapping_expansion:binding/association
Q03518	O15533	mult_mapping_expansion:binding/association
Q03519	O15533	mult_mapping_expansion:binding/association
Q30154	P01730	mult_mapping_expansion:binding/association
Q99538	P04233	one_to_one_mapping:activation
