#node1	node2	edge_expansion:relation_type
O14508	O60674	mult_mapping_expansion:inhibition
O14508	P40763	mult_mapping_expansion:inhibition
O14508	P42224	mult_mapping_expansion:inhibition
O14508	P42229	mult_mapping_expansion:inhibition
O14508	P51692	mult_mapping_expansion:inhibition
O14512	O60674	mult_mapping_expansion:inhibition
O14512	P40763	mult_mapping_expansion:inhibition
O14512	P42224	mult_mapping_expansion:inhibition
O14512	P42229	mult_mapping_expansion:inhibition
O14512	P51692	mult_mapping_expansion:inhibition
O14543	O60674	mult_mapping_expansion:inhibition
O14543	P40763	mult_mapping_expansion:inhibition
O14543	P42224	mult_mapping_expansion:inhibition
O14543	P42229	mult_mapping_expansion:inhibition
O14543	P51692	mult_mapping_expansion:inhibition
O14544	O60674	mult_mapping_expansion:inhibition
O14544	P40763	mult_mapping_expansion:inhibition
O14544	P42224	mult_mapping_expansion:inhibition
O14544	P42229	mult_mapping_expansion:inhibition
O14544	P51692	mult_mapping_expansion:inhibition
O14788	Q9Y6Q6	one_to_one_mapping:activation
O15264	P27361	mult_mapping_expansion:activation
O15264	P28482	mult_mapping_expansion:activation
O15524	O60674	mult_mapping_expansion:inhibition
O15524	P40763	mult_mapping_expansion:inhibition
O15524	P42224	mult_mapping_expansion:inhibition
O15524	P42229	mult_mapping_expansion:inhibition
O15524	P51692	mult_mapping_expansion:inhibition
O60674	P29353	mult_mapping_expansion:activation
O60674	P40763	mult_mapping_expansion:activation
O60674	P42224	mult_mapping_expansion:activation
O60674	P42229	mult_mapping_expansion:activation
O60674	P51692	mult_mapping_expansion:activation
O60674	P98077	mult_mapping_expansion:activation
O60674	Q6S5L8	mult_mapping_expansion:activation
O60674	Q92529	mult_mapping_expansion:activation
O75159	O60674	mult_mapping_expansion:inhibition
O75159	P40763	mult_mapping_expansion:inhibition
O75159	P42224	mult_mapping_expansion:inhibition
O75159	P42229	mult_mapping_expansion:inhibition
O75159	P51692	mult_mapping_expansion:inhibition
P01111	P04049	mult_mapping_expansion:activation
P01111	P45983	mult_mapping_expansion:activation
P01111	P45984	mult_mapping_expansion:activation
P01111	P53779	mult_mapping_expansion:activation
P01112	P04049	mult_mapping_expansion:activation
P01112	P45983	mult_mapping_expansion:activation
P01112	P45984	mult_mapping_expansion:activation
P01112	P53779	mult_mapping_expansion:activation
P01116	P04049	mult_mapping_expansion:activation
P01116	P45983	mult_mapping_expansion:activation
P01116	P45984	mult_mapping_expansion:activation
P01116	P53779	mult_mapping_expansion:activation
P01215	P22888	mult_mapping_expansion:activation
P01229	P22888	mult_mapping_expansion:activation
P04049	O00329	mult_mapping_expansion:activation
P04049	O00459	mult_mapping_expansion:activation
P04049	P27986	mult_mapping_expansion:activation
P04049	P36507	mult_mapping_expansion:activation|phosphorylation
P04049	P42336	mult_mapping_expansion:activation
P04049	P42338	mult_mapping_expansion:activation
P04049	Q02750	mult_mapping_expansion:activation|phosphorylation
P04049	Q92569	mult_mapping_expansion:activation
P12931	O00329	mult_mapping_expansion:activation
