#node1	node2	node1type	node2type	relation_type
P06241	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
P08912	P29992|P50148	gene	gene	activation
P17787|P30926|P32297|P36544|P43681|Q15825	O60674	gene	gene	activation
P20309	P29992|P50148	gene	gene	activation
O60674	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
P11229	P29992|P50148	gene	gene	activation
P31749|P31751|Q9Y243	P10415	gene	gene	activation
P29992|P50148	Q00722|Q01970|Q15147|Q9NQ66	gene	gene	activation
P17612|P22612|P22694	P27361|P28482	gene	gene	activation|indirect effect
P27361|P28482	O43889|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8	gene	gene	activation|indirect effect
O14610|O14775|O60262|P04899|P08754|P09471|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63096|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	O00555|Q00975	gene	gene	inhibition
O14610|O14775|O60262|P04899|P08754|P09471|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63096|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	inhibition
Q13554|Q13555|Q13557|Q16566|Q9UQM7	P27361|P28482	gene	gene	activation|indirect effect
O00329|O00459|P27986|P42336|P42338|Q92569	P31749|P31751|Q9Y243	gene	gene	activation|phosphorylation
P08172	O14610|O14775|O60262|P04899|P08754|P09471|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63096|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	gene	gene	activation
P48736|Q5UE93|Q8WYR1	P01111|P01112|P01116	gene	gene	activation|indirect effect
P08173	O14610|O14775|O60262|P04899|P08754|P09471|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63096|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	gene	gene	activation
P01111|P01112|P01116	Q02750	gene	gene	activation|indirect effect
O14610|O14775|O60262|P04899|P08754|P09471|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63096|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	P48051|P48549	gene	gene	activation
Q02750	P27361|P28482	gene	gene	activation|phosphorylation
O14610|O14775|O60262|P04899|P08754|P09471|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63096|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	P48736|Q5UE93|Q8WYR1	gene	gene	activation
P27361|P28482	P01100	gene	gene	activation
P17612|P22612|P22694	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	activation
