#node1	node2	edge_expansion:relation_type
O14521	P53597	mult_mapping_expansion:compound
O14521	Q96I99	mult_mapping_expansion:compound
O14521	Q9P2R7	mult_mapping_expansion:compound
O43837	O75874	mult_mapping_expansion:compound
O43837	P48735	mult_mapping_expansion:compound
O75874	O43837	mult_mapping_expansion:compound
O75874	P50213	mult_mapping_expansion:compound
O75874	P51553	mult_mapping_expansion:compound
P07954	O14521	mult_mapping_expansion:compound
P07954	P21912	mult_mapping_expansion:compound
P07954	P31040	mult_mapping_expansion:compound
P07954	Q99643	mult_mapping_expansion:compound
P08559	P08559	mult_mapping_expansion:compound
P08559	P11177	mult_mapping_expansion:compound
P08559	P11498	mult_mapping_expansion:compound
P08559	P29803	mult_mapping_expansion:compound
P09622	P08559	mult_mapping_expansion:compound
P09622	P11177	mult_mapping_expansion:compound
P09622	P29803	mult_mapping_expansion:compound
P10515	O75390	one_to_one_mapping:compound
P11177	P08559	mult_mapping_expansion:compound
P11177	P11177	mult_mapping_expansion:compound
P11177	P11498	mult_mapping_expansion:compound
P11177	P29803	mult_mapping_expansion:compound
P11498	P35558	mult_mapping_expansion:compound
P11498	Q16822	mult_mapping_expansion:compound
P21399	O43837	mult_mapping_expansion:compound
P21399	O75874	mult_mapping_expansion:compound
P21399	P48735	mult_mapping_expansion:compound
P21399	P50213	mult_mapping_expansion:compound
P21399	P51553	mult_mapping_expansion:compound
P21912	P53597	mult_mapping_expansion:compound
P21912	Q96I99	mult_mapping_expansion:compound
P21912	Q9P2R7	mult_mapping_expansion:compound
P29803	P08559	mult_mapping_expansion:compound
P29803	P11177	mult_mapping_expansion:compound
P29803	P11498	mult_mapping_expansion:compound
P29803	P29803	mult_mapping_expansion:compound
P31040	P53597	mult_mapping_expansion:compound
P31040	Q96I99	mult_mapping_expansion:compound
P31040	Q9P2R7	mult_mapping_expansion:compound
P36957	P09622	one_to_one_mapping:compound
P36957	Q02218	mult_mapping_expansion:compound
P36957	Q9ULD0	mult_mapping_expansion:compound
P40925	P07954	mult_mapping_expansion:compound
P40925	P11498	mult_mapping_expansion:compound
P40925	P35558	mult_mapping_expansion:compound
P40925	P53396	mult_mapping_expansion:compound
P40925	Q16822	mult_mapping_expansion:compound
P40926	P07954	mult_mapping_expansion:compound
P40926	P11498	mult_mapping_expansion:compound
P40926	P35558	mult_mapping_expansion:compound
P40926	P53396	mult_mapping_expansion:compound
P40926	Q16822	mult_mapping_expansion:compound
P48735	O43837	mult_mapping_expansion:compound
P48735	P50213	mult_mapping_expansion:compound
P48735	P51553	mult_mapping_expansion:compound
P50213	O75874	mult_mapping_expansion:compound
P50213	P48735	mult_mapping_expansion:compound
P51553	O75874	mult_mapping_expansion:compound
P51553	P48735	mult_mapping_expansion:compound
P53396	P11498	one_to_one_mapping:compound
P53396	P21399	mult_mapping_expansion:compound
P53396	Q99798	mult_mapping_expansion:compound
P53597	P36957	mult_mapping_expansion:compound
Q02218	O43837	mult_mapping_expansion:compound
Q02218	O75874	mult_mapping_expansion:compound
Q02218	P48735	mult_mapping_expansion:compound
Q02218	P50213	mult_mapping_expansion:compound
Q02218	P51553	mult_mapping_expansion:compound
Q96I99	P36957	mult_mapping_expansion:compound
Q99643	P53597	mult_mapping_expansion:compound
Q99643	Q96I99	mult_mapping_expansion:compound
Q99643	Q9P2R7	mult_mapping_expansion:compound
Q99798	O43837	mult_mapping_expansion:compound
Q99798	O75874	mult_mapping_expansion:compound
Q99798	P48735	mult_mapping_expansion:compound
Q99798	P50213	mult_mapping_expansion:compound
Q99798	P51553	mult_mapping_expansion:compound
Q9P2R7	P36957	mult_mapping_expansion:compound
Q9ULD0	O43837	mult_mapping_expansion:compound
Q9ULD0	O75874	mult_mapping_expansion:compound
Q9ULD0	P48735	mult_mapping_expansion:compound
Q9ULD0	P50213	mult_mapping_expansion:compound
Q9ULD0	P51553	mult_mapping_expansion:compound
