#node1	node2	edge_expansion:relation_type
O60218	Q00796	mult_mapping_expansion:compound
O60656	O60701	mult_mapping_expansion:compound
O75310	O60701	mult_mapping_expansion:compound
O75795	O60701	mult_mapping_expansion:compound
P06133	O60701	mult_mapping_expansion:compound
P08236	O60656	mult_mapping_expansion:compound
P08236	O75310	mult_mapping_expansion:compound
P08236	O75795	mult_mapping_expansion:compound
P08236	P06133	mult_mapping_expansion:compound
P08236	P14550	mult_mapping_expansion:compound
P08236	P16662	mult_mapping_expansion:compound
P08236	P19224	mult_mapping_expansion:compound
P08236	P22309	mult_mapping_expansion:compound
P08236	P22310	mult_mapping_expansion:compound
P08236	P35503	mult_mapping_expansion:compound
P08236	P35504	mult_mapping_expansion:compound
P08236	P36537	mult_mapping_expansion:compound
P08236	P54855	mult_mapping_expansion:compound
P08236	Q6UWM9	mult_mapping_expansion:compound
P08236	Q9BY64	mult_mapping_expansion:compound
P08236	Q9HAW7	mult_mapping_expansion:compound
P08236	Q9HAW8	mult_mapping_expansion:compound
P08236	Q9HAW9	mult_mapping_expansion:compound
P08236	Q9Y4X1	mult_mapping_expansion:compound
P14550	Q9Y2S2	one_to_one_mapping:compound
P15121	Q00796	mult_mapping_expansion:compound
P16662	O60701	mult_mapping_expansion:compound
P19224	O60701	mult_mapping_expansion:compound
P22309	O60701	mult_mapping_expansion:compound
P22310	O60701	mult_mapping_expansion:compound
P35503	O60701	mult_mapping_expansion:compound
P35504	O60701	mult_mapping_expansion:compound
P36537	O60701	mult_mapping_expansion:compound
P54855	O60701	mult_mapping_expansion:compound
Q00796	Q7Z4W1	one_to_one_mapping:compound
Q16851	O60701	one_to_one_mapping:compound
Q2QD12	O75191	mult_mapping_expansion:compound
Q6UWM9	O60701	mult_mapping_expansion:compound
Q7Z4W1	O60218	mult_mapping_expansion:compound
Q7Z4W1	P15121	mult_mapping_expansion:compound
Q96AT9	O75191	mult_mapping_expansion:compound
Q9BY64	O60701	mult_mapping_expansion:compound
Q9HAW7	O60701	mult_mapping_expansion:compound
Q9HAW8	O60701	mult_mapping_expansion:compound
Q9HAW9	O60701	mult_mapping_expansion:compound
Q9UEF7	O60656	mult_mapping_expansion:compound
Q9UEF7	O75310	mult_mapping_expansion:compound
Q9UEF7	O75795	mult_mapping_expansion:compound
Q9UEF7	P06133	mult_mapping_expansion:compound
Q9UEF7	P14550	mult_mapping_expansion:compound
Q9UEF7	P16662	mult_mapping_expansion:compound
Q9UEF7	P19224	mult_mapping_expansion:compound
Q9UEF7	P22309	mult_mapping_expansion:compound
Q9UEF7	P22310	mult_mapping_expansion:compound
Q9UEF7	P35503	mult_mapping_expansion:compound
Q9UEF7	P35504	mult_mapping_expansion:compound
Q9UEF7	P36537	mult_mapping_expansion:compound
Q9UEF7	P54855	mult_mapping_expansion:compound
Q9UEF7	Q6UWM9	mult_mapping_expansion:compound
Q9UEF7	Q9BY64	mult_mapping_expansion:compound
Q9UEF7	Q9HAW7	mult_mapping_expansion:compound
Q9UEF7	Q9HAW8	mult_mapping_expansion:compound
Q9UEF7	Q9HAW9	mult_mapping_expansion:compound
Q9UEF7	Q9Y4X1	mult_mapping_expansion:compound
Q9UQ10	O60218	mult_mapping_expansion:compound
Q9UQ10	P15121	mult_mapping_expansion:compound
Q9Y4X1	O60701	mult_mapping_expansion:compound
