#node1	node2	node1type	node2type	relation_type
P42773	P24385	gene	group	inhibition
P01019	P30556	gene	gene	activation
P42772		gene	group	inhibition
P17612|P22612|P22694	O60840|Q01668|Q13698|Q13936	gene	gene	activation
P42771		gene	group	inhibition
P46527	P24941	gene	group	inhibition
Q13554|Q13555|Q13557|Q9UQM7	P61224|P62834	gene	gene	activation
P38936		gene	group	inhibition
P61224|P62834	P15056	gene	gene	activation
	P06400	group	gene	activation|phosphorylation
P17612|P22612|P22694	P61224|P62834	gene	gene	activation|phosphorylation
	P29992|P50148	gene	gene	activation
P17612|P22612|P22694	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	gene	gene	activation|phosphorylation
P15056	P36507|Q02750	gene	gene	activation|phosphorylation
P01189	Q01718|Q8TCY5	gene	group	activation
P36507|Q02750	P27361|P28482	gene	gene	activation|phosphorylation
P17612|P22612|P22694	O95069	gene	gene	inhibition
P27361|P28482	P22736	gene	gene	activation|phosphorylation
P29992|P50148	Q00722|Q01970|Q15147|Q9NQ66	gene	gene	activation
P17612|P22612|P22694	Q13285	gene	gene	activation
P00533	P27361|P28482	gene	gene	activation|indirect effect
P17612|P22612|P22694	P22736	gene	gene	activation
P40818	P00533	gene	gene	activation
P17612|P22612|P22694	P08047	gene	gene	activation
O00744|O00755|O14904|O14905|O96014|P04628|P09544|P41221|P56703|P56704|P56705|P56706|Q93097|Q93098|Q9GZT5|Q9H1J5|Q9H1J7|Q9UBV4|Q9Y6F9	O00144|O60353|O75084|Q13467|Q14332|Q9H461|Q9NPG1|Q9ULV1|Q9ULW2|Q9UP38	gene	gene	activation
Q01718	O95467|P63092	gene	gene	activation
P17612|P22612|P22694	P40424	gene	gene	activation
O00144|O60353|O75084|Q13467|Q14332|Q9H461|Q9NPG1|Q9ULV1|Q9ULW2|Q9UP38	O14640|O14641|Q92997	gene	gene	activation
O95467|P63092	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	activation
P04899|P08754|P63096	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	inhibition
O14640|O14641|Q92997	P49841	gene	gene	inhibition
P49841	P35222	gene	group	inhibition|phosphorylation
	P36402|Q9HCS4|Q9NQB0|Q9UJU2	group	gene	activation
P06850	P34998|Q13324	gene	gene	activation
P34998|Q13324	O95467|P63092	gene	gene	activation
