#node1	node2	node1type	node2type	relation_type
P16885|P19174	P16298|P48454|P63098|Q08209|Q96LZ3	gene	gene	activation|compound
Q9NRA0|Q9NYA1	P01111|P01112|P01116	gene	gene	indirect effect
P16885|P19174	P05129|P05771|P17252	gene	gene	activation|compound
P05129|P05771|P17252	Q9NRA0|Q9NYA1	gene	gene	activation|phosphorylation
P04049	P36507|Q02750	gene	gene	activation|phosphorylation
P16885|P19174	P0C869|P47712|Q3MJ16|Q68DD2|Q86XP0|Q9UP65	gene	gene	activation|compound
P36507|Q02750	P27361|P28482	gene	gene	activation|phosphorylation
P16885|P19174	P29474	gene	gene	activation|compound
O15264|P53778|Q15759|Q16539	P49137|Q16644	gene	gene	activation|phosphorylation
O00329|O00459|P27986|P42336|P42338|Q92569	P15153|P60763|P63000	gene	gene	activation|compound
P49137|Q16644	P04792	gene	gene	activation|phosphorylation
O00329|O00459|P27986|P42336|P42338|Q92569	P31749|P31751|Q9Y243	gene	gene	activation|compound
P31749|P31751|Q9Y243	P29474	gene	gene	activation|phosphorylation
P15692	P35968	gene	gene	activation
P31749|P31751|Q9Y243	P55211	gene	gene	inhibition|phosphorylation
	Q9NP31	gene	gene	activation
P31749|P31751|Q9Y243	Q92934	gene	gene	inhibition|phosphorylation
	P16885|P19174	gene	gene	activation
P16298|P48454|P63098|Q08209|Q96LZ3	Q13469	gene	gene	activation|dephosphorylation
	P98077	gene	gene	activation
	Q05397	gene	gene	activation
P16885|P19174	Q9NP31	gene	gene	binding/association
Q9NP31	P16885|P19174	gene	gene	binding/association
	P49023	gene	gene	activation
	P60953	gene	gene	activation
	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
	P12931	gene	gene	activation
P12931	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
P05129|P05771|P17252	P04049	gene	gene	activation
P01111|P01112|P01116	P04049	gene	gene	activation
P27361|P28482	P0C869|P47712|Q3MJ16|Q68DD2|Q86XP0|Q9UP65	gene	gene	activation
P60953	O15264|P53778|Q15759|Q16539	gene	gene	activation
