#node1	node2	edge_expansion:relation_type
O60701	O60656	mult_mapping_expansion:compound
O60701	O75310	mult_mapping_expansion:compound
O60701	O75795	mult_mapping_expansion:compound
O60701	P06133	mult_mapping_expansion:compound
O60701	P16662	mult_mapping_expansion:compound
O60701	P19224	mult_mapping_expansion:compound
O60701	P22309	mult_mapping_expansion:compound
O60701	P22310	mult_mapping_expansion:compound
O60701	P35503	mult_mapping_expansion:compound
O60701	P35504	mult_mapping_expansion:compound
O60701	P36537	mult_mapping_expansion:compound
O60701	P54855	mult_mapping_expansion:compound
O60701	Q6UWM9	mult_mapping_expansion:compound
O60701	Q9BY64	mult_mapping_expansion:compound
O60701	Q9HAW7	mult_mapping_expansion:compound
O60701	Q9HAW8	mult_mapping_expansion:compound
O60701	Q9HAW9	mult_mapping_expansion:compound
O60701	Q9Y4X1	mult_mapping_expansion:compound
Q9UGB7	O60656	mult_mapping_expansion:compound
Q9UGB7	O75310	mult_mapping_expansion:compound
Q9UGB7	O75795	mult_mapping_expansion:compound
Q9UGB7	P06133	mult_mapping_expansion:compound
Q9UGB7	P16662	mult_mapping_expansion:compound
Q9UGB7	P19224	mult_mapping_expansion:compound
Q9UGB7	P22309	mult_mapping_expansion:compound
Q9UGB7	P22310	mult_mapping_expansion:compound
Q9UGB7	P35503	mult_mapping_expansion:compound
Q9UGB7	P35504	mult_mapping_expansion:compound
Q9UGB7	P36537	mult_mapping_expansion:compound
Q9UGB7	P54855	mult_mapping_expansion:compound
Q9UGB7	Q6UWM9	mult_mapping_expansion:compound
Q9UGB7	Q9BY64	mult_mapping_expansion:compound
Q9UGB7	Q9HAW7	mult_mapping_expansion:compound
Q9UGB7	Q9HAW8	mult_mapping_expansion:compound
Q9UGB7	Q9HAW9	mult_mapping_expansion:compound
Q9UGB7	Q9Y4X1	mult_mapping_expansion:compound
