#node1	node2	edge_expansion:relation_type
A6NGB9	O00401	mult_mapping_expansion:activation
B0I1T2	P60709	mult_mapping_expansion:binding/association
B0I1T2	P63261	mult_mapping_expansion:binding/association
O00159	P60709	mult_mapping_expansion:binding/association
O00159	P63261	mult_mapping_expansion:binding/association
O00160	P60709	mult_mapping_expansion:binding/association
O00160	P63261	mult_mapping_expansion:binding/association
O00206	P58753	mult_mapping_expansion:activation
O00206	Q99836	mult_mapping_expansion:activation
O00220	Q13158	mult_mapping_expansion:activation
O00401	O15143	mult_mapping_expansion:activation
O00401	O15144	mult_mapping_expansion:activation
O00401	O15145	mult_mapping_expansion:activation
O00401	O15511	mult_mapping_expansion:activation
O00401	P59998	mult_mapping_expansion:activation
O00401	Q92747	mult_mapping_expansion:activation
O00401	Q9BPX5	mult_mapping_expansion:activation
O14745	P15311	one_to_one_mapping:activation
O14763	Q13158	mult_mapping_expansion:activation
O14920	O15111	group_expansion
O14920	P25963	mult_mapping_expansion:activation|phosphorylation
O14920	Q15653	mult_mapping_expansion:activation|phosphorylation
O14920	Q9Y6K9	group_expansion
O15111	O14920	group_expansion
O15111	P25963	mult_mapping_expansion:activation|phosphorylation
O15111	Q15653	mult_mapping_expansion:activation|phosphorylation
O15111	Q9Y6K9	group_expansion
O15143	P60709	mult_mapping_expansion:activation
O15143	P63261	mult_mapping_expansion:activation
O15144	P60709	mult_mapping_expansion:activation
O15144	P63261	mult_mapping_expansion:activation
O15145	P60709	mult_mapping_expansion:activation
O15145	P63261	mult_mapping_expansion:activation
O15264	P01100	mult_mapping_expansion:activation|phosphorylation
O15264	P05412	mult_mapping_expansion:activation|phosphorylation
O15511	P60709	mult_mapping_expansion:activation
O15511	P63261	mult_mapping_expansion:activation
O43516	O00401	mult_mapping_expansion:activation
O43639	A6NGB9	mult_mapping_expansion:activation
O43639	O43516	mult_mapping_expansion:activation
O43639	Q8TF74	mult_mapping_expansion:activation
O43795	P60709	mult_mapping_expansion:binding/association
O43795	P63261	mult_mapping_expansion:binding/association
O60602	Q99836	one_to_one_mapping:activation
O94832	P60709	mult_mapping_expansion:binding/association
O94832	P63261	mult_mapping_expansion:binding/association
P00734	P25116	mult_mapping_expansion:activation
P00734	Q92633	mult_mapping_expansion:activation
P00734	Q99677	mult_mapping_expansion:activation
P00734	Q9H1C0	mult_mapping_expansion:activation
P00734	Q9HBW0	mult_mapping_expansion:activation
P01584	P14778	one_to_one_mapping:activation
P04406	Q12933	one_to_one_mapping:activation
P12318	P63000	one_to_one_mapping:activation|indirect effect
P16333	A6NGB9	mult_mapping_expansion:activation
P16333	O43516	mult_mapping_expansion:activation
P16333	Q8TF74	mult_mapping_expansion:activation
P19438	Q13158	mult_mapping_expansion:activation
