#node1	node2	edge_expansion:relation_type
O00329	P15153	mult_mapping_expansion:activation
O00329	P60763	mult_mapping_expansion:activation
O00329	P63000	mult_mapping_expansion:activation
O00459	P15153	mult_mapping_expansion:activation
O00459	P60763	mult_mapping_expansion:activation
O00459	P63000	mult_mapping_expansion:activation
O14939	Q9NRA0	mult_mapping_expansion:activation
O14939	Q9NYA1	mult_mapping_expansion:activation
O15264	P31749	mult_mapping_expansion:inhibition
O15264	P31751	mult_mapping_expansion:inhibition
O15264	Q07812	mult_mapping_expansion:activation|indirect effect
O15264	Q9Y243	mult_mapping_expansion:inhibition
O15530	P31749	mult_mapping_expansion:activation
O15530	P31751	mult_mapping_expansion:activation
O15530	Q9Y243	mult_mapping_expansion:activation
O75116	P19838	mult_mapping_expansion:activation
O75116	P60484	mult_mapping_expansion:activation
O75116	Q04206	mult_mapping_expansion:activation
O95136	P04899	mult_mapping_expansion:activation
O95136	P08754	mult_mapping_expansion:activation
O95136	P63096	mult_mapping_expansion:activation
O95136	Q03113	mult_mapping_expansion:activation
O95136	Q14344	mult_mapping_expansion:activation
O95977	P04899	mult_mapping_expansion:activation
O95977	P08754	mult_mapping_expansion:activation
O95977	P63096	mult_mapping_expansion:activation
O95977	Q03113	mult_mapping_expansion:activation
O95977	Q14344	mult_mapping_expansion:activation
P01042	P0DMS8	mult_mapping_expansion:activation
P01042	P30411	mult_mapping_expansion:activation
P01042	P30542	mult_mapping_expansion:activation
P01042	P41143	mult_mapping_expansion:activation
P01111	P04049	mult_mapping_expansion:activation
P01112	P04049	mult_mapping_expansion:activation
P01116	P04049	mult_mapping_expansion:activation
P01375	P19438	one_to_one_mapping:activation
P04049	P36507	mult_mapping_expansion:activation|phosphorylation
P04049	Q02750	mult_mapping_expansion:activation|phosphorylation
P04637	P10415	one_to_one_mapping:binding/association
P04899	O00329	mult_mapping_expansion:activation
P04899	O00459	mult_mapping_expansion:activation
P04899	P01111	mult_mapping_expansion:activation
P04899	P01112	mult_mapping_expansion:activation
P04899	P01116	mult_mapping_expansion:activation
P04899	P27986	mult_mapping_expansion:activation
P04899	P42336	mult_mapping_expansion:activation
P04899	P42338	mult_mapping_expansion:activation
P04899	Q00722	mult_mapping_expansion:activation
P04899	Q01970	mult_mapping_expansion:activation
P04899	Q15147	mult_mapping_expansion:activation
P04899	Q92569	mult_mapping_expansion:activation
P04899	Q9NQ66	mult_mapping_expansion:activation
P06241	P12319	mult_mapping_expansion:binding/association
P06241	P30273	mult_mapping_expansion:binding/association
P06241	Q01362	mult_mapping_expansion:binding/association
P06241	Q9UQC2	one_to_one_mapping:activation
P08754	O00329	mult_mapping_expansion:activation
P08754	O00459	mult_mapping_expansion:activation
P08754	P01111	mult_mapping_expansion:activation
P08754	P01112	mult_mapping_expansion:activation
P08754	P01116	mult_mapping_expansion:activation
P08754	P27986	mult_mapping_expansion:activation
P08754	P42336	mult_mapping_expansion:activation
P08754	P42338	mult_mapping_expansion:activation
P08754	Q00722	mult_mapping_expansion:activation
P08754	Q01970	mult_mapping_expansion:activation
P08754	Q15147	mult_mapping_expansion:activation
P08754	Q92569	mult_mapping_expansion:activation
P08754	Q9NQ66	mult_mapping_expansion:activation
P0DMS8	P04899	mult_mapping_expansion:activation
P0DMS8	P08754	mult_mapping_expansion:activation
P0DMS8	P63096	mult_mapping_expansion:activation
