#node1	node2	edge_expansion:relation_type
A6NMX2	O43432	mult_mapping_expansion:binding/association
A6NMX2	P78344	mult_mapping_expansion:binding/association
A6NMX2	Q04637	mult_mapping_expansion:binding/association
B5ME19	O14602	mult_mapping_expansion:binding/association
B5ME19	O60739	mult_mapping_expansion:binding/association
B5ME19	P05198	mult_mapping_expansion:binding/association
B5ME19	P20042	mult_mapping_expansion:binding/association
B5ME19	P41091	mult_mapping_expansion:binding/association
B5ME19	P41567	mult_mapping_expansion:binding/association
B5ME19	P47813	mult_mapping_expansion:binding/association
B5ME19	P55010	mult_mapping_expansion:binding/association
O00303	O14602	mult_mapping_expansion:binding/association
O00303	O60739	mult_mapping_expansion:binding/association
O00303	P05198	mult_mapping_expansion:binding/association
O00303	P20042	mult_mapping_expansion:binding/association
O00303	P41091	mult_mapping_expansion:binding/association
O00303	P41567	mult_mapping_expansion:binding/association
O00303	P47813	mult_mapping_expansion:binding/association
O00303	P55010	mult_mapping_expansion:binding/association
O00422	Q9H307	one_to_one_mapping:binding/association
O14602	B5ME19	mult_mapping_expansion:binding/association
O14602	O00303	mult_mapping_expansion:binding/association
O14602	O15371	mult_mapping_expansion:binding/association
O14602	O15372	mult_mapping_expansion:binding/association
O14602	O75821	mult_mapping_expansion:binding/association
O14602	O75822	mult_mapping_expansion:binding/association
O14602	P55884	mult_mapping_expansion:binding/association
O14602	P60228	mult_mapping_expansion:binding/association
O14602	Q13347	mult_mapping_expansion:binding/association
O14602	Q14152	mult_mapping_expansion:binding/association
O14602	Q99613	mult_mapping_expansion:binding/association
O14980	O15504	one_to_one_mapping:binding/association
O14980	P62826	one_to_one_mapping:binding/association
O15371	O14602	mult_mapping_expansion:binding/association
O15371	O60739	mult_mapping_expansion:binding/association
O15371	P05198	mult_mapping_expansion:binding/association
O15371	P20042	mult_mapping_expansion:binding/association
O15371	P41091	mult_mapping_expansion:binding/association
O15371	P41567	mult_mapping_expansion:binding/association
O15371	P47813	mult_mapping_expansion:binding/association
O15371	P55010	mult_mapping_expansion:binding/association
O15372	O14602	mult_mapping_expansion:binding/association
O15372	O60739	mult_mapping_expansion:binding/association
O15372	P05198	mult_mapping_expansion:binding/association
O15372	P20042	mult_mapping_expansion:binding/association
O15372	P41091	mult_mapping_expansion:binding/association
O15372	P41567	mult_mapping_expansion:binding/association
O15372	P47813	mult_mapping_expansion:binding/association
O15372	P55010	mult_mapping_expansion:binding/association
O15504	O14980	one_to_one_mapping:binding/association
O15504	Q9GZY0	mult_mapping_expansion:binding/association
O15504	Q9H1B4	mult_mapping_expansion:binding/association
O15504	Q9H4D5	mult_mapping_expansion:binding/association
O15504	Q9UBU9	mult_mapping_expansion:binding/association
O43432	A6NMX2	mult_mapping_expansion:binding/association
O43432	O60573	mult_mapping_expansion:binding/association
O43432	P06730	mult_mapping_expansion:binding/association
O43432	P60842	mult_mapping_expansion:binding/association
O43432	Q14240	mult_mapping_expansion:binding/association
O43592	P62826	one_to_one_mapping:binding/association
O60573	O43432	mult_mapping_expansion:binding/association
O60573	P78344	mult_mapping_expansion:binding/association
O60573	Q04637	mult_mapping_expansion:binding/association
O60739	B5ME19	mult_mapping_expansion:binding/association
O60739	O00303	mult_mapping_expansion:binding/association
O60739	O15371	mult_mapping_expansion:binding/association
O60739	O15372	mult_mapping_expansion:binding/association
O60739	O75821	mult_mapping_expansion:binding/association
O60739	O75822	mult_mapping_expansion:binding/association
O60739	P55884	mult_mapping_expansion:binding/association
O60739	P60228	mult_mapping_expansion:binding/association
O60739	Q13347	mult_mapping_expansion:binding/association
O60739	Q14152	mult_mapping_expansion:binding/association
O60739	Q99613	mult_mapping_expansion:binding/association
O75694	Q8NFH5	one_to_one_mapping:binding/association
O75821	O14602	mult_mapping_expansion:binding/association
O75821	O60739	mult_mapping_expansion:binding/association
O75821	P05198	mult_mapping_expansion:binding/association
O75821	P20042	mult_mapping_expansion:binding/association
O75821	P41091	mult_mapping_expansion:binding/association
O75821	P41567	mult_mapping_expansion:binding/association
O75821	P47813	mult_mapping_expansion:binding/association
O75821	P55010	mult_mapping_expansion:binding/association
O75822	O14602	mult_mapping_expansion:binding/association
O75822	O60739	mult_mapping_expansion:binding/association
O75822	P05198	mult_mapping_expansion:binding/association
O75822	P20042	mult_mapping_expansion:binding/association
O75822	P41091	mult_mapping_expansion:binding/association
O75822	P41567	mult_mapping_expansion:binding/association
O75822	P47813	mult_mapping_expansion:binding/association
O75822	P55010	mult_mapping_expansion:binding/association
O95149	Q14974	one_to_one_mapping:binding/association
P05198	B5ME19	mult_mapping_expansion:binding/association
P05198	O00303	mult_mapping_expansion:binding/association
P05198	O15371	mult_mapping_expansion:binding/association
P05198	O15372	mult_mapping_expansion:binding/association
P05198	O75821	mult_mapping_expansion:binding/association
P05198	O75822	mult_mapping_expansion:binding/association
P05198	P55884	mult_mapping_expansion:binding/association
P05198	P60228	mult_mapping_expansion:binding/association
P05198	Q13347	mult_mapping_expansion:binding/association
P05198	Q14152	mult_mapping_expansion:binding/association
P05198	Q99613	mult_mapping_expansion:binding/association
P06730	O43432	mult_mapping_expansion:binding/association
P06730	P78344	mult_mapping_expansion:binding/association
P06730	Q04637	mult_mapping_expansion:binding/association
P11940	Q9H074	mult_mapping_expansion:binding/association
P20042	B5ME19	mult_mapping_expansion:binding/association
P20042	O00303	mult_mapping_expansion:binding/association
P20042	O15371	mult_mapping_expansion:binding/association
P20042	O15372	mult_mapping_expansion:binding/association
P20042	O75821	mult_mapping_expansion:binding/association
P20042	O75822	mult_mapping_expansion:binding/association
P20042	P55884	mult_mapping_expansion:binding/association
P20042	P60228	mult_mapping_expansion:binding/association
P20042	Q13347	mult_mapping_expansion:binding/association
P20042	Q14152	mult_mapping_expansion:binding/association
P20042	Q99613	mult_mapping_expansion:binding/association
P23588	P60842	mult_mapping_expansion:activation
P23588	Q14240	mult_mapping_expansion:activation
P35658	Q99567	one_to_one_mapping:binding/association
P37198	Q9BVL2	one_to_one_mapping:binding/association
P38919	Q9GZY0	mult_mapping_expansion:binding/association
P38919	Q9H1B4	mult_mapping_expansion:binding/association
P38919	Q9H4D5	mult_mapping_expansion:binding/association
P38919	Q9UBU9	mult_mapping_expansion:binding/association
P41091	B5ME19	mult_mapping_expansion:binding/association
P41091	O00303	mult_mapping_expansion:binding/association
P41091	O15371	mult_mapping_expansion:binding/association
P41091	O15372	mult_mapping_expansion:binding/association
P41091	O75821	mult_mapping_expansion:binding/association
P41091	O75822	mult_mapping_expansion:binding/association
P41091	P55884	mult_mapping_expansion:binding/association
P41091	P60228	mult_mapping_expansion:binding/association
P41091	Q13347	mult_mapping_expansion:binding/association
P41091	Q14152	mult_mapping_expansion:binding/association
P41091	Q99613	mult_mapping_expansion:binding/association
P41567	B5ME19	mult_mapping_expansion:binding/association
P41567	O00303	mult_mapping_expansion:binding/association
P41567	O15371	mult_mapping_expansion:binding/association
P41567	O15372	mult_mapping_expansion:binding/association
P41567	O75821	mult_mapping_expansion:binding/association
P41567	O75822	mult_mapping_expansion:binding/association
P41567	P55884	mult_mapping_expansion:binding/association
P41567	P60228	mult_mapping_expansion:binding/association
P41567	Q13347	mult_mapping_expansion:binding/association
P41567	Q14152	mult_mapping_expansion:binding/association
P41567	Q99613	mult_mapping_expansion:binding/association
P47813	B5ME19	mult_mapping_expansion:binding/association
P47813	O00303	mult_mapping_expansion:binding/association
P47813	O15371	mult_mapping_expansion:binding/association
P47813	O15372	mult_mapping_expansion:binding/association
P47813	O75821	mult_mapping_expansion:binding/association
P47813	O75822	mult_mapping_expansion:binding/association
P47813	P55884	mult_mapping_expansion:binding/association
P47813	P60228	mult_mapping_expansion:binding/association
P47813	Q13347	mult_mapping_expansion:binding/association
P47813	Q14152	mult_mapping_expansion:binding/association
P47813	Q99613	mult_mapping_expansion:binding/association
P49770	P05198	mult_mapping_expansion:activation
P49770	P20042	mult_mapping_expansion:activation
P49770	P41091	mult_mapping_expansion:activation
P49790	Q9HC62	one_to_one_mapping:binding/association
P49792	P63279	one_to_one_mapping:binding/association
P51114	Q7L576	mult_mapping_expansion:binding/association
P51114	Q96F07	mult_mapping_expansion:binding/association
P51116	Q7L576	mult_mapping_expansion:binding/association
P51116	Q96F07	mult_mapping_expansion:binding/association
P52948	P78406	one_to_one_mapping:binding/association
P55010	B5ME19	mult_mapping_expansion:binding/association
P55010	O00303	mult_mapping_expansion:binding/association
P55010	O15371	mult_mapping_expansion:binding/association
P55010	O15372	mult_mapping_expansion:binding/association
P55010	O75821	mult_mapping_expansion:binding/association
P55010	O75822	mult_mapping_expansion:binding/association
P55010	P55884	mult_mapping_expansion:binding/association
P55010	P60228	mult_mapping_expansion:binding/association
P55010	Q13347	mult_mapping_expansion:binding/association
P55010	Q14152	mult_mapping_expansion:binding/association
P55010	Q99613	mult_mapping_expansion:binding/association
P55735	Q8WUM0	one_to_one_mapping:binding/association
P55854	P63279	mult_mapping_expansion:binding/association
P55884	O14602	mult_mapping_expansion:binding/association
P55884	O60739	mult_mapping_expansion:binding/association
P55884	P05198	mult_mapping_expansion:binding/association
P55884	P20042	mult_mapping_expansion:binding/association
P55884	P41091	mult_mapping_expansion:binding/association
P55884	P41567	mult_mapping_expansion:binding/association
P55884	P47813	mult_mapping_expansion:binding/association
P55884	P55010	mult_mapping_expansion:binding/association
P57678	Q9UHI6	one_to_one_mapping:binding/association
P57740	Q96EE3	one_to_one_mapping:binding/association
P60228	O14602	mult_mapping_expansion:binding/association
P60228	O60739	mult_mapping_expansion:binding/association
P60228	P05198	mult_mapping_expansion:binding/association
P60228	P20042	mult_mapping_expansion:binding/association
P60228	P41091	mult_mapping_expansion:binding/association
P60228	P41567	mult_mapping_expansion:binding/association
P60228	P47813	mult_mapping_expansion:binding/association
P60228	P55010	mult_mapping_expansion:binding/association
P60842	O43432	mult_mapping_expansion:binding/association
P60842	P78344	mult_mapping_expansion:binding/association
P60842	Q04637	mult_mapping_expansion:binding/association
P60842	Q9H074	mult_mapping_expansion:binding/association
P61326	Q9BZI7	mult_mapping_expansion:binding/association
P61326	Q9H1J1	mult_mapping_expansion:binding/association
P61956	P63279	mult_mapping_expansion:binding/association
P62826	O14980	one_to_one_mapping:binding/association
P62826	O43592	one_to_one_mapping:binding/association
P62826	Q9H814	one_to_one_mapping:binding/association
P62826	Q9HAV4	one_to_one_mapping:binding/association
P63165	P63279	mult_mapping_expansion:binding/association
P63279	P49792	one_to_one_mapping:binding/association
P63279	P55854	mult_mapping_expansion:binding/association
P63279	P61956	mult_mapping_expansion:binding/association
P63279	P63165	mult_mapping_expansion:binding/association
P63279	Q6EEV6	mult_mapping_expansion:binding/association
P78344	A6NMX2	mult_mapping_expansion:binding/association
P78344	O60573	mult_mapping_expansion:binding/association
P78344	P06730	mult_mapping_expansion:binding/association
P78344	P60842	mult_mapping_expansion:binding/association
P78344	Q14240	mult_mapping_expansion:binding/association
P78406	P52948	one_to_one_mapping:binding/association
P78406	Q9GZY0	mult_mapping_expansion:binding/association
P78406	Q9H1B4	mult_mapping_expansion:binding/association
P78406	Q9H4D5	mult_mapping_expansion:binding/association
P78406	Q9UBU9	mult_mapping_expansion:binding/association
Q04637	A6NMX2	mult_mapping_expansion:binding/association
Q04637	O60573	mult_mapping_expansion:binding/association
Q04637	P06730	mult_mapping_expansion:binding/association
Q04637	P60842	mult_mapping_expansion:binding/association
Q04637	Q14240	mult_mapping_expansion:binding/association
Q06787	Q7L576	mult_mapping_expansion:binding/association
Q06787	Q96F07	mult_mapping_expansion:binding/association
Q12769	Q8NFH4	one_to_one_mapping:binding/association
Q13144	P05198	mult_mapping_expansion:activation
Q13144	P20042	mult_mapping_expansion:activation
Q13144	P41091	mult_mapping_expansion:activation
Q13310	Q9H074	mult_mapping_expansion:binding/association
Q13347	O14602	mult_mapping_expansion:binding/association
Q13347	O60739	mult_mapping_expansion:binding/association
Q13347	P05198	mult_mapping_expansion:binding/association
Q13347	P20042	mult_mapping_expansion:binding/association
Q13347	P41091	mult_mapping_expansion:binding/association
Q13347	P41567	mult_mapping_expansion:binding/association
Q13347	P47813	mult_mapping_expansion:binding/association
Q13347	P55010	mult_mapping_expansion:binding/association
Q13769	Q9GZY0	mult_mapping_expansion:binding/association
Q13769	Q9H1B4	mult_mapping_expansion:binding/association
Q13769	Q9H4D5	mult_mapping_expansion:binding/association
Q13769	Q9UBU9	mult_mapping_expansion:binding/association
Q13838	Q86V81	one_to_one_mapping:binding/association
Q14152	O14602	mult_mapping_expansion:binding/association
Q14152	O60739	mult_mapping_expansion:binding/association
Q14152	P05198	mult_mapping_expansion:binding/association
Q14152	P20042	mult_mapping_expansion:binding/association
Q14152	P41091	mult_mapping_expansion:binding/association
Q14152	P41567	mult_mapping_expansion:binding/association
Q14152	P47813	mult_mapping_expansion:binding/association
Q14152	P55010	mult_mapping_expansion:binding/association
Q14232	P05198	mult_mapping_expansion:activation
Q14232	P20042	mult_mapping_expansion:activation
Q14232	P41091	mult_mapping_expansion:activation
Q14240	O43432	mult_mapping_expansion:binding/association
Q14240	P78344	mult_mapping_expansion:binding/association
Q14240	Q04637	mult_mapping_expansion:binding/association
Q14240	Q9H074	mult_mapping_expansion:binding/association
Q14974	O95149	one_to_one_mapping:binding/association
Q5JQF8	Q9H074	mult_mapping_expansion:binding/association
Q6EEV6	P63279	mult_mapping_expansion:binding/association
Q7L576	A6NMX2	mult_mapping_expansion:binding/association|inhibition
Q7L576	O60573	mult_mapping_expansion:binding/association|inhibition
Q7L576	P06730	mult_mapping_expansion:binding/association|inhibition
Q7L576	P51114	mult_mapping_expansion:binding/association
Q7L576	P51116	mult_mapping_expansion:binding/association
Q7L576	Q06787	mult_mapping_expansion:binding/association
Q86V81	Q13838	one_to_one_mapping:binding/association
Q8N1F7	Q92621	one_to_one_mapping:binding/association
Q8NFH4	Q12769	one_to_one_mapping:binding/association
Q8NFH5	O75694	one_to_one_mapping:binding/association
Q8NI27	Q96FV9	one_to_one_mapping:binding/association
Q8WUM0	P55735	one_to_one_mapping:binding/association
Q92621	Q8N1F7	one_to_one_mapping:binding/association
Q92900	Q9HAU5	one_to_one_mapping:binding/association
Q96A72	Q9BZI7	mult_mapping_expansion:binding/association
Q96A72	Q9H1J1	mult_mapping_expansion:binding/association
Q96DU9	Q9H074	mult_mapping_expansion:binding/association
Q96EE3	P57740	one_to_one_mapping:binding/association
Q96F07	A6NMX2	mult_mapping_expansion:binding/association|inhibition
Q96F07	O60573	mult_mapping_expansion:binding/association|inhibition
Q96F07	P06730	mult_mapping_expansion:binding/association|inhibition
Q96F07	P51114	mult_mapping_expansion:binding/association
Q96F07	P51116	mult_mapping_expansion:binding/association
Q96F07	Q06787	mult_mapping_expansion:binding/association
Q96FV9	Q8NI27	one_to_one_mapping:binding/association
Q99567	P35658	one_to_one_mapping:binding/association
Q99613	O14602	mult_mapping_expansion:binding/association
Q99613	O60739	mult_mapping_expansion:binding/association
Q99613	P05198	mult_mapping_expansion:binding/association
Q99613	P20042	mult_mapping_expansion:binding/association
Q99613	P41091	mult_mapping_expansion:binding/association
Q99613	P41567	mult_mapping_expansion:binding/association
Q99613	P47813	mult_mapping_expansion:binding/association
Q99613	P55010	mult_mapping_expansion:binding/association
Q9BRP8	Q9Y5S9	one_to_one_mapping:binding/association
Q9BVL2	P37198	one_to_one_mapping:binding/association
Q9BZI7	P61326	mult_mapping_expansion:binding/association
Q9BZI7	Q96A72	mult_mapping_expansion:binding/association
Q9BZI7	Q9GZY0	mult_mapping_expansion:binding/association
Q9BZI7	Q9H1B4	mult_mapping_expansion:binding/association
Q9BZI7	Q9H4D5	mult_mapping_expansion:binding/association
Q9BZI7	Q9HAU5	mult_mapping_expansion:binding/association
Q9BZI7	Q9UBU9	mult_mapping_expansion:binding/association
Q9GZY0	O15504	mult_mapping_expansion:binding/association
Q9GZY0	P38919	mult_mapping_expansion:binding/association
Q9GZY0	P78406	mult_mapping_expansion:binding/association
Q9GZY0	Q13769	mult_mapping_expansion:binding/association
Q9GZY0	Q9BZI7	mult_mapping_expansion:binding/association
Q9GZY0	Q9H1J1	mult_mapping_expansion:binding/association
Q9GZY0	Q9NPJ8	mult_mapping_expansion:binding/association
Q9GZY0	Q9UKK6	mult_mapping_expansion:binding/association
Q9H074	P11940	mult_mapping_expansion:binding/association
Q9H074	P60842	mult_mapping_expansion:binding/association
Q9H074	Q13310	mult_mapping_expansion:binding/association
Q9H074	Q14240	mult_mapping_expansion:binding/association
Q9H074	Q5JQF8	mult_mapping_expansion:binding/association
Q9H074	Q96DU9	mult_mapping_expansion:binding/association
Q9H074	Q9H361	mult_mapping_expansion:binding/association
Q9H1B4	O15504	mult_mapping_expansion:binding/association
Q9H1B4	P38919	mult_mapping_expansion:binding/association
Q9H1B4	P78406	mult_mapping_expansion:binding/association
Q9H1B4	Q13769	mult_mapping_expansion:binding/association
Q9H1B4	Q9BZI7	mult_mapping_expansion:binding/association
Q9H1B4	Q9H1J1	mult_mapping_expansion:binding/association
Q9H1B4	Q9NPJ8	mult_mapping_expansion:binding/association
Q9H1B4	Q9UKK6	mult_mapping_expansion:binding/association
Q9H1J1	P61326	mult_mapping_expansion:binding/association
Q9H1J1	Q96A72	mult_mapping_expansion:binding/association
Q9H1J1	Q9GZY0	mult_mapping_expansion:binding/association
Q9H1J1	Q9H1B4	mult_mapping_expansion:binding/association
Q9H1J1	Q9H4D5	mult_mapping_expansion:binding/association
Q9H1J1	Q9HAU5	mult_mapping_expansion:binding/association
Q9H1J1	Q9UBU9	mult_mapping_expansion:binding/association
Q9H307	O00422	one_to_one_mapping:binding/association
Q9H361	Q9H074	mult_mapping_expansion:binding/association
Q9H4D5	O15504	mult_mapping_expansion:binding/association
Q9H4D5	P38919	mult_mapping_expansion:binding/association
Q9H4D5	P78406	mult_mapping_expansion:binding/association
Q9H4D5	Q13769	mult_mapping_expansion:binding/association
Q9H4D5	Q9BZI7	mult_mapping_expansion:binding/association
Q9H4D5	Q9H1J1	mult_mapping_expansion:binding/association
Q9H4D5	Q9NPJ8	mult_mapping_expansion:binding/association
Q9H4D5	Q9UKK6	mult_mapping_expansion:binding/association
Q9H814	P62826	one_to_one_mapping:binding/association
Q9HAU5	Q92900	one_to_one_mapping:binding/association
Q9HAU5	Q9BZI7	mult_mapping_expansion:binding/association
Q9HAU5	Q9H1J1	mult_mapping_expansion:binding/association
Q9HAV4	P62826	one_to_one_mapping:binding/association
Q9HC62	P49790	one_to_one_mapping:binding/association
Q9NPJ8	Q9GZY0	mult_mapping_expansion:binding/association
Q9NPJ8	Q9H1B4	mult_mapping_expansion:binding/association
Q9NPJ8	Q9H4D5	mult_mapping_expansion:binding/association
Q9NPJ8	Q9UBU9	mult_mapping_expansion:binding/association
Q9NR50	P05198	mult_mapping_expansion:activation
Q9NR50	P20042	mult_mapping_expansion:activation
Q9NR50	P41091	mult_mapping_expansion:activation
Q9UBU9	O15504	mult_mapping_expansion:binding/association
Q9UBU9	P38919	mult_mapping_expansion:binding/association
Q9UBU9	P78406	mult_mapping_expansion:binding/association
Q9UBU9	Q13769	mult_mapping_expansion:binding/association
Q9UBU9	Q9BZI7	mult_mapping_expansion:binding/association
Q9UBU9	Q9H1J1	mult_mapping_expansion:binding/association
Q9UBU9	Q9NPJ8	mult_mapping_expansion:binding/association
Q9UBU9	Q9UKK6	mult_mapping_expansion:binding/association
Q9UHI6	P57678	one_to_one_mapping:binding/association
Q9UI10	P05198	mult_mapping_expansion:activation
Q9UI10	P20042	mult_mapping_expansion:activation
Q9UI10	P41091	mult_mapping_expansion:activation
Q9UKK6	Q9GZY0	mult_mapping_expansion:binding/association
Q9UKK6	Q9H1B4	mult_mapping_expansion:binding/association
Q9UKK6	Q9H4D5	mult_mapping_expansion:binding/association
Q9UKK6	Q9UBU9	mult_mapping_expansion:binding/association
Q9Y5S9	Q9BRP8	one_to_one_mapping:binding/association
