#node1	node2	edge_expansion:relation_type
O95467	O95622	mult_mapping_expansion:activation
P05412	P53539	one_to_one_mapping:binding/association
P0DP23	P16298	mult_mapping_expansion:activation
P0DP23	P48454	mult_mapping_expansion:activation
P0DP23	P63098	mult_mapping_expansion:activation
P0DP23	Q08209	mult_mapping_expansion:activation
P0DP23	Q13554	mult_mapping_expansion:activation
P0DP23	Q13555	mult_mapping_expansion:activation
P0DP23	Q13557	mult_mapping_expansion:activation
P0DP23	Q16566	mult_mapping_expansion:activation
P0DP23	Q96LZ3	mult_mapping_expansion:activation
P0DP23	Q9UQM7	mult_mapping_expansion:activation
P0DP24	P16298	mult_mapping_expansion:activation
P0DP24	P48454	mult_mapping_expansion:activation
P0DP24	P63098	mult_mapping_expansion:activation
P0DP24	Q08209	mult_mapping_expansion:activation
P0DP24	Q13554	mult_mapping_expansion:activation
P0DP24	Q13555	mult_mapping_expansion:activation
P0DP24	Q13557	mult_mapping_expansion:activation
P0DP24	Q16566	mult_mapping_expansion:activation
P0DP24	Q96LZ3	mult_mapping_expansion:activation
P0DP24	Q9UQM7	mult_mapping_expansion:activation
P0DP25	P16298	mult_mapping_expansion:activation
P0DP25	P48454	mult_mapping_expansion:activation
P0DP25	P63098	mult_mapping_expansion:activation
P0DP25	Q08209	mult_mapping_expansion:activation
P0DP25	Q13554	mult_mapping_expansion:activation
P0DP25	Q13555	mult_mapping_expansion:activation
P0DP25	Q13557	mult_mapping_expansion:activation
P0DP25	Q16566	mult_mapping_expansion:activation
P0DP25	Q96LZ3	mult_mapping_expansion:activation
P0DP25	Q9UQM7	mult_mapping_expansion:activation
P17612	O15399	mult_mapping_expansion:activation|phosphorylation
P17612	O60391	mult_mapping_expansion:activation|phosphorylation
P17612	P42261	mult_mapping_expansion:activation|phosphorylation
P17612	P42262	mult_mapping_expansion:activation|phosphorylation
P17612	P42263	mult_mapping_expansion:activation|phosphorylation
P17612	P48058	mult_mapping_expansion:activation|phosphorylation
P17612	Q01668	mult_mapping_expansion:activation|phosphorylation
P17612	Q05586	mult_mapping_expansion:activation|phosphorylation
P17612	Q12879	mult_mapping_expansion:activation|phosphorylation
P17612	Q13224	mult_mapping_expansion:activation|phosphorylation
P17612	Q13936	mult_mapping_expansion:activation|phosphorylation
P17612	Q14957	mult_mapping_expansion:activation|phosphorylation
P17612	Q8TCU5	mult_mapping_expansion:activation|phosphorylation
P21728	O95467	mult_mapping_expansion:activation
P21728	P63092	mult_mapping_expansion:activation
P22612	O15399	mult_mapping_expansion:activation|phosphorylation
P22612	O60391	mult_mapping_expansion:activation|phosphorylation
P22612	P42261	mult_mapping_expansion:activation|phosphorylation
P22612	P42262	mult_mapping_expansion:activation|phosphorylation
P22612	P42263	mult_mapping_expansion:activation|phosphorylation
P22612	P48058	mult_mapping_expansion:activation|phosphorylation
P22612	Q01668	mult_mapping_expansion:activation|phosphorylation
P22612	Q05586	mult_mapping_expansion:activation|phosphorylation
P22612	Q12879	mult_mapping_expansion:activation|phosphorylation
P22612	Q13224	mult_mapping_expansion:activation|phosphorylation
P22612	Q13936	mult_mapping_expansion:activation|phosphorylation
P22612	Q14957	mult_mapping_expansion:activation|phosphorylation
P22612	Q8TCU5	mult_mapping_expansion:activation|phosphorylation
P22694	O15399	mult_mapping_expansion:activation|phosphorylation
P22694	O60391	mult_mapping_expansion:activation|phosphorylation
P22694	P42261	mult_mapping_expansion:activation|phosphorylation
P22694	P42262	mult_mapping_expansion:activation|phosphorylation
P22694	P42263	mult_mapping_expansion:activation|phosphorylation
P22694	P48058	mult_mapping_expansion:activation|phosphorylation
P22694	Q01668	mult_mapping_expansion:activation|phosphorylation
P22694	Q05586	mult_mapping_expansion:activation|phosphorylation
P22694	Q12879	mult_mapping_expansion:activation|phosphorylation
P22694	Q13224	mult_mapping_expansion:activation|phosphorylation
P22694	Q13936	mult_mapping_expansion:activation|phosphorylation
P22694	Q14957	mult_mapping_expansion:activation|phosphorylation
P22694	Q8TCU5	mult_mapping_expansion:activation|phosphorylation
P27482	P16298	mult_mapping_expansion:activation
P27482	P48454	mult_mapping_expansion:activation
P27482	P63098	mult_mapping_expansion:activation
P27482	Q08209	mult_mapping_expansion:activation
P27482	Q13554	mult_mapping_expansion:activation
P27482	Q13555	mult_mapping_expansion:activation
P27482	Q13557	mult_mapping_expansion:activation
P27482	Q16566	mult_mapping_expansion:activation
P27482	Q96LZ3	mult_mapping_expansion:activation
P27482	Q9UQM7	mult_mapping_expansion:activation
P36873	O43889	mult_mapping_expansion:dephosphorylation|inhibition
P36873	P15336	mult_mapping_expansion:dephosphorylation|inhibition
P36873	P16220	mult_mapping_expansion:dephosphorylation|inhibition
P36873	P18848	mult_mapping_expansion:dephosphorylation|inhibition
P36873	Q02930	mult_mapping_expansion:dephosphorylation|inhibition
P36873	Q68CJ9	mult_mapping_expansion:dephosphorylation|inhibition
P36873	Q70SY1	mult_mapping_expansion:dephosphorylation|inhibition
