#node1	node2	edge_expansion:relation_type
O00168	P05023	mult_mapping_expansion:binding/association
O00168	P05026	mult_mapping_expansion:binding/association
O00168	P13637	mult_mapping_expansion:binding/association
O00168	P14415	mult_mapping_expansion:binding/association
O00168	P50993	mult_mapping_expansion:binding/association
O00168	P54709	mult_mapping_expansion:binding/association
O00168	P54710	mult_mapping_expansion:binding/association
O00168	Q13733	mult_mapping_expansion:binding/association
O00168	Q9UN42	mult_mapping_expansion:binding/association
O00329	P31749	mult_mapping_expansion:activation|indirect effect
O00329	P31751	mult_mapping_expansion:activation|indirect effect
O00329	Q9Y243	mult_mapping_expansion:activation|indirect effect
O00459	P31749	mult_mapping_expansion:activation|indirect effect
O00459	P31751	mult_mapping_expansion:activation|indirect effect
O00459	Q9Y243	mult_mapping_expansion:activation|indirect effect
O14974	P24844	one_to_one_mapping:dephosphorylation|inhibition
O15552	P04899	mult_mapping_expansion:activation
O15552	P08754	mult_mapping_expansion:activation
O15552	P63096	mult_mapping_expansion:activation
O75899	P04899	mult_mapping_expansion:activation
O75899	P08754	mult_mapping_expansion:activation
O75899	P63096	mult_mapping_expansion:activation
O95398	P10301	mult_mapping_expansion:activation
O95398	P45983	mult_mapping_expansion:activation
O95398	P45984	mult_mapping_expansion:activation
O95398	P53779	mult_mapping_expansion:activation
O95398	P61224	mult_mapping_expansion:activation
O95398	P62070	mult_mapping_expansion:activation
O95398	P62834	mult_mapping_expansion:activation
O95467	O43306	mult_mapping_expansion:activation
O95467	O60266	mult_mapping_expansion:activation
O95467	O60503	mult_mapping_expansion:activation
O95467	O95622	mult_mapping_expansion:activation
O95467	P40145	mult_mapping_expansion:activation
O95467	P51828	mult_mapping_expansion:activation
O95467	Q08462	mult_mapping_expansion:activation
O95467	Q08828	mult_mapping_expansion:activation
O95467	Q8NFM4	mult_mapping_expansion:activation
P01160	P08588	mult_mapping_expansion:activation
P01160	P16066	mult_mapping_expansion:activation
P01160	P16473	mult_mapping_expansion:activation
P01160	P21728	mult_mapping_expansion:activation
P01160	P21918	mult_mapping_expansion:activation
P01160	P22888	mult_mapping_expansion:activation
P01160	P23945	mult_mapping_expansion:activation
P01160	P29274	mult_mapping_expansion:activation
P01160	P41586	mult_mapping_expansion:activation
P01160	P41587	mult_mapping_expansion:activation
P01160	P43116	mult_mapping_expansion:activation
P01160	P43220	mult_mapping_expansion:activation
P01160	P48546	mult_mapping_expansion:activation
P01160	P50406	mult_mapping_expansion:activation
P01160	Q01718	mult_mapping_expansion:activation
P01160	Q13639	mult_mapping_expansion:activation
P01160	Q8TDV5	mult_mapping_expansion:activation
P01178	O15552	mult_mapping_expansion:activation
P01178	O75899	mult_mapping_expansion:activation
P01178	P07550	mult_mapping_expansion:activation
P01178	P08172	mult_mapping_expansion:activation
P01178	P08908	mult_mapping_expansion:activation
P01178	P11229	mult_mapping_expansion:activation
P01178	P14416	mult_mapping_expansion:activation
P01178	P25101	mult_mapping_expansion:activation
P01178	P25929	mult_mapping_expansion:activation
P01178	P28221	mult_mapping_expansion:activation
P01178	P28222	mult_mapping_expansion:activation
P01178	P28566	mult_mapping_expansion:activation
P01178	P30542	mult_mapping_expansion:activation
P01178	P30559	mult_mapping_expansion:activation
P01178	P30872	mult_mapping_expansion:activation
P01178	P30874	mult_mapping_expansion:activation
P01178	P30939	mult_mapping_expansion:activation
P01178	P35346	mult_mapping_expansion:activation
P01178	P43115	mult_mapping_expansion:activation
P01178	P49019	mult_mapping_expansion:activation
P01178	Q8TDS4	mult_mapping_expansion:activation
P01178	Q92847	mult_mapping_expansion:activation
P01178	Q9BXA5	mult_mapping_expansion:activation
P01178	Q9BXC0	mult_mapping_expansion:activation
P01178	Q9UBS5	mult_mapping_expansion:activation
P01189	P08588	mult_mapping_expansion:activation
P01189	P16066	mult_mapping_expansion:activation
P01189	P16473	mult_mapping_expansion:activation
P01189	P21728	mult_mapping_expansion:activation
P01189	P21918	mult_mapping_expansion:activation
P01189	P22888	mult_mapping_expansion:activation
P01189	P23945	mult_mapping_expansion:activation
