#node1	node2	node1type	node2type	relation_type
P12830	P12830	gene	gene	activation|binding/association
O75144	P16410	gene	gene	activation
P57087	Q9BX67	gene	gene	binding/association
Q9BX67	P57087	gene	gene	binding/association
	P10747	gene	gene	activation
Q9BY67	Q9BY67	gene	gene	binding/association
P33681	Q9NZQ7	gene	gene	activation
P14151	Q13477	gene	gene	binding/association
Q13477	P14151	gene	gene	binding/association
Q9Y624	Q9Y624	gene	gene	binding/association
P55291	P55291	gene	gene	binding/association
P16284	P16284	gene	gene	activation|binding/association
P22223	P22223	gene	gene	binding/association
Q9BX67		gene	gene	binding/association
	Q9BX67	gene	gene	binding/association
Q9NQS3	Q15223	gene	gene	binding/association
Q15223	Q9NQS3	gene	gene	binding/association
Q92692	Q9NQS3	gene	gene	binding/association
Q9NQS3	Q92692	gene	gene	binding/association
Q16625	Q16625	gene	gene	binding/association
Q9BX67	P05107|P11215	gene	group	binding/association
P05107|P11215	Q9BX67	group	gene	binding/association
P13598	P05107|P11215	gene	group	binding/association
P05107|P11215	P13598	group	gene	binding/association
P15151	Q495A1	gene	gene	activation
P28906		gene	gene	binding/association
	P28906	gene	gene	binding/association
	Q15762	gene	gene	activation
P13598	P05107|P20701	gene	group	binding/association
P05107|P20701	P13598	group	gene	binding/association
P32942	P05107|P20701	gene	group	binding/association
P05107|P20701	P32942	group	gene	binding/association
P16581	Q92896	gene	gene	binding/association
Q92896	P16581	gene	gene	binding/association
Q9Y624	P05107|P20701	gene	group	binding/association
P05107|P20701	Q9Y624	group	gene	binding/association
P14209|Q8TCZ2	P14209|Q8TCZ2	gene	gene	binding/association
	P05556|P13612	gene	group	binding/association
P05556|P13612		group	gene	binding/association
P19320	P13612|P26010	gene	group	binding/association
P13612|P26010	P19320	group	gene	binding/association
P19256	P06729	gene	gene	activation|binding/association
P06729	P19256	gene	gene	binding/association
	P13612|P26010	gene	group	binding/association
P13612|P26010		group	gene	binding/association
A6NM45|C9JDP6|O00501|O14493|O15551|O75508|O95471|O95484|O95500|O95832|P56746|P56747|P56748|P56750|P56856|P56880|P57739|P78369|Q8N6F1|Q8N7P3|Q96B33|Q9Y5I7	A6NM45|C9JDP6|O00501|O14493|O15551|O75508|O95471|O95484|O95500|O95832|P56746|P56747|P56748|P56750|P56856|P56880|P57739|P78369|Q8N6F1|Q8N7P3|Q96B33|Q9Y5I7	gene	gene	binding/association
P19022	P19022	gene	gene	activation|binding/association
Q92692	Q15762	gene	gene	activation
O15394|P13591	O15394|P13591	gene	gene	activation|binding/association
P32004	O15394|P13591	gene	gene	binding/association
O15394|P13591	P32004	gene	gene	binding/association
Q02246	Q02246|Q9UHC6	gene	group	binding/association
Q02246|Q9UHC6	Q02246	group	gene	binding/association
P32004	P32004	gene	gene	binding/association
O94856	P78357|Q12860	gene	group	binding/association
P78357|Q12860	O94856	group	gene	binding/association
P20916	P20916	gene	gene	binding/association
O95297|P25189	O95297|P25189	gene	gene	binding/association
Q02246	P32004	gene	gene	binding/association
P32004	Q02246	gene	gene	binding/association
	Q02246	gene	gene	binding/association
Q02246		gene	gene	binding/association
P28827	P28827	gene	gene	binding/association
Q8N126	Q8N126	gene	gene	binding/association
Q7Z3B1	Q7Z3B1	gene	gene	binding/association
		gene	gene	activation|binding/association
Q9BQ51	Q15116	gene	gene	activation
Q9NQS3	Q495A1	gene	gene	activation
P25942	P29965	gene	gene	binding/association
P29965	P25942	gene	gene	activation|binding/association
P15151		gene	gene	activation
P42081	P10747	gene	gene	activation
Q14242	P16109	gene	gene	activation|binding/association
P16109	Q14242	gene	gene	binding/association
Q9Y624	P57087	gene	gene	binding/association
P57087	Q9Y624	gene	gene	binding/association
P05556|P13612	P19320	group	gene	activation
P01903|P01906|P01909|P01911|P01920|P04440|P06340|P13762|P13765|P20036|P28068|P79483|Q30154	P01730	gene	gene	activation
P01889|P04439|P10321|P13747|P17693|P30511	P01732|P10966	gene	gene	activation
P33151	P33151	gene	gene	binding/association
P05556|Q13797	P19320	group	gene	activation
Q96AP7	Q96AP7	gene	gene	binding/association
Q9NZQ7	Q15116	gene	gene	activation
Q9BQ51		gene	gene	activation
P15151	Q15762	gene	gene	activation
Q9BX67	Q9BX67	gene	gene	binding/association
	Q9Y6W8	gene	gene	activation
Q92692		gene	gene	activation
P05107|P20701	Q15762	group	gene	activation
P05107|P20701	P05362|P13598|P32942	group	gene	activation|binding/association
P05362|P13598|P32942	P05107|P20701	gene	group	activation|binding/association
P33681	P10747	gene	gene	activation
P42081		gene	gene	activation
P58400|Q9HDB5|Q9P2S2	Q8N0W4|Q8N2Q7|Q8NFZ3|Q8NFZ4|Q9NZ94	gene	gene	activation
Q9HCJ2	Q9Y2I2	gene	gene	activation
P08575	P20273	gene	gene	binding/association
P20273	P08575	gene	gene	binding/association
Q9HBW1	Q96CW9	gene	gene	activation
Q9NT99	P10586	gene	gene	activation
Q9NZQ7	P33681	gene	gene	activation
Q12860	Q92823	gene	gene	activation
P05107|P20701	P05362	group	gene	activation
Q9H7M9	Q5DX21	gene	gene	activation
Q9NZQ7		gene	gene	activation
P16150	Q9BZZ2	gene	gene	binding/association
Q9BZZ2	P16150	gene	gene	binding/association
P32004		gene	gene	activation
Q13740	P30203	gene	gene	binding/association
P30203	Q13740	gene	gene	binding/association
P55283	P55283	gene	gene	activation
P05107|P11215	P05362	group	gene	activation
Q15223	Q15223	gene	gene	activation
