#node1	node2	edge_expansion:relation_type
O43820	P08236	mult_mapping_expansion:compound
P08236	P15586	one_to_one_mapping:compound
P15586	P06865	mult_mapping_expansion:compound
P15586	P07686	mult_mapping_expansion:compound
P15848	O43820	mult_mapping_expansion:compound
P15848	P38567	mult_mapping_expansion:compound
P15848	Q12794	mult_mapping_expansion:compound
P15848	Q12891	mult_mapping_expansion:compound
P15848	Q2M3T9	mult_mapping_expansion:compound
P16278	P06865	mult_mapping_expansion:compound
P16278	P07686	mult_mapping_expansion:compound
P22304	P35475	one_to_one_mapping:compound
P34059	P16278	one_to_one_mapping:compound
P35475	P51688	one_to_one_mapping:compound
P38567	P08236	mult_mapping_expansion:compound
Q12794	P08236	mult_mapping_expansion:compound
Q12891	P08236	mult_mapping_expansion:compound
Q2M3T9	P08236	mult_mapping_expansion:compound
Q68CP4	P54802	one_to_one_mapping:compound
Q9Y251	P22304	one_to_one_mapping:compound
