#node1	node2	node1type	node2type	relation_type
P04899|P08754|P63096	O14610|O14775|O60262|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	gene	gene	binding/association
O14610|O14775|O60262|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	P04899|P08754|P63096	gene	gene	binding/association
O00329|O00459|P27986|P42336|P42338|Q92569	P04049	gene	gene	activation|indirect effect
P14780	P05305	gene	gene	activation
P17612|P22612|P22694	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	gene	gene	activation|phosphorylation
Q9HBX9	O95467|P63092	gene	gene	binding/association
O95467|P63092	Q9HBX9	gene	gene	binding/association
P36507|Q02750	P27361|P28482	gene	gene	activation|phosphorylation
O14610|O14775|O60262|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
P17612|P22612|P22694	P25963	gene	gene	activation|phosphorylation
O95467|P63092	O14610|O14775|O60262|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	gene	gene	binding/association
O14610|O14775|O60262|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	O95467|P63092	gene	gene	binding/association
P25963	P19838|Q04206	gene	gene	dissociation
P19838|Q04206	P25963	gene	gene	dissociation
Q05513	O95622	gene	gene	activation|indirect effect
P09471	O14610|O14775|O60262|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	gene	gene	binding/association
O14610|O14775|O60262|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	P09471	gene	gene	binding/association
Q9HBX9	P04899|P08754|P63096	gene	gene	binding/association
P04899|P08754|P63096	Q9HBX9	gene	gene	binding/association
P24530	P04899|P08754|P63096	gene	gene	binding/association
P04899|P08754|P63096	P24530	gene	gene	binding/association
P24530	P09471	gene	gene	binding/association
P09471	P24530	gene	gene	binding/association
		gene	gene	activation|indirect effect
P04049	P36507|Q02750	gene	gene	activation|phosphorylation
P31749|P31751|Q9Y243	P29474	gene	gene	activation|phosphorylation
P09471		gene	gene	binding/association|inhibition
Q9HBX9	P09471	gene	gene	binding/association
P09471	Q9HBX9	gene	gene	binding/association
P08253		gene	gene	activation
P62993	P29353|P98077|Q6S5L8|Q92529	gene	gene	activation
P04090|P04808	Q8WXD0	gene	gene	activation
Q8WXD0	P09471	gene	gene	binding/association
P09471	Q8WXD0	gene	gene	binding/association
P17252	O14733|P45985	gene	gene	activation
	O95467|P63092	gene	gene	binding/association
O95467|P63092		gene	gene	activation|binding/association
	O14610|O14775|O60262|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	gene	gene	binding/association
O14610|O14775|O60262|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08		gene	gene	binding/association
Q07889|Q07890	P01111|P01112|P01116	gene	gene	activation
	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	inhibition
P17252	P25963	gene	gene	activation|indirect effect
O95467|P63092	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	activation
Q00722|Q01970|Q15147|Q9NQ66		gene	gene	activation|indirect effect
P00533	P62993	gene	gene	activation
Q8WXF3	Q9NSD7	gene	gene	activation
	P32121|P49407	gene	gene	binding/association
P32121|P49407		gene	gene	binding/association
	P09471	gene	gene	binding/association
	P04899|P08754|P63096	gene	gene	binding/association
P04899|P08754|P63096		gene	gene	binding/association
O14733|P45985	O15264|P53778|Q15759|Q16539	gene	gene	activation|phosphorylation
O00329|O00459|P27986|P42336|P42338|Q92569	P12931	gene	gene	activation
