#node1	node2	node1type	node2type	relation_type
P31749|P31751|Q9Y243	Q92934	gene	gene	inhibition
Q96KS0|Q9GZT9|Q9H6Z9	Q16665|Q99814	gene	gene	activation
P14210	P08581	gene	gene	activation
	Q13480	gene	gene	activation|phosphorylation
P04049|P10398|P15056	P36507|Q02750	gene	gene	activation|phosphorylation
P36507|Q02750	P27361|P28482	gene	gene	activation|phosphorylation
P27361|P28482	P14921	gene	gene	activation|phosphorylation
P27361|P28482	P05412	gene	gene	activation|phosphorylation
Q09472|Q92793	Q16665|Q99814	gene	gene	binding/association
Q16665|Q99814	Q09472|Q92793	gene	gene	binding/association
Q13480	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
O00329|O00459|P27986|P42336|P42338|Q92569	P31749|P31751|Q9Y243	gene	gene	indirect effect
P27540|Q9HBZ2	Q16665|Q99814	gene	gene	binding/association
Q16665|Q99814	P27540|Q9HBZ2	gene	gene	binding/association
Q13480	P46108|P46109	gene	gene	activation
P46108|P46109	Q13905	gene	gene	activation
Q13905	P61224|P62834	gene	gene	activation
Q13480	Q06124	gene	gene	activation
	P27361|P28482	gene	gene	indirect effect
	P62993	gene	gene	activation
P62993	Q07889|Q07890	gene	gene	activation
P63000	O75914|O96013|Q13153|Q13177|Q9NQU5|Q9P286	gene	gene	activation
P60953	O75914|O96013|Q13153|Q13177|Q9NQU5|Q9P286	gene	gene	activation
