#node1	node2	node1type	node2type	relation_type
P32121|P49407	P04049|P10398|P15056	gene	gene	activation
P27361|P28482	P18146	gene	gene	activation
O95467|P63092	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	activation
P00533	P27361|P28482	gene	gene	activation|indirect effect
P04049|P10398|P15056	Q02750	gene	gene	activation|phosphorylation
Q03431	Q03113|Q14344	gene	gene	activation
P17612|P22612|P22694	O15528	gene	gene	activation|indirect effect
Q03113|Q14344	O15085|Q12802|Q92888	gene	gene	activation
P17612|P22612|P22694	Q13765	gene	gene	activation|phosphorylation
P05129|P05771|P17252	Q9NQA5	gene	gene	activation|phosphorylation
Q03431	O95467|P63092	gene	gene	activation
Q02750	P27361|P28482	gene	gene	activation|phosphorylation
P17612|P22612|P22694	Q13950	gene	gene	activation|phosphorylation
P01270	Q03431	gene	gene	activation
P17612|P22612|P22694	Q02078|Q06413|Q14814	gene	gene	indirect effect|inhibition
	P32121|P49407	gene	gene	activation
P17612|P22612|P22694	Q07973	gene	gene	indirect effect|inhibition
P17612|P22612|P22694	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	gene	gene	activation|phosphorylation
	P29992|P50148	gene	gene	activation
P41180	P04899|P08754|P63096	gene	gene	activation
P12272		gene	gene	activation
P61586	O14939|Q13393	gene	gene	activation
P04899|P08754|P63096	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	inhibition
P05129|P05771|P17252	O14745	gene	gene	activation|phosphorylation
P29992|P50148	Q00722|Q01970|Q15147|Q9NQ66	gene	gene	activation
O95436|Q06495|Q8N130	O14745	gene	gene	binding/association
O14745	O95436|Q06495|Q8N130	gene	gene	binding/association
P17612|P22612|P22694	O14745	gene	gene	activation|phosphorylation
P17612|P22612|P22694	Q9NQA5	gene	gene	activation|phosphorylation
P01100	Q13950	gene	gene	binding/association
Q13950	P01100	gene	gene	binding/association
P11362	Q9UEF7	gene	gene	binding/association
Q9UEF7	P11362	gene	gene	binding/association
Q9GZV9		gene	gene	activation
P50281|P51511|P51512|Q9NPA2|Q9ULZ9|Q9Y5R2	Q99075	gene	gene	activation
Q99075	P00533	gene	gene	activation
P41180	P29992|P50148	gene	gene	activation
	P04899|P08754|P63096	gene	gene	activation
O15085|Q12802|Q92888	P61586	gene	gene	activation
P04899|P08754|P63096	P50281|P51511|P51512|Q9NPA2|Q9ULZ9|Q9Y5R2	gene	gene	activation
