#node1	node2	edge_expansion:relation_type
O00329	P04049	mult_mapping_expansion:activation|indirect effect
O00329	P12931	mult_mapping_expansion:activation
O00459	P04049	mult_mapping_expansion:activation|indirect effect
O00459	P12931	mult_mapping_expansion:activation
O14610	O00329	mult_mapping_expansion:activation
O14610	O00459	mult_mapping_expansion:activation
O14610	O95467	mult_mapping_expansion:binding/association
O14610	P04899	mult_mapping_expansion:binding/association
O14610	P08754	mult_mapping_expansion:binding/association
O14610	P09471	mult_mapping_expansion:binding/association
O14610	P27986	mult_mapping_expansion:activation
O14610	P42336	mult_mapping_expansion:activation
O14610	P42338	mult_mapping_expansion:activation
O14610	P63092	mult_mapping_expansion:binding/association
O14610	P63096	mult_mapping_expansion:binding/association
O14610	Q00722	mult_mapping_expansion:activation
O14610	Q01970	mult_mapping_expansion:activation
O14610	Q15147	mult_mapping_expansion:activation
O14610	Q92569	mult_mapping_expansion:activation
O14610	Q9NQ66	mult_mapping_expansion:activation
O14733	O15264	mult_mapping_expansion:activation|phosphorylation
O14733	P45983	mult_mapping_expansion:activation|phosphorylation
O14733	P45984	mult_mapping_expansion:activation|phosphorylation
O14733	P53778	mult_mapping_expansion:activation|phosphorylation
O14733	P53779	mult_mapping_expansion:activation|phosphorylation
O14733	Q15759	mult_mapping_expansion:activation|phosphorylation
O14733	Q16539	mult_mapping_expansion:activation|phosphorylation
O14775	O00329	mult_mapping_expansion:activation
O14775	O00459	mult_mapping_expansion:activation
O14775	O95467	mult_mapping_expansion:binding/association
O14775	P04899	mult_mapping_expansion:binding/association
O14775	P08754	mult_mapping_expansion:binding/association
O14775	P09471	mult_mapping_expansion:binding/association
O14775	P27986	mult_mapping_expansion:activation
O14775	P42336	mult_mapping_expansion:activation
O14775	P42338	mult_mapping_expansion:activation
O14775	P63092	mult_mapping_expansion:binding/association
O14775	P63096	mult_mapping_expansion:binding/association
O14775	Q00722	mult_mapping_expansion:activation
O14775	Q01970	mult_mapping_expansion:activation
O14775	Q15147	mult_mapping_expansion:activation
O14775	Q92569	mult_mapping_expansion:activation
O14775	Q9NQ66	mult_mapping_expansion:activation
O15264	P01100	mult_mapping_expansion:activation|phosphorylation
O15264	P05412	mult_mapping_expansion:activation|phosphorylation
O60262	O00329	mult_mapping_expansion:activation
O60262	O00459	mult_mapping_expansion:activation
O60262	O95467	mult_mapping_expansion:binding/association
O60262	P04899	mult_mapping_expansion:binding/association
O60262	P08754	mult_mapping_expansion:binding/association
O60262	P09471	mult_mapping_expansion:binding/association
O60262	P27986	mult_mapping_expansion:activation
O60262	P42336	mult_mapping_expansion:activation
O60262	P42338	mult_mapping_expansion:activation
O60262	P63092	mult_mapping_expansion:binding/association
O60262	P63096	mult_mapping_expansion:binding/association
O60262	Q00722	mult_mapping_expansion:activation
O60262	Q01970	mult_mapping_expansion:activation
O60262	Q15147	mult_mapping_expansion:activation
O60262	Q92569	mult_mapping_expansion:activation
O60262	Q9NQ66	mult_mapping_expansion:activation
O95467	O14610	mult_mapping_expansion:binding/association
O95467	O14775	mult_mapping_expansion:binding/association
O95467	O43306	mult_mapping_expansion:activation
O95467	O60262	mult_mapping_expansion:binding/association
O95467	O60266	mult_mapping_expansion:activation
O95467	O60503	mult_mapping_expansion:activation
O95467	O95622	mult_mapping_expansion:activation
O95467	P16520	mult_mapping_expansion:binding/association
O95467	P40145	mult_mapping_expansion:activation
O95467	P50150	mult_mapping_expansion:binding/association
O95467	P50151	mult_mapping_expansion:binding/association
O95467	P51828	mult_mapping_expansion:activation
O95467	P59768	mult_mapping_expansion:binding/association
O95467	P61952	mult_mapping_expansion:binding/association
O95467	P62873	mult_mapping_expansion:binding/association
O95467	P62879	mult_mapping_expansion:binding/association
O95467	P63211	mult_mapping_expansion:binding/association
O95467	P63215	mult_mapping_expansion:binding/association
O95467	P63218	mult_mapping_expansion:binding/association
O95467	Q08462	mult_mapping_expansion:activation
O95467	Q08828	mult_mapping_expansion:activation
O95467	Q8NFM4	mult_mapping_expansion:activation
O95467	Q9HAV0	mult_mapping_expansion:binding/association
O95467	Q9HBX9	mult_mapping_expansion:binding/association
O95467	Q9P2W3	mult_mapping_expansion:binding/association
O95467	Q9UBI6	mult_mapping_expansion:binding/association
O95467	Q9UK08	mult_mapping_expansion:binding/association
P00533	P62993	one_to_one_mapping:activation
P01111	P04049	mult_mapping_expansion:activation
P01112	P04049	mult_mapping_expansion:activation
P01116	P04049	mult_mapping_expansion:activation
P01137	P36897	mult_mapping_expansion:activation
P01137	P37173	mult_mapping_expansion:activation
P04049	P36507	mult_mapping_expansion:activation|phosphorylation
P04049	Q02750	mult_mapping_expansion:activation|phosphorylation
P04090	Q8WXD0	mult_mapping_expansion:activation
P04808	Q8WXD0	mult_mapping_expansion:activation
P04899	O14610	mult_mapping_expansion:binding/association
P04899	O14775	mult_mapping_expansion:binding/association
P04899	O43306	mult_mapping_expansion:inhibition
P04899	O60262	mult_mapping_expansion:binding/association
P04899	O60266	mult_mapping_expansion:inhibition
P04899	O60503	mult_mapping_expansion:inhibition
P04899	O95622	mult_mapping_expansion:inhibition
P04899	P16520	mult_mapping_expansion:binding/association
P04899	P24530	mult_mapping_expansion:binding/association
P04899	P40145	mult_mapping_expansion:inhibition
P04899	P50150	mult_mapping_expansion:binding/association
P04899	P50151	mult_mapping_expansion:binding/association
P04899	P51828	mult_mapping_expansion:inhibition
P04899	P59768	mult_mapping_expansion:binding/association
P04899	P61952	mult_mapping_expansion:binding/association
P04899	P62873	mult_mapping_expansion:binding/association
P04899	P62879	mult_mapping_expansion:binding/association
P04899	P63211	mult_mapping_expansion:binding/association
P04899	P63215	mult_mapping_expansion:binding/association
P04899	P63218	mult_mapping_expansion:binding/association
P04899	Q08462	mult_mapping_expansion:inhibition
P04899	Q08828	mult_mapping_expansion:inhibition
P04899	Q8NFM4	mult_mapping_expansion:inhibition
P04899	Q9HAV0	mult_mapping_expansion:binding/association
P04899	Q9HBX9	mult_mapping_expansion:binding/association
P04899	Q9P2W3	mult_mapping_expansion:binding/association
P04899	Q9UBI6	mult_mapping_expansion:binding/association
P04899	Q9UK08	mult_mapping_expansion:binding/association
P08754	O14610	mult_mapping_expansion:binding/association
P08754	O14775	mult_mapping_expansion:binding/association
P08754	O43306	mult_mapping_expansion:inhibition
P08754	O60262	mult_mapping_expansion:binding/association
P08754	O60266	mult_mapping_expansion:inhibition
P08754	O60503	mult_mapping_expansion:inhibition
P08754	O95622	mult_mapping_expansion:inhibition
