#node1	node2	node1type	node2type	relation_type
P11712|P20813|P51589	Q7Z449	gene	gene	compound
O15296	P18054	gene	gene	compound
P20813|P51589	Q7Z449	gene	gene	compound
	O75342	gene	gene	compound
P20813|P51589	P05181	gene	gene	compound
Q7Z449		gene	gene	compound
P11712|P20813|P51589	P05181	gene	gene	compound
P10632|P11712|P20813|P51589	Q7Z449	gene	gene	compound
O75342	Q7Z449	gene	gene	compound
P10632|P11712|P20813|P51589	P05181	gene	gene	compound
Q7Z449	O15296|P16050	gene	gene	compound
		gene	gene	compound
P09917	P23219|P35354	gene	gene	compound
O15296|P16050	P51589	gene	gene	compound
O15296|P16050	P09917	gene	gene	compound
P23219|P35354	P51589	gene	gene	compound
Q7Z449	P09917	gene	gene	compound
P10632|P11712|P20813|P51589		gene	gene	compound
	P23219|P35354	gene	gene	compound
	P51589	gene	gene	compound
P78329|Q08477	O15296|P16050	gene	gene	compound
P11712|P20813|P51589		gene	gene	compound
O75828|P16152	Q8TBF2	gene	gene	compound
P78329|Q08477	P23219|P35354	gene	gene	compound
P20813|P51589		gene	gene	compound
P16152	Q8TBF2	gene	gene	compound
P78329|Q08477		gene	gene	compound
P24557		gene	gene	compound
	P78329|Q08477	gene	gene	compound
O14684|Q15185|Q9H7Z7		gene	gene	compound
P78329|Q08477	P05181	gene	gene	compound
O60760|P41222		gene	gene	compound
O15296|P16050	P23219|P35354	gene	gene	compound
Q16647		gene	gene	compound
P10632|P11712|P20813|P51589	P23219|P35354	gene	gene	compound
P23219|P35354		gene	gene	compound
P20813|P51589	Q02928|Q5TCH4	gene	gene	compound
P10632|P11712|P20813|P51589	P78329|Q08477	gene	gene	compound
P11712|P20813|P51589	P23219|P35354	gene	gene	compound
P20813|P51589	P51589	gene	gene	compound
P20813|P51589	P23219|P35354	gene	gene	compound
P11712|P20813|P51589	Q02928|Q5TCH4	gene	gene	compound
P11712|P20813|P51589	P51589	gene	gene	compound
P10632|P11712|P20813|P51589	Q02928|Q5TCH4	gene	gene	compound
P10632|P11712|P20813|P51589	P51589	gene	gene	compound
P10632|P11712|P20813|P51589	O15296|P16050	gene	gene	compound
P11712|P20813|P51589	O15296|P16050	gene	gene	compound
O15296|P16050	Q02928|Q5TCH4	gene	gene	compound
P20813|P51589	O15296|P16050	gene	gene	compound
P23219|P35354	Q02928|Q5TCH4	gene	gene	compound
	O15296|P16050	gene	gene	compound
	Q02928|Q5TCH4	gene	gene	compound
Q02928|Q5TCH4		gene	gene	compound
Q02928|Q5TCH4	Q02928|Q5TCH4	gene	gene	compound
