#node1	node2	edge_expansion:relation_type
O00305	O14827	mult_mapping_expansion:compound
O00305	O95267	mult_mapping_expansion:compound
O00305	Q13972	mult_mapping_expansion:compound
O00305	Q7LDG7	mult_mapping_expansion:compound
O00305	Q8IV61	mult_mapping_expansion:compound
O00305	Q8TDF6	mult_mapping_expansion:compound
O00555	O14827	mult_mapping_expansion:compound
O00555	O95267	mult_mapping_expansion:compound
O00555	Q13972	mult_mapping_expansion:compound
O00555	Q7LDG7	mult_mapping_expansion:compound
O00555	Q8IV61	mult_mapping_expansion:compound
O00555	Q8TDF6	mult_mapping_expansion:compound
O14733	Q13387	mult_mapping_expansion:binding/association
O14733	Q9UQF2	mult_mapping_expansion:binding/association
O14807	P04049	mult_mapping_expansion:activation
O14807	P10398	mult_mapping_expansion:activation
O14807	P15056	mult_mapping_expansion:activation
O14827	O14807	mult_mapping_expansion:activation
O14827	P01111	mult_mapping_expansion:activation
O14827	P01112	mult_mapping_expansion:activation
O14827	P01116	mult_mapping_expansion:activation
O14827	P10301	mult_mapping_expansion:activation
O14827	P62070	mult_mapping_expansion:activation
O14920	P19838	mult_mapping_expansion:indirect effect
O14920	Q00653	mult_mapping_expansion:indirect effect
O14920	Q01201	mult_mapping_expansion:indirect effect
O14920	Q04206	mult_mapping_expansion:indirect effect
O14944	P00533	mult_mapping_expansion:activation
O14944	P04626	mult_mapping_expansion:activation
O14944	P04629	mult_mapping_expansion:activation
O14944	P06213	mult_mapping_expansion:activation
O14944	P07333	mult_mapping_expansion:activation
O14944	P08069	mult_mapping_expansion:activation
O14944	P08138	mult_mapping_expansion:activation
O14944	P08581	mult_mapping_expansion:activation
O14944	P09619	mult_mapping_expansion:activation
O14944	P10721	mult_mapping_expansion:activation
O14944	P11362	mult_mapping_expansion:activation
O14944	P16234	mult_mapping_expansion:activation
O14944	P17948	mult_mapping_expansion:activation
O14944	P21802	mult_mapping_expansion:activation
O14944	P21860	mult_mapping_expansion:activation
O14944	P22455	mult_mapping_expansion:activation
O14944	P22607	mult_mapping_expansion:activation
O14944	P29317	mult_mapping_expansion:activation
O14944	P35916	mult_mapping_expansion:activation
O14944	P35968	mult_mapping_expansion:activation
O14944	P36888	mult_mapping_expansion:activation
O14944	Q02763	mult_mapping_expansion:activation
O14944	Q15303	mult_mapping_expansion:activation
O14944	Q16620	mult_mapping_expansion:activation
O15111	P19838	mult_mapping_expansion:indirect effect
O15111	Q00653	mult_mapping_expansion:indirect effect
O15111	Q01201	mult_mapping_expansion:indirect effect
O15111	Q04206	mult_mapping_expansion:indirect effect
O15123	P00533	mult_mapping_expansion:activation
O15123	P04626	mult_mapping_expansion:activation
O15123	P04629	mult_mapping_expansion:activation
O15123	P06213	mult_mapping_expansion:activation
O15123	P07333	mult_mapping_expansion:activation
O15123	P08069	mult_mapping_expansion:activation
O15123	P08138	mult_mapping_expansion:activation
O15123	P08581	mult_mapping_expansion:activation
O15123	P09619	mult_mapping_expansion:activation
O15123	P10721	mult_mapping_expansion:activation
O15123	P11362	mult_mapping_expansion:activation
