#node1	node2	edge_expansion:relation_type
O00220	Q13158	mult_mapping_expansion:activation
O14727	P99999	one_to_one_mapping:binding/association
O14763	Q13158	mult_mapping_expansion:activation
O14920	P25963	mult_mapping_expansion:activation|phosphorylation
O15111	P25963	mult_mapping_expansion:activation|phosphorylation
O15519	Q14790	one_to_one_mapping:inhibition
O15530	P31749	mult_mapping_expansion:activation|phosphorylation
O15530	P31751	mult_mapping_expansion:activation|phosphorylation
O15530	Q9Y243	mult_mapping_expansion:activation|phosphorylation
O43464	O15392	mult_mapping_expansion:inhibition
O43464	P98170	mult_mapping_expansion:inhibition
O43464	Q13489	mult_mapping_expansion:inhibition
O43464	Q13490	mult_mapping_expansion:inhibition
O43521	Q07812	one_to_one_mapping:activation
O60911	O15392	mult_mapping_expansion:inhibition
O60911	P55957	mult_mapping_expansion:activation
O60911	P98170	mult_mapping_expansion:inhibition
O60911	Q13489	mult_mapping_expansion:inhibition
O60911	Q13490	mult_mapping_expansion:inhibition
O75460	Q12933	group_expansion
P01111	P04049	mult_mapping_expansion:activation
P01112	P04049	mult_mapping_expansion:activation
P01116	P04049	mult_mapping_expansion:activation
P01138	P04629	one_to_one_mapping:activation
P01375	P19438	one_to_one_mapping:activation
P04049	P36507	mult_mapping_expansion:activation|phosphorylation
P04049	Q02750	mult_mapping_expansion:activation|phosphorylation
P04629	O00329	mult_mapping_expansion:activation|indirect effect
P04629	O00459	mult_mapping_expansion:activation|indirect effect
P04629	P01111	mult_mapping_expansion:activation|indirect effect
P04629	P01112	mult_mapping_expansion:activation|indirect effect
P04629	P01116	mult_mapping_expansion:activation|indirect effect
P04629	P27986	mult_mapping_expansion:activation|indirect effect
P04629	P42336	mult_mapping_expansion:activation|indirect effect
P04629	P42338	mult_mapping_expansion:activation|indirect effect
P04629	Q92569	mult_mapping_expansion:activation|indirect effect
P07339	O15392	mult_mapping_expansion:inhibition
P07339	P55957	mult_mapping_expansion:activation
P07339	P98170	mult_mapping_expansion:inhibition
P07339	Q13489	mult_mapping_expansion:inhibition
P07339	Q13490	mult_mapping_expansion:inhibition
P07384	Q6UXS9	mult_mapping_expansion:activation
P07711	O15392	mult_mapping_expansion:inhibition
P07711	P55957	mult_mapping_expansion:activation
P07711	P98170	mult_mapping_expansion:inhibition
P07711	Q13489	mult_mapping_expansion:inhibition
P07711	Q13490	mult_mapping_expansion:inhibition
P07858	O15392	mult_mapping_expansion:inhibition
P07858	P55957	mult_mapping_expansion:activation
P07858	P98170	mult_mapping_expansion:inhibition
P07858	Q13489	mult_mapping_expansion:inhibition
P07858	Q13490	mult_mapping_expansion:inhibition
P08700	P26951	mult_mapping_expansion:activation
P08700	P32927	mult_mapping_expansion:activation
P09668	O15392	mult_mapping_expansion:inhibition
P09668	P55957	mult_mapping_expansion:activation
