#node1	node2	edge_expansion:relation_type
O00329	P31749	mult_mapping_expansion:activation|indirect effect
O00329	P31751	mult_mapping_expansion:activation|indirect effect
O00329	Q9Y243	mult_mapping_expansion:activation|indirect effect
O00459	P31749	mult_mapping_expansion:activation|indirect effect
O00459	P31751	mult_mapping_expansion:activation|indirect effect
O00459	Q9Y243	mult_mapping_expansion:activation|indirect effect
O00463	O14920	mult_mapping_expansion:activation
O00463	O15111	mult_mapping_expansion:activation
O00463	Q12933	group_expansion
O00463	Q13546	group_expansion
O00463	Q15628	group_expansion
O00463	Q9Y6K9	mult_mapping_expansion:activation
O14610	O00329	mult_mapping_expansion:activation
O14610	O00459	mult_mapping_expansion:activation
O14610	P27986	mult_mapping_expansion:activation
O14610	P42336	mult_mapping_expansion:activation
O14610	P42338	mult_mapping_expansion:activation
O14610	P61586	mult_mapping_expansion:activation|indirect effect
O14610	Q00722	mult_mapping_expansion:activation
O14610	Q01970	mult_mapping_expansion:activation
O14610	Q15147	mult_mapping_expansion:activation
O14610	Q92569	mult_mapping_expansion:activation
O14610	Q9NQ66	mult_mapping_expansion:activation
O14775	O00329	mult_mapping_expansion:activation
O14775	O00459	mult_mapping_expansion:activation
O14775	P27986	mult_mapping_expansion:activation
O14775	P42336	mult_mapping_expansion:activation
O14775	P42338	mult_mapping_expansion:activation
O14775	P61586	mult_mapping_expansion:activation|indirect effect
O14775	Q00722	mult_mapping_expansion:activation
O14775	Q01970	mult_mapping_expansion:activation
O14775	Q15147	mult_mapping_expansion:activation
O14775	Q92569	mult_mapping_expansion:activation
O14775	Q9NQ66	mult_mapping_expansion:activation
O14920	P19838	mult_mapping_expansion:activation|indirect effect
O14920	P25963	mult_mapping_expansion:activation|phosphorylation
O14920	Q04206	mult_mapping_expansion:activation|indirect effect
O15085	P61586	mult_mapping_expansion:activation
O15111	P19838	mult_mapping_expansion:activation|indirect effect
O15111	P25963	mult_mapping_expansion:activation|phosphorylation
O15111	Q04206	mult_mapping_expansion:activation|indirect effect
O15264	O43889	mult_mapping_expansion:activation|indirect effect
O15264	P15336	mult_mapping_expansion:activation|indirect effect
O15264	P16220	mult_mapping_expansion:activation|indirect effect
O15264	P18848	mult_mapping_expansion:activation|indirect effect
O15264	Q02930	mult_mapping_expansion:activation|indirect effect
O15264	Q68CJ9	mult_mapping_expansion:activation|indirect effect
O15264	Q70SY1	mult_mapping_expansion:activation|indirect effect
O15264	Q8TEY5	mult_mapping_expansion:activation|indirect effect
O15264	Q96BA8	mult_mapping_expansion:activation|indirect effect
O15264	Q99941	mult_mapping_expansion:activation|indirect effect
O15533	P27797	mult_mapping_expansion:binding/association
O15533	P30101	mult_mapping_expansion:binding/association
O43306	P17612	mult_mapping_expansion:activation|indirect effect
O43306	P22612	mult_mapping_expansion:activation|indirect effect
O43306	P22694	mult_mapping_expansion:activation|indirect effect
O60262	O00329	mult_mapping_expansion:activation
O60262	O00459	mult_mapping_expansion:activation
O60262	P27986	mult_mapping_expansion:activation
O60262	P42336	mult_mapping_expansion:activation
O60262	P42338	mult_mapping_expansion:activation
O60262	P61586	mult_mapping_expansion:activation|indirect effect
O60262	Q00722	mult_mapping_expansion:activation
O60262	Q01970	mult_mapping_expansion:activation
O60262	Q15147	mult_mapping_expansion:activation
O60262	Q92569	mult_mapping_expansion:activation
O60262	Q9NQ66	mult_mapping_expansion:activation
O60266	P17612	mult_mapping_expansion:activation|indirect effect
O60266	P22612	mult_mapping_expansion:activation|indirect effect
O60266	P22694	mult_mapping_expansion:activation|indirect effect
O60503	P17612	mult_mapping_expansion:activation|indirect effect
O60503	P22612	mult_mapping_expansion:activation|indirect effect
O60503	P22694	mult_mapping_expansion:activation|indirect effect
O75116	P35222	mult_mapping_expansion:activation
O95467	O43306	mult_mapping_expansion:activation
O95467	O60266	mult_mapping_expansion:activation
O95467	O60503	mult_mapping_expansion:activation
O95467	O95622	mult_mapping_expansion:activation
O95467	P40145	mult_mapping_expansion:activation
O95467	P51828	mult_mapping_expansion:activation
O95467	Q08462	mult_mapping_expansion:activation
O95467	Q08828	mult_mapping_expansion:activation
O95467	Q8NFM4	mult_mapping_expansion:activation
O95622	P17612	mult_mapping_expansion:activation|indirect effect
O95622	P22612	mult_mapping_expansion:activation|indirect effect
O95622	P22694	mult_mapping_expansion:activation|indirect effect
