#node1	node2	edge_expansion:relation_type
O14610	O43306	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14610	O60266	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14610	O60503	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14610	O95467	mult_mapping_expansion:dissociation
O14610	O95622	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14610	P27361	mult_mapping_expansion:activation|indirect effect
O14610	P28482	mult_mapping_expansion:activation|indirect effect
O14610	P40145	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14610	P48051	mult_mapping_expansion:activation
O14610	P48544	mult_mapping_expansion:activation
O14610	P48549	mult_mapping_expansion:activation
O14610	P51828	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14610	P63092	mult_mapping_expansion:dissociation
O14610	Q00722	mult_mapping_expansion:activation
O14610	Q01970	mult_mapping_expansion:activation
O14610	Q08462	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14610	Q08828	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14610	Q15147	mult_mapping_expansion:activation
O14610	Q8NFM4	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14610	Q92806	mult_mapping_expansion:activation
O14610	Q96PN6	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14610	Q9NQ66	mult_mapping_expansion:activation
O14775	O43306	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14775	O60266	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14775	O60503	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14775	O95467	mult_mapping_expansion:dissociation
O14775	O95622	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14775	P27361	mult_mapping_expansion:activation|indirect effect
O14775	P28482	mult_mapping_expansion:activation|indirect effect
O14775	P40145	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14775	P48051	mult_mapping_expansion:activation
O14775	P48544	mult_mapping_expansion:activation
O14775	P48549	mult_mapping_expansion:activation
O14775	P51828	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14775	P63092	mult_mapping_expansion:dissociation
O14775	Q00722	mult_mapping_expansion:activation
O14775	Q01970	mult_mapping_expansion:activation
O14775	Q08462	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14775	Q08828	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14775	Q15147	mult_mapping_expansion:activation
O14775	Q8NFM4	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14775	Q92806	mult_mapping_expansion:activation
O14775	Q96PN6	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O14775	Q9NQ66	mult_mapping_expansion:activation
O15399	O43497	mult_mapping_expansion:activation|indirect effect
O15399	O95180	mult_mapping_expansion:activation|indirect effect
O15399	P0DP23	mult_mapping_expansion:compound
O15399	P0DP24	mult_mapping_expansion:compound
O15399	P0DP25	mult_mapping_expansion:compound
O15399	P27482	mult_mapping_expansion:compound
O15399	P29475	mult_mapping_expansion:compound
O15399	Q01668	mult_mapping_expansion:activation|indirect effect
O15399	Q13936	mult_mapping_expansion:activation|indirect effect
O15399	Q8TD86	mult_mapping_expansion:compound
O15399	Q96GE6	mult_mapping_expansion:compound
O15399	Q9NZT1	mult_mapping_expansion:compound
O15399	Q9P0X4	mult_mapping_expansion:activation|indirect effect
O43306	P17612	mult_mapping_expansion:compound
O43306	P22612	mult_mapping_expansion:compound
O43306	P22694	mult_mapping_expansion:compound
O43497	P0DP23	mult_mapping_expansion:compound
O43497	P0DP24	mult_mapping_expansion:compound
O43497	P0DP25	mult_mapping_expansion:compound
O43497	P27482	mult_mapping_expansion:compound
O43497	Q8TD86	mult_mapping_expansion:compound
O43497	Q96GE6	mult_mapping_expansion:compound
O43497	Q9NZT1	mult_mapping_expansion:compound
O60262	O43306	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O60262	O60266	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O60262	O60503	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O60262	O95467	mult_mapping_expansion:dissociation
O60262	O95622	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O60262	P27361	mult_mapping_expansion:activation|indirect effect
O60262	P28482	mult_mapping_expansion:activation|indirect effect
O60262	P40145	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O60262	P48051	mult_mapping_expansion:activation
O60262	P48544	mult_mapping_expansion:activation
O60262	P48549	mult_mapping_expansion:activation
O60262	P51828	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O60262	P63092	mult_mapping_expansion:dissociation
O60262	Q00722	mult_mapping_expansion:activation
O60262	Q01970	mult_mapping_expansion:activation
O60262	Q08462	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O60262	Q08828	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O60262	Q15147	mult_mapping_expansion:activation
O60262	Q8NFM4	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O60262	Q92806	mult_mapping_expansion:activation
O60262	Q96PN6	mult_mapping_expansion:activation|mult_mapping_expansion:inhibition
O60262	Q9NQ66	mult_mapping_expansion:activation
O60266	P17612	mult_mapping_expansion:compound
O60266	P22612	mult_mapping_expansion:compound
O60266	P22694	mult_mapping_expansion:compound
O60503	P17612	mult_mapping_expansion:compound
O60503	P22612	mult_mapping_expansion:compound
O60503	P22694	mult_mapping_expansion:compound
O75582	P16220	one_to_one_mapping:activation|phosphorylation
O95180	P0DP23	mult_mapping_expansion:compound
O95180	P0DP24	mult_mapping_expansion:compound
O95180	P0DP25	mult_mapping_expansion:compound
