#node1	node2	node1type	node2type	relation_type
Q01668|Q13936	P0DP23|P0DP24|P0DP25|P27482|Q8TD86|Q96GE6|Q9NZT1	gene	gene	compound
O14610|O14775|O60262|P04899|P08754|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63096|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	P48051|P48544|P48549|Q92806	gene	gene	activation
P27361|P28482	O75582	gene	gene	activation|phosphorylation
O15399|Q05586|Q12879|Q13224|Q14957	P0DP23|P0DP24|P0DP25|P27482|Q8TD86|Q96GE6|Q9NZT1	gene	gene	compound
Q13554|Q13555|Q13557|Q9UQM7	P27361|P28482	gene	gene	activation|indirect effect
O75582	P16220	gene	gene	activation|phosphorylation
O43497|O95180|Q9P0X4	P0DP23|P0DP24|P0DP25|P27482|Q8TD86|Q96GE6|Q9NZT1	gene	gene	compound
O14610|O14775|O60262|P16520|P50148|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	Q00722|Q01970|Q15147|Q9NQ66	gene	gene	activation
O14610|O14775|O60262|P04899|P08754|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63096|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4|Q96PN6	gene	gene	inhibition
P17612|P22612|P22694		gene	gene	activation|indirect effect|phosphorylation
O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4|Q96PN6	P17612|P22612|P22694	gene	gene	compound
Q13237|Q13976		gene	gene	activation|indirect effect
P29475	P33402|Q02108|Q02153	gene	gene	compound
Q9Y272	O14610|O14775|O60262|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	gene	gene	indirect effect|inhibition
Q13554|Q13555|Q13557|Q9UQM7	P29475	gene	gene	activation|phosphorylation
Q9Y272	P17612|P22612|P22694	gene	gene	indirect effect|inhibition
O14610|O14775|O60262|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	P27361|P28482	gene	gene	activation|indirect effect
O95467|P63092	O14610|O14775|O60262|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	gene	gene	dissociation
O14610|O14775|O60262|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	O95467|P63092	gene	gene	dissociation
P41586	O95467|P63092	gene	gene	activation
O14610|O14775|O60262|O95467|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63092|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4|Q96PN6	gene	gene	activation
P29475	Q9Y272	gene	gene	compound
P33402|Q02108|Q02153	Q13237|Q13976	gene	gene	compound
P48039	O14610|O14775|O60262|P04899|P08754|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63096|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	gene	gene	activation
	O75052	gene	gene	binding/association
O75052		gene	gene	binding/association
O15399|Q05586|Q12879|Q13224|Q14957	P29475	gene	gene	compound
O95467|P63092	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4|Q96PN6	gene	gene	activation
P0DP23|P0DP24|P0DP25|P27482|Q8TD86|Q96GE6|Q9NZT1	Q13554|Q13555|Q13557|Q9UQM7	gene	gene	activation
Q01668|Q13936	P29475	gene	gene	compound
Q14573|Q14643		gene	gene	compound
	P27361|P28482	gene	gene	compound
O15399|Q05586|Q12879|Q13224|Q14957		gene	gene	compound
P29475	P27361|P28482	gene	gene	compound
P42261|P42262|P42263|P48058	O15399|Q05586|Q12879|Q13224|Q14957	gene	gene	activation|indirect effect
Q00722|Q01970|Q15147|Q9NQ66	P05129|P05771|P17252	gene	gene	compound
O15399|Q05586|Q12879|Q13224|Q14957	O43497|O95180|Q9P0X4	gene	gene	activation|indirect effect
Q14573|Q14643	P0DP23|P0DP24|P0DP25|P27482|Q8TD86|Q96GE6|Q9NZT1	gene	gene	compound
	O14610|O14775|O60262|P04899|P08754|P09471|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63096|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	gene	gene	activation
O14610|O14775|O60262|P04899|P08754|P09471|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63096|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	P27361|P28482	gene	gene	activation|indirect effect
O15399|Q05586|Q12879|Q13224|Q14957	Q01668|Q13936	gene	gene	activation|indirect effect
P21817|Q15413|Q92736		gene	gene	compound
P21817|Q15413|Q92736	P0DP23|P0DP24|P0DP25|P27482|Q8TD86|Q96GE6|Q9NZT1	gene	gene	compound
P18509	P41586	gene	gene	activation
P49286	O14610|O14775|O60262|P04899|P08754|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63096|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	gene	gene	activation
	P41586	gene	gene	activation
	O14610|O14775|O60262|O95467|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63092|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	gene	gene	activation
P49286	O14610|O14775|O60262|P16520|P50148|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	gene	gene	activation
O43497|O95180|Q9P0X4		gene	gene	compound
