#node1	node2	node1type	node2type	relation_type
P05093	P05108	gene	gene	compound
P18405|P31213|Q9H8P0	Q04828	gene	gene	compound
P51857	P14060|P26439	gene	gene	compound
P14060|P26439	P08686	gene	gene	compound
P42330|P52895	Q04828	gene	gene	compound
P51857	P42330	gene	gene	compound
P18405|P31213|Q9H8P0	P42330|P52895	gene	gene	compound
	P37058	gene	gene	compound
P19099	P51857	gene	gene	compound
Q04828	P42330|P52895	gene	gene	compound
	O14756|P37059|Q92506	gene	gene	compound
	P17516	gene	gene	compound
P05108		gene	gene	compound
O60656|O75310|O75795|P06133|P16662|P19224|P22309|P22310|P35503|P35504|P36537|P54855|Q6UWM9|Q9BY64|Q9HAW7|Q9HAW8|Q9HAW9|Q9Y4X1	P14060|P26439	gene	gene	compound
P15538|P19099		gene	gene	compound
P05108	P14060|P26439	gene	gene	compound
O60656|O75310|O75795|P06133|P16662|P19224|P22309|P22310|P35503|P35504|P36537|P54855|Q6UWM9|Q9BY64|Q9HAW7|Q9HAW8|Q9HAW9|Q9Y4X1		gene	gene	compound
P15538|P19099	P08686	gene	gene	compound
P05108	P08686	gene	gene	compound
O60656|O75310|O75795|P06133|P16662|P19224|P22309|P22310|P35503|P35504|P36537|P54855|Q6UWM9|Q9BY64|Q9HAW7|Q9HAW8|Q9HAW9|Q9Y4X1	P37058	gene	gene	compound
P15538|P19099	P80365	gene	gene	compound
	P05093	gene	gene	compound
O60656|O75310|O75795|P06133|P16662|P19224|P22309|P22310|P35503|P35504|P36537|P54855|Q6UWM9|Q9BY64|Q9HAW7|Q9HAW8|Q9HAW9|Q9Y4X1	O14756|P37059|Q92506	gene	gene	compound
P15538|P19099	P28845|Q7Z5J1	gene	gene	compound
	P14060|P26439	gene	gene	compound
P14060|P26439		gene	gene	compound
	P08686	gene	gene	compound
		gene	gene	compound
P14060|P26439	P37058	gene	gene	compound
	P80365	gene	gene	compound
P14060|P26439	O14756|P37059|Q92506	gene	gene	compound
	P28845|Q7Z5J1	gene	gene	compound
P42330	P14060|P26439	gene	gene	compound
P08686	P80365	gene	gene	compound
P14060|P26439	P05093	gene	gene	compound
P51857	P17516	gene	gene	compound
P17516	P28845|Q7Z5J1	gene	gene	compound
	O60656|O75310|O75795|P06133|P16662|P19224|P22309|P22310|P35503|P35504|P36537|P54855|Q6UWM9|Q9BY64|Q9HAW7|Q9HAW8|Q9HAW9|Q9Y4X1	gene	gene	compound
P28845|Q7Z5J1	P17516	gene	gene	compound
P14060|P26439	Q04828	gene	gene	compound
