#node1	node2	node1type	node2type	relation_type
P07384|P17655	P04637	gene	gene	inhibition|phosphorylation
P20810	P04632	gene	group	inhibition
Q13546	O43318	gene	group	activation
P14778	Q9Y4K3	gene	gene	activation|indirect effect
Q13075	Q9NPP4	gene	gene	activation
Q5T0N5|Q96RU3	Q13137	gene	gene	inhibition
Q5T0N5|Q96RU3	Q13501	gene	gene	inhibition
Q96P20	P29466|Q9ULZ3	gene	group	activation
Q5MNZ9|Q9Y4P8	Q7Z6L1	gene	gene	binding/association
Q7Z6L1	Q5MNZ9|Q9Y4P8	gene	gene	binding/association
P05556|P08648	Q05397	group	gene	activation
Q7Z6L1	Q9H1Y0	gene	gene	binding/association
Q9H1Y0	Q7Z6L1	gene	gene	binding/association
	P29466|Q9ULZ3	gene	group	activation
P08571	O00206	gene	gene	activation
Q99836	Q9UHD2	gene	gene	activation|indirect effect
P18206	P60709|P63261	group	gene	activation
Q13137	P0CG47|P0CG48|P62979|P62987	gene	gene	binding/association
P0CG47|P0CG48|P62979|P62987	Q13137	gene	gene	binding/association
O43739|Q15438|Q99418|Q9UIA0	P62330	gene	gene	activation
O15143|O15144|O15145|O15511|P59998|Q92747|Q9BPX5	P60709|P63261	gene	gene	activation
O60610	P60709|P63261	gene	gene	activation|indirect effect
P60953	O00401	gene	gene	binding/association
O00401	P60953	gene	gene	binding/association
Q13501	Q14141|Q15019|Q16181|Q8IYM1|Q92599|Q9NVA2|Q9UH03|Q9UHD8	gene	gene	binding/association
Q14141|Q15019|Q16181|Q8IYM1|Q92599|Q9NVA2|Q9UH03|Q9UHD8	Q13501	gene	gene	binding/association
P18206	P07737|P35080|P60673|Q8NHR9	gene	gene	binding/association
P07737|P35080|P60673|Q8NHR9	P18206	gene	gene	binding/association
Q86WV6		gene	gene	activation
P29466	P01584	gene	gene	activation
P62330	P84077	gene	gene	activation
O75582	P68431|P84243|Q16695|Q6NXT2|Q71DI3	gene	gene	activation|phosphorylation
	Q14116	gene	gene	activation
Q13501	P0CG47|P0CG48|P62979|P62987	gene	gene	binding/association
P0CG47|P0CG48|P62979|P62987	Q13501	gene	gene	binding/association
O14950|P10916|P19105|P24844|Q01449|Q02045|Q96A32|Q9BUA6	P60709|P63261	gene	gene	activation|indirect effect
O95166|P60520|Q9H0R8	Q13137	gene	gene	binding/association
