#node1	node2	node1type	node2type	relation_type
Q02750	P45983|P45984|P53779	gene	gene	activation|phosphorylation
P23458	P40763	gene	gene	activation|phosphorylation
Q15052	P15153|P60763|P63000	gene	gene	activation
	P42224	gene	gene	activation|phosphorylation
P15153|P60763|P63000	P19838|Q04206	gene	gene	activation
P24385	P06400	group	gene	activation|phosphorylation
P36897|P37173	P84022|Q15796	group	gene	activation|phosphorylation
O14920|O15111|Q9Y6K9	P19838|Q04206	gene	gene	activation
Q92934	Q07817	gene	gene	inhibition
P01116	P04049|P10398|P15056	gene	gene	activation
Q15311	P15153|P60763|P60953|P63000	gene	gene	inhibition
P01116	Q12967	gene	gene	activation
P31749|P31751|Q9Y243		gene	gene	inhibition|phosphorylation
	P11233|P11234	gene	gene	activation
P31749|P31751|Q9Y243	P55211	gene	gene	inhibition|phosphorylation
P11233|P11234	Q15311	gene	gene	activation
P84022|Q15796	Q13485	gene	gene	binding/association
Q13485	P84022|Q15796	gene	gene	binding/association
P11233|P11234	O14939|Q13393	gene	gene	activation
	O00716|Q01094|Q14209	gene	gene	dissociation
O00716|Q01094|Q14209		gene	gene	dissociation
P01135	P00533	gene	gene	activation
P00533|P04626	O00329|O00459|P27986|P42336|P42338|Q92569	group	gene	indirect effect
P01133		gene	gene	activation
	P04626	gene	gene	binding/association
P04626		gene	gene	binding/association
P31749|P31751|Q9Y243	P19838|Q04206	gene	gene	indirect effect
P31749|P31751|Q9Y243	Q07817	gene	gene	activation
P11802|Q00534	P24385	gene	gene	binding/association
P24385	P11802|Q00534	gene	gene	binding/association
P00533|P04626		group	gene	activation
P36897	P37173	gene	gene	binding/association
P37173	P36897	gene	gene	binding/association
P31749|P31751|Q9Y243	P42345	gene	gene	activation|phosphorylation
P01137|P10600|P61812	P36897|P37173	gene	group	activation
P51587	Q06609	gene	gene	binding/association
Q06609	P51587	gene	gene	binding/association
P42345	P23443|Q9UBS0	gene	gene	activation
P31749|P31751|Q9Y243	O14920|O15111|Q9Y6K9	gene	gene	activation|phosphorylation
	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
P04049|P10398|P15056	Q02750	gene	gene	activation|phosphorylation
Q02750	P27361|P28482	gene	gene	activation|phosphorylation
