#node1	node2	edge_expansion:relation_type
O00329	O15530	mult_mapping_expansion:activation|compound
O00329	P31749	mult_mapping_expansion:activation|compound
O00329	P31751	mult_mapping_expansion:activation|compound
O00329	Q9Y243	mult_mapping_expansion:activation|compound
O00459	O15530	mult_mapping_expansion:activation|compound
O00459	P31749	mult_mapping_expansion:activation|compound
O00459	P31751	mult_mapping_expansion:activation|compound
O00459	Q9Y243	mult_mapping_expansion:activation|compound
O00716	P06400	mult_mapping_expansion:dissociation
O14920	P25963	mult_mapping_expansion:activation|phosphorylation
O15111	P25963	mult_mapping_expansion:activation|phosphorylation
O15530	P31749	mult_mapping_expansion:activation|phosphorylation
O15530	P31751	mult_mapping_expansion:activation|phosphorylation
O15530	Q9Y243	mult_mapping_expansion:activation|phosphorylation
O43889	Q09472	mult_mapping_expansion:inhibition
O43889	Q92793	mult_mapping_expansion:inhibition
P00533	O00329	mult_mapping_expansion:activation
P00533	O00459	mult_mapping_expansion:activation
P00533	P27986	mult_mapping_expansion:activation
P00533	P42336	mult_mapping_expansion:activation
P00533	P42338	mult_mapping_expansion:activation
P00533	P62993	mult_mapping_expansion:activation
P00533	Q92569	mult_mapping_expansion:activation
P01111	P04049	mult_mapping_expansion:activation
P01111	P10398	mult_mapping_expansion:activation
P01111	P15056	mult_mapping_expansion:activation
P01112	P04049	mult_mapping_expansion:activation
P01112	P10398	mult_mapping_expansion:activation
P01112	P15056	mult_mapping_expansion:activation
P01116	P04049	mult_mapping_expansion:activation
P01116	P10398	mult_mapping_expansion:activation
P01116	P15056	mult_mapping_expansion:activation
P01127	P00533	mult_mapping_expansion:activation
P01127	P04626	mult_mapping_expansion:activation
P01127	P08069	mult_mapping_expansion:activation
P01127	P09619	mult_mapping_expansion:activation
P01127	P11362	mult_mapping_expansion:activation
P01127	P14616	mult_mapping_expansion:activation
P01127	P16234	mult_mapping_expansion:activation
P01127	P21802	mult_mapping_expansion:activation
P01133	P00533	mult_mapping_expansion:activation
P01133	P04626	mult_mapping_expansion:activation
P01133	P08069	mult_mapping_expansion:activation
P01133	P09619	mult_mapping_expansion:activation
P01133	P11362	mult_mapping_expansion:activation
P01133	P14616	mult_mapping_expansion:activation
P01133	P16234	mult_mapping_expansion:activation
P01133	P21802	mult_mapping_expansion:activation
P01135	P00533	mult_mapping_expansion:activation
P01135	P04626	mult_mapping_expansion:activation
P01135	P08069	mult_mapping_expansion:activation
P01135	P09619	mult_mapping_expansion:activation
P01135	P11362	mult_mapping_expansion:activation
P01135	P14616	mult_mapping_expansion:activation
P01135	P16234	mult_mapping_expansion:activation
P01135	P21802	mult_mapping_expansion:activation
P01308	P00533	mult_mapping_expansion:activation
P01308	P04626	mult_mapping_expansion:activation
P01308	P08069	mult_mapping_expansion:activation
P01308	P09619	mult_mapping_expansion:activation
P01308	P11362	mult_mapping_expansion:activation
P01308	P14616	mult_mapping_expansion:activation
P01308	P16234	mult_mapping_expansion:activation
P01308	P21802	mult_mapping_expansion:activation
P04049	P36507	mult_mapping_expansion:activation|phosphorylation
P04049	Q02750	mult_mapping_expansion:activation|phosphorylation
P04085	P00533	mult_mapping_expansion:activation
P04085	P04626	mult_mapping_expansion:activation
P04085	P08069	mult_mapping_expansion:activation
P04085	P09619	mult_mapping_expansion:activation
P04085	P11362	mult_mapping_expansion:activation
P04085	P14616	mult_mapping_expansion:activation
P04085	P16234	mult_mapping_expansion:activation
P04085	P21802	mult_mapping_expansion:activation
P04626	O00329	mult_mapping_expansion:activation
P04626	O00459	mult_mapping_expansion:activation
P04626	P27986	mult_mapping_expansion:activation
P04626	P42336	mult_mapping_expansion:activation
P04626	P42338	mult_mapping_expansion:activation
P04626	P62993	mult_mapping_expansion:activation
P04626	Q92569	mult_mapping_expansion:activation
P05019	P00533	mult_mapping_expansion:activation
P05019	P04626	mult_mapping_expansion:activation
P05019	P08069	mult_mapping_expansion:activation
P05019	P09619	mult_mapping_expansion:activation
P05019	P11362	mult_mapping_expansion:activation
