#node1	node2	node1type	node2type	relation_type
P42345|Q8N122|Q96B36	P37231	gene	gene	activation
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	P16671	gene	gene	activation|indirect effect
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	P13807|P54840	gene	gene	inhibition|phosphorylation
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	P36956	gene	gene	indirect effect|inhibition
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	Q05469	gene	gene	inhibition|phosphorylation
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	Q15717	gene	gene	inhibition
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	P13569	gene	gene	inhibition|phosphorylation
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	P04035	gene	gene	inhibition|phosphorylation
O00418	P13639	gene	gene	inhibition
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	O00763	gene	gene	inhibition|phosphorylation
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	Q13085	gene	gene	inhibition|phosphorylation
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	P42345|Q8N122|Q96B36	gene	gene	inhibition|phosphorylation
P31749|P31751|Q9Y243	P49815|Q92574	gene	group	inhibition
P41159	P48357	gene	gene	activation
P49815|Q92574	Q15382	group	gene	inhibition
Q15848	Q86V24|Q96A54	gene	gene	activation
P42345|Q8N122|Q96B36	Q13541	gene	gene	inhibition
P42345|Q8N122|Q96B36	O75385	gene	gene	inhibition
Q15717	P24385	gene	gene	activation
Q96RR4	O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	gene	gene	activation|phosphorylation
	P20248|P78396	gene	gene	activation
Q15831	O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	group	gene	activation|phosphorylation
P61006|P61019|P61026|P61106|Q15907	P14672	gene	gene	activation
O43318	O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	gene	gene	activation|phosphorylation
P05019	P08069	gene	gene	activation
	O14654|P35568|Q9Y4H2	gene	gene	activation
O43889|P16220|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8	Q53ET0	gene	gene	binding/association
Q53ET0	O43889|P16220|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8	gene	gene	binding/association
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	O60825|P16118|Q16875|Q16877	gene	gene	activation|phosphorylation
P01308	P06213	gene	gene	activation
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478		gene	gene	activation|phosphorylation
P35348	O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	gene	gene	activation|indirect effect
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	Q9UBK2	gene	gene	activation|phosphorylation
O14654|P35568|Q9Y4H2	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	O95822	gene	gene	activation|phosphorylation
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	P49815|Q92574	gene	group	activation|phosphorylation
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	Q86TI0	gene	gene	inhibition|phosphorylation
O15530	P31749|P31751|Q9Y243	gene	gene	activation|phosphorylation
Q15382	P42345|Q8N122|Q96B36	gene	gene	activation
Q86TI0	P61006|P61019|P61026|P61106|Q15907	gene	gene	inhibition
O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	Q53ET0	gene	gene	inhibition|phosphorylation
P42345|Q8N122|Q96B36	P23443|Q9UBS0	gene	gene	activation
