#node1	node2	edge_expansion:relation_type
O00238	P13498	mult_mapping_expansion:activation|indirect effect
O00238	P14598	mult_mapping_expansion:activation|indirect effect
O00238	P19878	mult_mapping_expansion:activation|indirect effect
O00238	Q9Y5S8	mult_mapping_expansion:activation|indirect effect
O00329	P05106	mult_mapping_expansion:activation|indirect effect
O00329	P06756	mult_mapping_expansion:activation|indirect effect
O00329	P08514	mult_mapping_expansion:activation|indirect effect
O00329	P31749	mult_mapping_expansion:activation|indirect effect
O00329	P31751	mult_mapping_expansion:activation|indirect effect
O00329	Q9Y243	mult_mapping_expansion:activation|indirect effect
O00459	P05106	mult_mapping_expansion:activation|indirect effect
O00459	P06756	mult_mapping_expansion:activation|indirect effect
O00459	P08514	mult_mapping_expansion:activation|indirect effect
O00459	P31749	mult_mapping_expansion:activation|indirect effect
O00459	P31751	mult_mapping_expansion:activation|indirect effect
O00459	Q9Y243	mult_mapping_expansion:activation|indirect effect
O14733	P45983	mult_mapping_expansion:activation|phosphorylation
O14733	P45984	mult_mapping_expansion:activation|phosphorylation
O14733	P53779	mult_mapping_expansion:activation|phosphorylation
O14920	P19838	mult_mapping_expansion:activation|indirect effect
O14920	Q04206	mult_mapping_expansion:activation|indirect effect
O15111	P19838	mult_mapping_expansion:activation|indirect effect
O15111	Q04206	mult_mapping_expansion:activation|indirect effect
O15264	P01100	mult_mapping_expansion:activation|phosphorylation
O15264	P05412	mult_mapping_expansion:activation|phosphorylation
O43318	O14920	mult_mapping_expansion:activation|phosphorylation
O43318	O15111	mult_mapping_expansion:activation|phosphorylation
O43318	Q9Y6K9	mult_mapping_expansion:activation|phosphorylation
P04637	P10415	one_to_one_mapping:indirect effect|inhibition
P04637	P55854	mult_mapping_expansion:binding/association
P04637	P61956	mult_mapping_expansion:binding/association
P04637	P63165	mult_mapping_expansion:binding/association
P04637	Q6EEV6	mult_mapping_expansion:binding/association
P05106	P12931	mult_mapping_expansion:activation
P05106	P19838	mult_mapping_expansion:activation|indirect effect
P05106	Q04206	mult_mapping_expansion:activation|indirect effect
P06756	P12931	mult_mapping_expansion:activation
P06756	P19838	mult_mapping_expansion:activation|indirect effect
P06756	Q04206	mult_mapping_expansion:activation|indirect effect
P08514	P12931	mult_mapping_expansion:activation
P12644	O00238	mult_mapping_expansion:activation
P12644	P27037	mult_mapping_expansion:activation
P12644	P36894	mult_mapping_expansion:activation
P12644	Q04771	mult_mapping_expansion:activation
P12644	Q13705	mult_mapping_expansion:activation
P12644	Q13873	mult_mapping_expansion:activation
P13498	P14598	group_expansion
P13498	P19878	group_expansion
P13498	Q9Y5S8	group_expansion
P14598	P13498	group_expansion
P14598	P19878	group_expansion
P14598	Q9Y5S8	group_expansion
P14778	O43318	mult_mapping_expansion:activation|indirect effect
P14778	Q99683	mult_mapping_expansion:activation|indirect effect
P16284	O00329	mult_mapping_expansion:activation|indirect effect
P16284	O00459	mult_mapping_expansion:activation|indirect effect
P16284	P05106	mult_mapping_expansion:activation|indirect effect
P16284	P06756	mult_mapping_expansion:activation|indirect effect
P16284	P27986	mult_mapping_expansion:activation|indirect effect
P16284	P33151	group_expansion
P16284	P35968	group_expansion
P16284	P42336	mult_mapping_expansion:activation|indirect effect
P16284	P42338	mult_mapping_expansion:activation|indirect effect
P16284	Q92569	mult_mapping_expansion:activation|indirect effect
P18827	P29474	mult_mapping_expansion:activation|indirect effect
P19438	Q99683	one_to_one_mapping:activation|indirect effect
P19838	Q9Y5W3	mult_mapping_expansion:binding/association
P19878	P13498	group_expansion
P19878	P14598	group_expansion
P19878	Q9Y5S8	group_expansion
P27037	P13498	mult_mapping_expansion:activation|indirect effect
P27037	P14598	mult_mapping_expansion:activation|indirect effect
P27037	P19878	mult_mapping_expansion:activation|indirect effect
P27037	Q9Y5S8	mult_mapping_expansion:activation|indirect effect
P27930	O43318	mult_mapping_expansion:activation|indirect effect
P27930	Q99683	mult_mapping_expansion:activation|indirect effect
P27986	P05106	mult_mapping_expansion:activation|indirect effect
P27986	P06756	mult_mapping_expansion:activation|indirect effect
P27986	P08514	mult_mapping_expansion:activation|indirect effect
P27986	P31749	mult_mapping_expansion:activation|indirect effect
P27986	P31751	mult_mapping_expansion:activation|indirect effect
P27986	Q9Y243	mult_mapping_expansion:activation|indirect effect
P31431	P29474	mult_mapping_expansion:activation|indirect effect
P31749	P29474	mult_mapping_expansion:activation|phosphorylation
P31751	P29474	mult_mapping_expansion:activation|phosphorylation
P33151	O00329	mult_mapping_expansion:activation|indirect effect
P33151	O00459	mult_mapping_expansion:activation|indirect effect
P33151	P05106	mult_mapping_expansion:activation|indirect effect
P33151	P06756	mult_mapping_expansion:activation|indirect effect
P33151	P16284	group_expansion
P33151	P27986	mult_mapping_expansion:activation|indirect effect
P33151	P35222	group_expansion
P33151	P35968	group_expansion
P33151	P42336	mult_mapping_expansion:activation|indirect effect
P33151	P42338	mult_mapping_expansion:activation|indirect effect
P33151	P54646	mult_mapping_expansion:activation|indirect effect
P33151	Q13131	mult_mapping_expansion:activation|indirect effect
P33151	Q92569	mult_mapping_expansion:activation|indirect effect
P34741	P29474	mult_mapping_expansion:activation|indirect effect
P35052	P29474	mult_mapping_expansion:activation|indirect effect
P35222	O00329	mult_mapping_expansion:activation|indirect effect
P35222	O00459	mult_mapping_expansion:activation|indirect effect
P35222	P27986	mult_mapping_expansion:activation|indirect effect
P35222	P33151	group_expansion
P35222	P35968	group_expansion
P35222	P42336	mult_mapping_expansion:activation|indirect effect
P35222	P42338	mult_mapping_expansion:activation|indirect effect
P35222	P54646	mult_mapping_expansion:activation|indirect effect
P35222	Q13131	mult_mapping_expansion:activation|indirect effect
P35222	Q92569	mult_mapping_expansion:activation|indirect effect
P35968	O00329	mult_mapping_expansion:activation|indirect effect
P35968	O00459	mult_mapping_expansion:activation|indirect effect
P35968	P05106	mult_mapping_expansion:activation|indirect effect
P35968	P06756	mult_mapping_expansion:activation|indirect effect
P35968	P16284	group_expansion
P35968	P27986	mult_mapping_expansion:activation|indirect effect
P35968	P33151	group_expansion
P35968	P35222	group_expansion
P35968	P42336	mult_mapping_expansion:activation|indirect effect
P35968	P42338	mult_mapping_expansion:activation|indirect effect
P35968	P54646	mult_mapping_expansion:activation|indirect effect
P35968	Q13131	mult_mapping_expansion:activation|indirect effect
P35968	Q92569	mult_mapping_expansion:activation|indirect effect
P36894	P13498	mult_mapping_expansion:activation|indirect effect
P36894	P14598	mult_mapping_expansion:activation|indirect effect
P36894	P19878	mult_mapping_expansion:activation|indirect effect
P36894	Q9Y5S8	mult_mapping_expansion:activation|indirect effect
P42336	P05106	mult_mapping_expansion:activation|indirect effect
P42336	P06756	mult_mapping_expansion:activation|indirect effect
P42336	P08514	mult_mapping_expansion:activation|indirect effect
P42336	P31749	mult_mapping_expansion:activation|indirect effect
P42336	P31751	mult_mapping_expansion:activation|indirect effect
