#node1	node2	edge_expansion:relation_type
O00329	O14986	mult_mapping_expansion:compound
O00329	O15056	mult_mapping_expansion:compound
O00329	O15357	mult_mapping_expansion:compound
O00329	O43426	mult_mapping_expansion:compound
O00329	O60331	mult_mapping_expansion:compound
O00329	P32019	mult_mapping_expansion:compound
O00329	Q01968	mult_mapping_expansion:compound
O00329	Q5T9C9	mult_mapping_expansion:compound
O00329	Q92835	mult_mapping_expansion:compound
O00329	Q99755	mult_mapping_expansion:compound
O00329	Q9NRR6	mult_mapping_expansion:compound
O00443	O15327	mult_mapping_expansion:compound
O00443	P42356	mult_mapping_expansion:compound
O00443	Q8TCG2	mult_mapping_expansion:compound
O00443	Q96PE3	mult_mapping_expansion:compound
O00443	Q9BTU6	mult_mapping_expansion:compound
O00443	Q9UBF8	mult_mapping_expansion:compound
O00750	O15327	mult_mapping_expansion:compound
O00750	P42356	mult_mapping_expansion:compound
O00750	Q8TCG2	mult_mapping_expansion:compound
O00750	Q96PE3	mult_mapping_expansion:compound
O00750	Q9BTU6	mult_mapping_expansion:compound
O00750	Q9UBF8	mult_mapping_expansion:compound
O14732	O14735	mult_mapping_expansion:compound
O14732	O15327	mult_mapping_expansion:compound
O14732	P49441	mult_mapping_expansion:compound
O14732	Q13496	mult_mapping_expansion:compound
O14732	Q96PE3	mult_mapping_expansion:compound
O14732	Q9NPH2	mult_mapping_expansion:compound
O14986	O00443	mult_mapping_expansion:compound
O14986	O00750	mult_mapping_expansion:compound
O14986	O75747	mult_mapping_expansion:compound
O14986	P42356	mult_mapping_expansion:compound
O14986	Q8TCG2	mult_mapping_expansion:compound
O14986	Q9BTU6	mult_mapping_expansion:compound
O14986	Q9UBF8	mult_mapping_expansion:compound
O15056	O00443	mult_mapping_expansion:compound
O15056	O00750	mult_mapping_expansion:compound
O15056	O75747	mult_mapping_expansion:compound
O15056	P42356	mult_mapping_expansion:compound
O15056	Q8TCG2	mult_mapping_expansion:compound
O15056	Q9BTU6	mult_mapping_expansion:compound
O15056	Q9UBF8	mult_mapping_expansion:compound
O15327	Q9NPH2	mult_mapping_expansion:compound
O15357	O00443	mult_mapping_expansion:compound
O15357	O00750	mult_mapping_expansion:compound
O15357	O15327	mult_mapping_expansion:compound
O15357	O75747	mult_mapping_expansion:compound
O15357	Q96PE3	mult_mapping_expansion:compound
O43426	O00443	mult_mapping_expansion:compound
O43426	O00750	mult_mapping_expansion:compound
O43426	O75747	mult_mapping_expansion:compound
O43426	P42356	mult_mapping_expansion:compound
O43426	Q8TCG2	mult_mapping_expansion:compound
O43426	Q9BTU6	mult_mapping_expansion:compound
O43426	Q9UBF8	mult_mapping_expansion:compound
O60331	O00443	mult_mapping_expansion:compound
O60331	O00750	mult_mapping_expansion:compound
O60331	O75747	mult_mapping_expansion:compound
O60331	P42356	mult_mapping_expansion:compound
O60331	Q8TCG2	mult_mapping_expansion:compound
O60331	Q9BTU6	mult_mapping_expansion:compound
O60331	Q9UBF8	mult_mapping_expansion:compound
O75038	O00329	mult_mapping_expansion:compound
O75038	O14986	mult_mapping_expansion:compound
O75038	O15056	mult_mapping_expansion:compound
O75038	O43426	mult_mapping_expansion:compound
O75038	O60331	mult_mapping_expansion:compound
O75038	P23677	mult_mapping_expansion:compound
O75038	P27987	mult_mapping_expansion:compound
O75038	P32019	mult_mapping_expansion:compound
O75038	P42336	mult_mapping_expansion:compound
O75038	P42338	mult_mapping_expansion:compound
O75038	P48426	mult_mapping_expansion:compound
O75038	P48736	mult_mapping_expansion:compound
O75038	P60484	mult_mapping_expansion:compound
O75038	P78356	mult_mapping_expansion:compound
O75038	Q01968	mult_mapping_expansion:compound
O75038	Q14642	mult_mapping_expansion:compound
O75038	Q15735	mult_mapping_expansion:compound
O75038	Q5T9C9	mult_mapping_expansion:compound
O75038	Q8TBX8	mult_mapping_expansion:compound
O75038	Q96DU7	mult_mapping_expansion:compound
O75038	Q99755	mult_mapping_expansion:compound
O75038	Q9BT40	mult_mapping_expansion:compound
O75038	Q9NRR6	mult_mapping_expansion:compound
O75038	Q9UNW1	mult_mapping_expansion:compound
O75747	O15327	mult_mapping_expansion:compound
O75747	P42356	mult_mapping_expansion:compound
O75747	Q8TCG2	mult_mapping_expansion:compound
O75747	Q96PE3	mult_mapping_expansion:compound
O75747	Q9BTU6	mult_mapping_expansion:compound
O75747	Q9UBF8	mult_mapping_expansion:compound
P16885	O00329	mult_mapping_expansion:compound
P16885	O14986	mult_mapping_expansion:compound
P16885	O15056	mult_mapping_expansion:compound
P16885	O43426	mult_mapping_expansion:compound
P16885	O60331	mult_mapping_expansion:compound
P16885	P23677	mult_mapping_expansion:compound
P16885	P27987	mult_mapping_expansion:compound
P16885	P32019	mult_mapping_expansion:compound
P16885	P42336	mult_mapping_expansion:compound
P16885	P42338	mult_mapping_expansion:compound
P16885	P48426	mult_mapping_expansion:compound
P16885	P48736	mult_mapping_expansion:compound
P16885	P60484	mult_mapping_expansion:compound
P16885	P78356	mult_mapping_expansion:compound
P16885	Q01968	mult_mapping_expansion:compound
P16885	Q14642	mult_mapping_expansion:compound
P16885	Q15735	mult_mapping_expansion:compound
P16885	Q5T9C9	mult_mapping_expansion:compound
P16885	Q8TBX8	mult_mapping_expansion:compound
P16885	Q96DU7	mult_mapping_expansion:compound
P16885	Q99755	mult_mapping_expansion:compound
P16885	Q9BT40	mult_mapping_expansion:compound
P16885	Q9NRR6	mult_mapping_expansion:compound
P16885	Q9UNW1	mult_mapping_expansion:compound
P19174	O00329	mult_mapping_expansion:compound
P19174	O14986	mult_mapping_expansion:compound
P19174	O15056	mult_mapping_expansion:compound
P19174	O43426	mult_mapping_expansion:compound
P19174	O60331	mult_mapping_expansion:compound
P19174	P23677	mult_mapping_expansion:compound
P19174	P27987	mult_mapping_expansion:compound
P19174	P32019	mult_mapping_expansion:compound
P19174	P42336	mult_mapping_expansion:compound
P19174	P42338	mult_mapping_expansion:compound
P19174	P48426	mult_mapping_expansion:compound
P19174	P48736	mult_mapping_expansion:compound
P19174	P60484	mult_mapping_expansion:compound
P19174	P78356	mult_mapping_expansion:compound
P19174	Q01968	mult_mapping_expansion:compound
P19174	Q14642	mult_mapping_expansion:compound
P19174	Q15735	mult_mapping_expansion:compound
P19174	Q5T9C9	mult_mapping_expansion:compound
P19174	Q8TBX8	mult_mapping_expansion:compound
P19174	Q96DU7	mult_mapping_expansion:compound
P19174	Q99755	mult_mapping_expansion:compound
