#node1	node2	edge_expansion:relation_type
O14964	O75886	mult_mapping_expansion:binding/association
O14964	Q92783	mult_mapping_expansion:binding/association
O43633	Q7LBR1	mult_mapping_expansion:binding/association
O43633	Q9HD42	mult_mapping_expansion:binding/association
O75351	Q9NP79	mult_mapping_expansion:binding/association
O75351	Q9NZZ3	mult_mapping_expansion:binding/association
O75886	O14964	mult_mapping_expansion:binding/association
P00533	Q96B97	mult_mapping_expansion:binding/association
P01130	P98082	mult_mapping_expansion:binding/association
P01130	Q5SW96	mult_mapping_expansion:binding/association
P01589	P61586	mult_mapping_expansion:binding/association
P08069	Q96B97	mult_mapping_expansion:binding/association
P12931	P51636	mult_mapping_expansion:phosphorylation
P12931	P56539	mult_mapping_expansion:phosphorylation
P12931	Q03135	mult_mapping_expansion:phosphorylation
P14784	P61586	mult_mapping_expansion:binding/association
P16234	Q96B97	mult_mapping_expansion:binding/association
P20338	Q96T51	one_to_one_mapping:binding/association
P21802	Q96B97	mult_mapping_expansion:binding/association
P22455	Q96B97	mult_mapping_expansion:binding/association
P22607	Q96B97	mult_mapping_expansion:binding/association
P22681	P00533	mult_mapping_expansion:ubiquitination
P22681	P08069	mult_mapping_expansion:ubiquitination
P22681	P16234	mult_mapping_expansion:ubiquitination
P22681	P21802	mult_mapping_expansion:ubiquitination
P22681	P22455	mult_mapping_expansion:ubiquitination
P22681	P22607	mult_mapping_expansion:ubiquitination
P31785	P61586	mult_mapping_expansion:binding/association
P36897	P84022	mult_mapping_expansion:phosphorylation
P36897	Q15796	mult_mapping_expansion:phosphorylation
P37173	P84022	mult_mapping_expansion:phosphorylation
P37173	Q15796	mult_mapping_expansion:phosphorylation
P46934	P00533	mult_mapping_expansion:ubiquitination
P46934	P08069	mult_mapping_expansion:ubiquitination
P46934	P16234	mult_mapping_expansion:ubiquitination
P46934	P21802	mult_mapping_expansion:ubiquitination
P46934	P22455	mult_mapping_expansion:ubiquitination
P46934	P22607	mult_mapping_expansion:ubiquitination
P61586	P01589	mult_mapping_expansion:binding/association
P61586	P14784	mult_mapping_expansion:binding/association
P61586	P31785	mult_mapping_expansion:binding/association
P62491	Q6WKZ4	mult_mapping_expansion:binding/association
P62491	Q7L804	mult_mapping_expansion:binding/association
P62491	Q9BXF6	mult_mapping_expansion:binding/association
P98082	P01130	mult_mapping_expansion:binding/association
P98082	Q5SW96	group_expansion
Q00987	P00533	mult_mapping_expansion:ubiquitination
Q00987	P08069	mult_mapping_expansion:ubiquitination
Q00987	P16234	mult_mapping_expansion:ubiquitination
Q00987	P21802	mult_mapping_expansion:ubiquitination
Q00987	P22455	mult_mapping_expansion:ubiquitination
Q00987	P22607	mult_mapping_expansion:ubiquitination
Q13191	P00533	mult_mapping_expansion:ubiquitination
Q13191	P08069	mult_mapping_expansion:ubiquitination
Q13191	P16234	mult_mapping_expansion:ubiquitination
Q13191	P21802	mult_mapping_expansion:ubiquitination
Q13191	P22455	mult_mapping_expansion:ubiquitination
Q13191	P22607	mult_mapping_expansion:ubiquitination
Q15907	Q6WKZ4	mult_mapping_expansion:binding/association
Q15907	Q7L804	mult_mapping_expansion:binding/association
Q15907	Q9BXF6	mult_mapping_expansion:binding/association
Q5SW96	P01130	mult_mapping_expansion:binding/association
Q5SW96	P98082	group_expansion
Q6WKZ4	P62491	mult_mapping_expansion:binding/association
Q6WKZ4	Q15907	mult_mapping_expansion:binding/association
Q6WKZ4	Q9H4M9	mult_mapping_expansion:binding/association
Q7L804	P62491	mult_mapping_expansion:binding/association
Q7L804	Q15907	mult_mapping_expansion:binding/association
Q7L804	Q9H4M9	mult_mapping_expansion:binding/association
Q7LBR1	O43633	mult_mapping_expansion:binding/association
Q7LBR1	Q9NP79	mult_mapping_expansion:binding/association
Q7LBR1	Q9UQN3	mult_mapping_expansion:binding/association
Q8WUM4	Q96CF2	mult_mapping_expansion:binding/association
Q8WUM4	Q96EY5	mult_mapping_expansion:binding/association
Q8WUM4	Q9BY43	mult_mapping_expansion:binding/association
Q8WUM4	Q9H444	mult_mapping_expansion:binding/association
Q8WUM4	Q9H7P6	mult_mapping_expansion:binding/association
Q8WUX9	Q96CF2	mult_mapping_expansion:binding/association
Q8WUX9	Q9BY43	mult_mapping_expansion:binding/association
Q8WUX9	Q9H444	mult_mapping_expansion:binding/association
Q92783	O14964	mult_mapping_expansion:binding/association
Q96B97	P00533	mult_mapping_expansion:binding/association
Q96B97	P08069	mult_mapping_expansion:binding/association
Q96B97	P16234	mult_mapping_expansion:binding/association
Q96B97	P21802	mult_mapping_expansion:binding/association
Q96B97	P22455	mult_mapping_expansion:binding/association
Q96B97	P22607	mult_mapping_expansion:binding/association
Q96CF2	Q8WUM4	mult_mapping_expansion:binding/association
Q96CF2	Q8WUX9	mult_mapping_expansion:binding/association
Q96EY5	Q8WUM4	mult_mapping_expansion:binding/association
Q96J02	P00533	mult_mapping_expansion:ubiquitination
Q96J02	P08069	mult_mapping_expansion:ubiquitination
Q96J02	P16234	mult_mapping_expansion:ubiquitination
Q96J02	P21802	mult_mapping_expansion:ubiquitination
Q96J02	P22455	mult_mapping_expansion:ubiquitination
Q96J02	P22607	mult_mapping_expansion:ubiquitination
Q96PU5	P00533	mult_mapping_expansion:ubiquitination
Q96PU5	P08069	mult_mapping_expansion:ubiquitination
Q96PU5	P16234	mult_mapping_expansion:ubiquitination
Q96PU5	P21802	mult_mapping_expansion:ubiquitination
Q96PU5	P22455	mult_mapping_expansion:ubiquitination
Q96PU5	P22607	mult_mapping_expansion:ubiquitination
Q96T51	P20338	one_to_one_mapping:binding/association
Q9BXF6	P62491	mult_mapping_expansion:binding/association
Q9BXF6	Q15907	mult_mapping_expansion:binding/association
Q9BXF6	Q9H4M9	mult_mapping_expansion:binding/association
Q9BY43	Q8WUM4	mult_mapping_expansion:binding/association
Q9BY43	Q8WUX9	mult_mapping_expansion:binding/association
Q9H0M0	P00533	mult_mapping_expansion:ubiquitination
Q9H0M0	P08069	mult_mapping_expansion:ubiquitination
Q9H0M0	P16234	mult_mapping_expansion:ubiquitination
Q9H0M0	P21802	mult_mapping_expansion:ubiquitination
Q9H0M0	P22455	mult_mapping_expansion:ubiquitination
Q9H0M0	P22607	mult_mapping_expansion:ubiquitination
Q9H1K0	Q9NRW7	one_to_one_mapping:binding/association
Q9H444	Q8WUM4	mult_mapping_expansion:binding/association
Q9H444	Q8WUX9	mult_mapping_expansion:binding/association
Q9H4M9	Q6WKZ4	mult_mapping_expansion:binding/association
Q9H4M9	Q7L804	mult_mapping_expansion:binding/association
Q9H4M9	Q9BXF6	mult_mapping_expansion:binding/association
Q9H4P4	P00533	mult_mapping_expansion:ubiquitination
Q9H4P4	P08069	mult_mapping_expansion:ubiquitination
Q9H4P4	P16234	mult_mapping_expansion:ubiquitination
Q9H4P4	P21802	mult_mapping_expansion:ubiquitination
Q9H4P4	P22455	mult_mapping_expansion:ubiquitination
Q9H4P4	P22607	mult_mapping_expansion:ubiquitination
Q9H7P6	Q8WUM4	mult_mapping_expansion:binding/association
Q9HAU4	P00533	mult_mapping_expansion:ubiquitination
Q9HAU4	P08069	mult_mapping_expansion:ubiquitination
Q9HAU4	P16234	mult_mapping_expansion:ubiquitination
Q9HAU4	P21802	mult_mapping_expansion:ubiquitination
Q9HAU4	P22455	mult_mapping_expansion:ubiquitination
Q9HAU4	P22607	mult_mapping_expansion:ubiquitination
