#node1	node2	edge_expansion:relation_type
O00222	O14610	mult_mapping_expansion:activation
O00222	O14775	mult_mapping_expansion:activation
O00222	O60262	mult_mapping_expansion:activation
O00222	P04899	mult_mapping_expansion:activation
O00222	P08754	mult_mapping_expansion:activation
O00222	P09471	mult_mapping_expansion:activation
O00222	P16520	mult_mapping_expansion:activation
O00222	P50150	mult_mapping_expansion:activation
O00222	P50151	mult_mapping_expansion:activation
O00222	P59768	mult_mapping_expansion:activation
O00222	P61952	mult_mapping_expansion:activation
O00222	P62873	mult_mapping_expansion:activation
O00222	P62879	mult_mapping_expansion:activation
O00222	P63096	mult_mapping_expansion:activation
O00222	P63211	mult_mapping_expansion:activation
O00222	P63215	mult_mapping_expansion:activation
O00222	P63218	mult_mapping_expansion:activation
O00222	Q9HAV0	mult_mapping_expansion:activation
O00222	Q9P2W3	mult_mapping_expansion:activation
O00222	Q9UBI6	mult_mapping_expansion:activation
O00222	Q9UK08	mult_mapping_expansion:activation
O14490	P78352	one_to_one_mapping:binding/association
O14610	O43306	mult_mapping_expansion:inhibition
O14610	O60266	mult_mapping_expansion:inhibition
O14610	O60503	mult_mapping_expansion:inhibition
O14610	O95622	mult_mapping_expansion:inhibition
O14610	P40145	mult_mapping_expansion:inhibition
O14610	P48549	mult_mapping_expansion:activation
O14610	P51828	mult_mapping_expansion:inhibition
O14610	Q08462	mult_mapping_expansion:inhibition
O14610	Q08828	mult_mapping_expansion:inhibition
O14610	Q8NFM4	mult_mapping_expansion:inhibition
O14775	O43306	mult_mapping_expansion:inhibition
O14775	O60266	mult_mapping_expansion:inhibition
O14775	O60503	mult_mapping_expansion:inhibition
O14775	O95622	mult_mapping_expansion:inhibition
O14775	P40145	mult_mapping_expansion:inhibition
O14775	P48549	mult_mapping_expansion:activation
O14775	P51828	mult_mapping_expansion:inhibition
O14775	Q08462	mult_mapping_expansion:inhibition
O14775	Q08828	mult_mapping_expansion:inhibition
O14775	Q8NFM4	mult_mapping_expansion:inhibition
O15303	P04899	mult_mapping_expansion:activation
O15303	P08754	mult_mapping_expansion:activation
O15303	P09471	mult_mapping_expansion:activation
O15303	P63096	mult_mapping_expansion:activation
O15399	P78352	mult_mapping_expansion:binding/association
O60262	O43306	mult_mapping_expansion:inhibition
O60262	O60266	mult_mapping_expansion:inhibition
O60262	O60503	mult_mapping_expansion:inhibition
O60262	O95622	mult_mapping_expansion:inhibition
O60262	P40145	mult_mapping_expansion:inhibition
O60262	P48549	mult_mapping_expansion:activation
O60262	P51828	mult_mapping_expansion:inhibition
O60262	Q08462	mult_mapping_expansion:inhibition
O60262	Q08828	mult_mapping_expansion:inhibition
O60262	Q8NFM4	mult_mapping_expansion:inhibition
O60391	P78352	mult_mapping_expansion:binding/association
O95467	O43306	mult_mapping_expansion:activation
O95467	O60266	mult_mapping_expansion:activation
O95467	O60503	mult_mapping_expansion:activation
O95467	O95622	mult_mapping_expansion:activation
O95467	P40145	mult_mapping_expansion:activation
O95467	P51828	mult_mapping_expansion:activation
O95467	Q08462	mult_mapping_expansion:activation
O95467	Q08828	mult_mapping_expansion:activation
O95467	Q8NFM4	mult_mapping_expansion:activation
P04899	O43306	mult_mapping_expansion:inhibition
P04899	O60266	mult_mapping_expansion:inhibition
P04899	O60503	mult_mapping_expansion:inhibition
P04899	O95622	mult_mapping_expansion:inhibition
P04899	P40145	mult_mapping_expansion:inhibition
P04899	P48549	mult_mapping_expansion:activation
P04899	P51828	mult_mapping_expansion:inhibition
P04899	Q08462	mult_mapping_expansion:inhibition
P04899	Q08828	mult_mapping_expansion:inhibition
P04899	Q8NFM4	mult_mapping_expansion:inhibition
P05129	O14939	mult_mapping_expansion:activation
P05129	P0C869	mult_mapping_expansion:activation
P05129	P27361	mult_mapping_expansion:activation
P05129	P28482	mult_mapping_expansion:activation
P05129	P47712	mult_mapping_expansion:activation
P05129	Q13393	mult_mapping_expansion:activation
P05129	Q3MJ16	mult_mapping_expansion:activation
P05129	Q68DD2	mult_mapping_expansion:activation
P05129	Q86XP0	mult_mapping_expansion:activation
P05129	Q9UP65	mult_mapping_expansion:activation
P05771	O14939	mult_mapping_expansion:activation
P05771	P0C869	mult_mapping_expansion:activation
P05771	P27361	mult_mapping_expansion:activation
P05771	P28482	mult_mapping_expansion:activation
P05771	P47712	mult_mapping_expansion:activation
P05771	Q13393	mult_mapping_expansion:activation
P05771	Q3MJ16	mult_mapping_expansion:activation
P05771	Q68DD2	mult_mapping_expansion:activation
P05771	Q86XP0	mult_mapping_expansion:activation
P05771	Q9UP65	mult_mapping_expansion:activation
P08754	O43306	mult_mapping_expansion:inhibition
P08754	O60266	mult_mapping_expansion:inhibition
P08754	O60503	mult_mapping_expansion:inhibition
P08754	O95622	mult_mapping_expansion:inhibition
P08754	P40145	mult_mapping_expansion:inhibition
P08754	P48549	mult_mapping_expansion:activation
P08754	P51828	mult_mapping_expansion:inhibition
P08754	Q08462	mult_mapping_expansion:inhibition
P08754	Q08828	mult_mapping_expansion:inhibition
P08754	Q8NFM4	mult_mapping_expansion:inhibition
P09471	O43306	mult_mapping_expansion:inhibition
P09471	O60266	mult_mapping_expansion:inhibition
P09471	O60503	mult_mapping_expansion:inhibition
P09471	O95622	mult_mapping_expansion:inhibition
P09471	P40145	mult_mapping_expansion:inhibition
P09471	P48549	mult_mapping_expansion:activation
P09471	P51828	mult_mapping_expansion:inhibition
P09471	Q08462	mult_mapping_expansion:inhibition
P09471	Q08828	mult_mapping_expansion:inhibition
P09471	Q8NFM4	mult_mapping_expansion:inhibition
P16298	P41594	mult_mapping_expansion:activation
P16298	Q13255	mult_mapping_expansion:activation
P16520	O43306	mult_mapping_expansion:inhibition
P16520	O60266	mult_mapping_expansion:inhibition
P16520	O60503	mult_mapping_expansion:inhibition
P16520	O95622	mult_mapping_expansion:inhibition
P16520	P40145	mult_mapping_expansion:inhibition
P16520	P48549	mult_mapping_expansion:activation
P16520	P51828	mult_mapping_expansion:inhibition
P16520	Q08462	mult_mapping_expansion:inhibition
P16520	Q08828	mult_mapping_expansion:inhibition
P16520	Q8NFM4	mult_mapping_expansion:inhibition
