#node1	node2	edge_expansion:relation_type
P00325	P05091	mult_mapping_expansion:compound
P00325	P30837	mult_mapping_expansion:compound
P00325	P49189	mult_mapping_expansion:compound
P00325	P49419	mult_mapping_expansion:compound
P00325	P51648	mult_mapping_expansion:compound
P00326	P05091	mult_mapping_expansion:compound
P00326	P30837	mult_mapping_expansion:compound
P00326	P49189	mult_mapping_expansion:compound
P00326	P49419	mult_mapping_expansion:compound
P00326	P51648	mult_mapping_expansion:compound
P05091	Q02928	mult_mapping_expansion:compound
P05091	Q5TCH4	mult_mapping_expansion:compound
P07327	P05091	mult_mapping_expansion:compound
P07327	P30837	mult_mapping_expansion:compound
P07327	P49189	mult_mapping_expansion:compound
P07327	P49419	mult_mapping_expansion:compound
P07327	P51648	mult_mapping_expansion:compound
P08319	P05091	mult_mapping_expansion:compound
P08319	P30837	mult_mapping_expansion:compound
P08319	P49189	mult_mapping_expansion:compound
P08319	P49419	mult_mapping_expansion:compound
P08319	P51648	mult_mapping_expansion:compound
P09110	O15254	mult_mapping_expansion:compound
P09110	P40939	mult_mapping_expansion:compound
P09110	P45954	mult_mapping_expansion:compound
P09110	Q08426	mult_mapping_expansion:compound
P09110	Q15067	mult_mapping_expansion:compound
P09110	Q16836	mult_mapping_expansion:compound
P11310	P09110	mult_mapping_expansion:compound
P11310	P24752	mult_mapping_expansion:compound
P11310	P42765	mult_mapping_expansion:compound
P11310	P55084	mult_mapping_expansion:compound
P11310	Q9BWD1	mult_mapping_expansion:compound
P11766	P05091	mult_mapping_expansion:compound
P11766	P30837	mult_mapping_expansion:compound
P11766	P49189	mult_mapping_expansion:compound
P11766	P49419	mult_mapping_expansion:compound
P11766	P51648	mult_mapping_expansion:compound
P16219	P09110	mult_mapping_expansion:compound
P16219	P24752	mult_mapping_expansion:compound
P16219	P30084	mult_mapping_expansion:compound
P16219	P40939	mult_mapping_expansion:compound
P16219	P42765	mult_mapping_expansion:compound
P16219	P55084	mult_mapping_expansion:compound
P16219	Q08426	mult_mapping_expansion:compound
P16219	Q9BWD1	mult_mapping_expansion:compound
P24752	O15254	mult_mapping_expansion:compound
P24752	P09110	mult_mapping_expansion:compound
P24752	P40939	mult_mapping_expansion:compound
P24752	P42765	mult_mapping_expansion:compound
P24752	P45954	mult_mapping_expansion:compound
P24752	P55084	mult_mapping_expansion:compound
P24752	Q08426	mult_mapping_expansion:compound
P24752	Q15067	mult_mapping_expansion:compound
P24752	Q16836	mult_mapping_expansion:compound
P28330	P09110	mult_mapping_expansion:compound
P28330	P23786	one_to_one_mapping:compound
P28330	P42765	mult_mapping_expansion:compound
P28330	P55084	mult_mapping_expansion:compound
P28332	P05091	mult_mapping_expansion:compound
P28332	P30837	mult_mapping_expansion:compound
P28332	P49189	mult_mapping_expansion:compound
P28332	P49419	mult_mapping_expansion:compound
P28332	P51648	mult_mapping_expansion:compound
P30084	O15254	mult_mapping_expansion:compound
P30084	P11310	mult_mapping_expansion:compound
P30084	P16219	mult_mapping_expansion:compound
P30084	P28330	mult_mapping_expansion:compound
P30084	P40939	mult_mapping_expansion:compound
P30084	P45954	mult_mapping_expansion:compound
P30084	P49748	mult_mapping_expansion:compound
P30084	Q08426	mult_mapping_expansion:compound
P30084	Q15067	mult_mapping_expansion:compound
P30084	Q16836	mult_mapping_expansion:compound
P30837	Q02928	mult_mapping_expansion:compound
P30837	Q5TCH4	mult_mapping_expansion:compound
P40394	P05091	mult_mapping_expansion:compound
P40394	P30837	mult_mapping_expansion:compound
P40394	P49189	mult_mapping_expansion:compound
P40394	P49419	mult_mapping_expansion:compound
P40394	P51648	mult_mapping_expansion:compound
P40939	O15254	mult_mapping_expansion:compound
P40939	P11310	mult_mapping_expansion:compound
P40939	P16219	mult_mapping_expansion:compound
P40939	P28330	mult_mapping_expansion:compound
P40939	P40939	mult_mapping_expansion:compound
P40939	P45954	mult_mapping_expansion:compound
P40939	P49748	mult_mapping_expansion:compound
P40939	Q08426	mult_mapping_expansion:compound
P40939	Q15067	mult_mapping_expansion:compound
P40939	Q16836	mult_mapping_expansion:compound
P42765	O15254	mult_mapping_expansion:compound
P42765	P40939	mult_mapping_expansion:compound
P42765	P45954	mult_mapping_expansion:compound
P42765	Q08426	mult_mapping_expansion:compound
P42765	Q15067	mult_mapping_expansion:compound
P42765	Q16836	mult_mapping_expansion:compound
P49189	Q02928	mult_mapping_expansion:compound
P49189	Q5TCH4	mult_mapping_expansion:compound
P49419	Q02928	mult_mapping_expansion:compound
P49419	Q5TCH4	mult_mapping_expansion:compound
P49748	P09110	mult_mapping_expansion:compound
P49748	P30084	mult_mapping_expansion:compound
P49748	P40939	mult_mapping_expansion:compound
P49748	P42765	mult_mapping_expansion:compound
P49748	P55084	mult_mapping_expansion:compound
P49748	Q08426	mult_mapping_expansion:compound
P50416	O60488	mult_mapping_expansion:compound
P50416	O95573	mult_mapping_expansion:compound
P50416	P33121	mult_mapping_expansion:compound
P50416	Q5FVE4	mult_mapping_expansion:compound
P50416	Q96GR2	mult_mapping_expansion:compound
P50416	Q9UKU0	mult_mapping_expansion:compound
P50416	Q9ULC5	mult_mapping_expansion:compound
P51648	Q02928	mult_mapping_expansion:compound
P51648	Q5TCH4	mult_mapping_expansion:compound
P55084	O15254	mult_mapping_expansion:compound
P55084	P40939	mult_mapping_expansion:compound
P55084	P45954	mult_mapping_expansion:compound
P55084	Q08426	mult_mapping_expansion:compound
P55084	Q15067	mult_mapping_expansion:compound
P55084	Q16836	mult_mapping_expansion:compound
Q08426	O15254	mult_mapping_expansion:compound
Q08426	P11310	mult_mapping_expansion:compound
Q08426	P16219	mult_mapping_expansion:compound
Q08426	P28330	mult_mapping_expansion:compound
Q08426	P30084	mult_mapping_expansion:compound
Q08426	P40939	mult_mapping_expansion:compound
Q08426	P45954	mult_mapping_expansion:compound
Q08426	P49748	mult_mapping_expansion:compound
Q08426	Q08426	mult_mapping_expansion:compound
Q08426	Q15067	mult_mapping_expansion:compound
Q08426	Q16836	mult_mapping_expansion:compound
Q16836	P30084	mult_mapping_expansion:compound
Q16836	P40939	mult_mapping_expansion:compound
Q16836	Q08426	mult_mapping_expansion:compound
Q8TCG5	O60488	mult_mapping_expansion:compound
Q8TCG5	O95573	mult_mapping_expansion:compound
Q8TCG5	P33121	mult_mapping_expansion:compound
Q8TCG5	Q5FVE4	mult_mapping_expansion:compound
Q8TCG5	Q96GR2	mult_mapping_expansion:compound
Q8TCG5	Q9UKU0	mult_mapping_expansion:compound
Q8TCG5	Q9ULC5	mult_mapping_expansion:compound
Q92523	O60488	mult_mapping_expansion:compound
Q92523	O95573	mult_mapping_expansion:compound
Q92523	P33121	mult_mapping_expansion:compound
Q92523	Q5FVE4	mult_mapping_expansion:compound
Q92523	Q96GR2	mult_mapping_expansion:compound
Q92523	Q9UKU0	mult_mapping_expansion:compound
Q92523	Q9ULC5	mult_mapping_expansion:compound
Q92947	P45954	one_to_one_mapping:compound
Q9BWD1	O15254	mult_mapping_expansion:compound
Q9BWD1	P09110	mult_mapping_expansion:compound
Q9BWD1	P40939	mult_mapping_expansion:compound
Q9BWD1	P42765	mult_mapping_expansion:compound
Q9BWD1	P45954	mult_mapping_expansion:compound
Q9BWD1	P55084	mult_mapping_expansion:compound
Q9BWD1	Q08426	mult_mapping_expansion:compound
Q9BWD1	Q15067	mult_mapping_expansion:compound
Q9BWD1	Q16836	mult_mapping_expansion:compound
